


--------------------------------------------
Algorithm: 0
--------------------------------------------


Procs: 26

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
8192                   14.18              8.86             21.13        1000             14.12             14.56             17.37
16384                  25.31             13.68             32.41         100             25.07             27.24             27.77
32768                  42.29             24.10             52.84         100             42.12             44.68             46.44
65536                  76.71             42.64             95.18         100             76.74             80.55             82.27
131072                162.89             80.30            243.85         100            162.24            170.13            172.03
262144                322.09            148.95            495.04         100            320.94            334.72            337.92
524288                626.82            276.04            969.18         100            625.94            647.43            653.12
1048576              1088.78            398.18           1670.43         100           1089.49           1117.44           1121.74

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.26              0.71              4.73        1000              3.22              3.49              5.15
2                       3.30              0.72              4.93        1000              3.24              3.48              5.07
4                       3.26              0.71              4.78        1000              3.19              3.47              5.63
8                       3.26              0.72              4.68        1000              3.18              3.44              6.50
16                      3.22              0.71              4.52        1000              3.15              3.39              5.49
32                      3.65              0.88              5.41        1000              3.51              4.31              6.63
64                      3.77              0.81              5.34        1000              3.66              4.12              4.83
128                     4.51              1.69              6.18        1000              4.43              4.83              7.78
256                     4.60              1.71              6.44        1000              4.56              4.94              6.58
512                     4.91              1.77              7.03        1000              4.82              5.19              6.71
1024                    5.59              2.16              8.18        1000              5.53              5.97              6.83
2048                    7.18              3.90             10.81        1000              7.15              7.47              9.08
4096                   10.13              6.05             15.15        1000             10.08             10.49             12.21
8192                   14.31              8.98             21.60        1000             14.29             14.76             15.90
16384                  25.43             12.52             31.86         100             25.17             27.44             29.82
32768                  41.69             23.03             52.18         100             41.65             44.13             44.42
65536                  72.81             34.57             98.45         100             72.24             76.55             79.82
131072                135.62             64.11            201.51         100            133.81            145.87            150.90
262144                286.16            137.05            423.54         100            285.93            300.37            304.77
524288                596.82            293.45            890.80         100            597.63            619.31            638.37
1048576              1014.36            435.69           1540.84         100           1020.38           1085.18           1101.00

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.27              0.72              4.78        1000              3.21              3.45              5.13
2                       3.34              0.72              4.79        1000              3.20              3.45              6.90
4                       3.25              0.71              4.59        1000              3.18              3.44              5.73
8                       3.23              0.71              4.60        1000              3.19              3.39              4.86
16                      3.21              0.71              4.49        1000              3.16              3.36              4.79
32                      3.65              0.89              5.37        1000              3.54              4.33              5.02
64                      3.79              0.84              5.42        1000              3.69              4.16              5.29
128                     4.49              1.65              6.21        1000              4.42              4.77              7.14
256                     4.63              1.68              6.49        1000              4.55              4.91              6.30
512                     4.85              1.69              6.98        1000              4.81              5.16              6.44
1024                    5.62              2.18              8.12        1000              5.57              6.05              7.29
2048                    7.15              3.85             10.79        1000              7.13              7.43              9.15
4096                    9.87              5.85             14.82        1000              9.82             10.22             12.49
8192                   14.58              9.11             21.85        1000             14.50             15.09             17.65
16384                  24.93             13.24             32.53         100             24.73             26.67             28.31
32768                  42.10             23.51             52.60         100             41.78             44.59             47.91
65536                  76.41             41.92             95.15         100             75.81             79.31             82.69
131072                162.44             84.53            241.94         100            162.18            169.13            173.37
262144                321.88            156.43            492.68         100            321.31            333.11            345.40
524288                625.56            307.91            967.68         100            624.57            642.67            656.17
1048576              1028.26            361.70           1591.85         100           1029.63           1056.57           1067.83

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.52              0.73              4.87        1000              3.21              3.47              5.34
2                       3.30              0.71              4.81        1000              3.24              3.48              5.84
4                       3.33              0.71              4.81        1000              3.21              3.50              6.84
8                       3.26              0.70              4.61        1000              3.19              3.41              6.60
16                      3.19              0.70              4.54        1000              3.14              3.38              4.86
32                      3.61              0.87              5.30        1000              3.49              4.27              5.31
64                      3.75              0.83              5.40        1000              3.67              4.11              6.29
128                     4.45              1.71              6.09        1000              4.37              4.75              7.82
256                     4.58              1.69              6.47        1000              4.50              4.86              7.70
512                     4.89              1.73              7.11        1000              4.82              5.25              7.86
1024                    5.57              2.13              8.22        1000              5.52              5.99              6.99
2048                    7.11              3.82             10.68        1000              7.09              7.42              8.38
4096                   10.13              6.02             15.33        1000             10.08             10.55             12.11
8192                   14.32              8.86             21.55        1000             14.24             14.79             17.27
16384                  24.92             12.39             31.82         100             24.74             26.85             28.26
32768                  41.72             22.41             53.69         100             41.71             44.47             45.73
65536                  76.50             41.30             96.63         100             76.41             79.34             80.78
131072                162.31             79.82            240.03         100            162.08            170.22            172.58
262144                307.13            153.80            458.49         100            307.66            323.86            328.71
524288                618.81            290.34            936.97         100            620.95            639.35            644.59
1048576              1048.81            398.96           1585.11         100           1071.46           1116.66           1130.11

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.21              0.73              4.67        1000              3.14              3.43              5.55
2                       3.22              0.71              4.72        1000              3.16              3.39              5.46
4                       3.19              0.72              4.63        1000              3.14              3.38              4.63
8                       3.65              0.71              5.46        1000              3.11              3.37              5.97
16                      3.14              0.71              4.40        1000              3.09              3.31              4.51
32                      3.55              0.86              5.12        1000              3.45              4.25              5.20
64                      3.73              0.84              5.30        1000              3.63              4.11              5.44
128                     4.42              1.62              6.06        1000              4.33              4.73              8.34
256                     4.54              1.67              6.33        1000              4.48              4.85              7.12
512                     4.83              1.67              6.95        1000              4.77              5.16              6.60
1024                    5.55              2.11              8.23        1000              5.49              6.00              6.76
2048                    7.02              3.77             10.50        1000              6.99              7.32              9.59
4096                    9.78              5.82             14.41        1000              9.73             10.18             12.54
8192                   14.36              9.07             21.20        1000             14.27             14.86             17.48
16384                  25.17             13.31             32.61         100             25.00             26.68             27.70
32768                  42.11             23.91             52.17         100             42.03             44.43             45.75
65536                  76.38             42.91             93.92         100             76.20             79.43             81.68
131072                162.05             83.96            238.17         100            161.77            168.75            171.43
262144                320.30            155.44            477.32         100            319.04            333.12            338.38
524288                629.41            299.55            962.16         100            628.65            649.55            668.34
1048576              1104.94            404.61           1725.82         100           1105.18           1132.02           1139.78


Procs: 42

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.15              0.70              4.76        1000              3.09              3.33              5.50
2                       3.12              0.73              4.61        1000              3.07              3.28              5.18
4                       3.13              0.72              4.59        1000              3.07              3.29              5.33
8                       3.13              0.71              4.57        1000              3.07              3.30              5.12
16                      3.10              0.71              4.53        1000              3.07              3.27              4.12
32                      3.55              0.89              5.22        1000              3.40              4.20              5.49
64                      3.72              0.86              5.53        1000              3.64              4.08              5.41
128                     4.36              1.60              6.26        1000              4.31              4.69              6.31
256                     4.55              1.66              6.60        1000              4.50              4.79              6.30
512                     4.82              1.70              7.11        1000              4.73              5.17              7.11
1024                    5.56              2.12              8.29        1000              5.48              5.99              7.72
2048                    7.00              3.85             10.53        1000              6.97              7.27              9.11
4096                    9.94              6.00             14.63        1000              9.87             10.32             12.96
8192                   14.20              8.90             21.23        1000             14.12             14.63             16.98
16384                  25.72             14.16             31.50         100             25.56             28.54             29.84
32768                  41.87             22.61             51.97         100             41.61             44.61             45.04
65536                  77.34             41.50             99.99         100             77.26             80.64             82.60
131072                164.11             78.01            246.03         100            164.34            169.94            170.94
262144                324.81            154.10            500.33         100            324.19            336.63            343.11
524288                636.09            311.39            997.17         100            636.24            656.63            669.82
1048576              1090.33            383.33           1718.77         100           1086.05           1122.54           1140.65

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.13              0.71              4.62        1000              3.09              3.30              4.39
2                       3.11              0.70              4.49        1000              3.07              3.30              3.97
4                       3.14              0.70              4.57        1000              3.08              3.32              5.40
8                       3.13              0.69              4.59        1000              3.08              3.30              5.08
16                      3.13              0.70              4.54        1000              3.07              3.29              5.44
32                      3.53              0.86              5.24        1000              3.41              4.18              4.72
64                      3.73              0.82              5.50        1000              3.64              4.06              5.39
128                     4.43              1.65              6.29        1000              4.37              4.72              6.83
256                     4.52              1.57              6.63        1000              4.46              4.76              6.51
512                     4.89              1.69              7.26        1000              4.80              5.14              6.40
1024                    5.58              2.16              8.32        1000              5.53              6.03              7.24
2048                    7.00              3.92             10.54        1000              6.97              7.24              9.07
4096                    9.80              5.93             14.72        1000              9.72             10.11             13.15
8192                   14.66              9.24             21.53        1000             14.58             15.14             17.40
16384                  25.47             12.81             31.35         100             25.31             27.32             28.43
32768                  42.33             23.17             53.24         100             42.28             44.92             46.98
65536                  77.69             41.79             96.90         100             77.66             80.45             82.72
131072                164.81             79.81            242.89         100            164.76            172.47            173.96
262144                327.33            159.86            497.33         100            328.07            338.70            340.91
524288                631.24            310.02            960.30         100            631.34            651.65            661.24
1048576              1025.88            368.82           1600.49         100           1025.35           1061.79           1082.58

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.11              0.71              4.57        1000              3.07              3.26              4.55
2                       3.10              0.71              4.50        1000              3.04              3.25              4.53
4                       3.12              0.71              4.49        1000              3.05              3.26              4.33
8                       3.06              0.71              4.41        1000              3.04              3.24              3.75
16                      3.08              0.71              4.45        1000              3.04              3.23              4.97
32                      3.49              0.88              5.17        1000              3.37              4.16              5.22
64                      3.76              0.84              5.57        1000              3.62              4.08              6.77
128                     4.35              1.59              6.17        1000              4.27              4.67              7.10
256                     4.57              1.64              7.04        1000              4.46              4.80              6.45
512                     4.77              1.71              7.02        1000              4.73              5.08              6.09
1024                    5.55              2.20              8.27        1000              5.50              6.00              6.56
2048                    7.01              3.88             10.63        1000              6.98              7.28              9.11
4096                   10.10              6.20             15.16        1000             10.04             10.42             12.48
8192                   14.45              9.03             21.48        1000             14.41             14.88             16.56
16384                  27.74             15.58             35.13         100             25.10             26.99             29.67
32768                  41.88             23.03             52.26         100             41.92             43.61             45.69
65536                  77.08             42.21             97.54         100             76.81             80.80             83.13
131072                162.95             79.69            242.75         100            162.66            169.57            171.96
262144                322.88            155.46            492.98         100            321.79            337.35            340.49
524288                633.58            316.02            974.49         100            633.71            653.94            662.20
1048576              1086.33            385.38           1702.63         100           1085.38           1133.47           1147.32

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.15              0.75              4.55        1000              3.09              3.30              5.03
2                       3.15              0.72              4.59        1000              3.08              3.33              6.00
4                       3.18              0.75              4.63        1000              3.11              3.34              6.09
8                       3.13              0.72              4.56        1000              3.07              3.30              5.71
16                      3.12              0.74              4.53        1000              3.07              3.27              5.57
32                      3.50              0.90              5.23        1000              3.39              4.17              5.36
64                      3.80              0.86              5.60        1000              3.64              4.10              6.74
128                     4.39              1.64              6.21        1000              4.29              4.64              7.66
256                     4.50              1.70              6.43        1000              4.45              4.79              5.76
512                     4.88              1.72              7.05        1000              4.77              5.11              6.83
1024                    5.57              2.20              8.26        1000              5.49              5.96              7.41
2048                    6.97              3.84             10.59        1000              6.94              7.27              9.35
4096                    9.95              6.03             14.87        1000              9.90             10.28             12.40
8192                   14.57              9.27             21.49        1000             14.51             15.09             17.10
16384                  25.16             13.72             31.63         100             24.95             26.87             29.12
32768                  42.01             23.94             51.89         100             41.86             44.13             46.85
65536                  76.84             41.85             98.16         100             76.63             80.46             81.27
131072                162.69             79.81            243.44         100            162.56            170.81            172.37
262144                322.19            159.99            492.16         100            321.66            335.20            337.82
524288                628.72            308.75            968.91         100            625.45            652.47            656.78
1048576              1092.99            394.52           1704.43         100           1093.16           1129.36           1144.19

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.11              0.74              4.50        1000              3.06              3.29              4.48
2                       3.14              0.72              4.52        1000              3.06              3.31              4.91
4                       3.17              0.73              4.83        1000              3.07              3.32              5.62
8                       3.11              0.72              4.50        1000              3.06              3.28              4.88
16                      3.11              0.74              4.44        1000              3.06              3.25              3.83
32                      3.53              0.90              5.22        1000              3.41              4.23              4.76
64                      3.83              0.87              5.69        1000              3.65              4.11              5.83
128                     4.37              1.66              6.18        1000              4.32              4.66              6.08
256                     4.55              1.70              6.53        1000              4.50              4.82              6.21
512                     4.85              1.72              7.22        1000              4.79              5.13              7.05
1024                    6.50              2.23              9.26        1000              5.55              6.01              8.33
2048                    6.99              3.93             10.46        1000              6.93              7.21              9.64
4096                   10.12              6.27             14.76        1000             10.05             10.45             13.09
8192                   14.95              9.50             21.68        1000             14.85             15.41             18.18
16384                  25.22             14.09             31.08         100             25.11             27.44             28.49
32768                  41.96             23.05             52.70         100             41.83             44.14             46.48
65536                  76.64             41.52             97.93         100             76.25             80.29             82.53
131072                160.79             77.78            238.09         100            160.90            168.64            171.63
262144                319.24            154.68            482.92         100            318.79            329.63            333.76
524288                618.54            303.16            946.00         100            616.51            639.52            655.54
1048576              1068.63            382.85           1670.76         100           1067.47           1104.05           1114.31


Procs: 44

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.94              0.72              4.47        1000              2.88              3.10              4.33
2                       2.98              0.71              4.56        1000              2.88              3.10              4.94
4                       2.92              0.71              4.47        1000              2.88              3.08              4.66
8                       2.90              0.71              4.40        1000              2.88              3.08              3.49
16                      2.92              0.71              4.45        1000              2.89              3.08              4.20
32                      3.35              0.89              5.20        1000              3.23              4.03              4.79
64                      3.59              0.86              5.57        1000              3.50              3.95              4.66
128                     4.20              1.59              6.22        1000              4.13              4.48              6.81
256                     4.40              1.67              6.58        1000              4.34              4.65              6.51
512                     4.69              1.72              7.13        1000              4.63              4.99              6.78
1024                    5.48              2.13              8.22        1000              5.38              5.86              6.92
2048                    6.86              3.85             10.35        1000              6.82              7.19              8.43
4096                    9.92              5.97             14.95        1000              9.87             10.26             12.46
8192                   14.71              9.48             21.46        1000             14.66             15.14             16.89
16384                  25.36             12.43             32.99         100             25.25             27.26             29.29
32768                  42.66             22.68             56.30         100             42.49             44.55             45.14
65536                  79.53             41.67            103.96         100             79.52             82.54             84.01
131072                168.13             80.61            246.09         100            167.31            176.70            179.56
262144                333.71            161.90            499.58         100            333.79            346.52            349.71
524288                649.40            317.13            988.47         100            646.63            668.76            678.56
1048576              1080.63            373.13           1677.93         100           1079.63           1109.36           1127.22

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.97              0.72              4.46        1000              2.93              3.14              4.44
2                       2.96              0.71              4.53        1000              2.92              3.12              3.62
4                       2.95              0.72              4.44        1000              2.92              3.11              3.98
8                       2.95              0.72              4.48        1000              2.92              3.10              3.48
16                      2.96              0.73              4.45        1000              2.93              3.13              3.50
32                      3.38              0.90              5.19        1000              3.26              4.05              4.90
64                      3.59              0.86              5.46        1000              3.53              3.98              4.42
128                     4.20              1.59              6.23        1000              4.15              4.47              6.04
256                     4.43              1.64              6.54        1000              4.40              4.70              5.18
512                     4.68              1.67              7.06        1000              4.64              4.94              6.54
1024                    5.47              2.12              8.20        1000              5.40              5.95              7.35
2048                    6.89              3.86             10.27        1000              6.84              7.16              9.14
4096                    9.73              5.88             14.33        1000              9.67             10.07             12.53
8192                   14.46              9.25             21.40        1000             14.39             14.93             17.27
16384                  25.70             12.63             32.67         100             25.58             27.69             28.99
32768                  42.68             23.61             54.65         100             42.65             44.77             46.01
65536                  78.72             42.44            102.05         100             78.66             81.88             83.16
131072                165.19             80.23            243.87         100            164.74            172.19            174.22
262144                326.60            158.03            489.63         100            325.48            339.21            344.05
524288                638.96            299.18            978.39         100            638.93            660.47            667.30
1048576              1106.23            397.76           1726.01         100           1107.91           1137.00           1146.34

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.91              0.69              4.40        1000              2.87              3.10              4.14
2                       2.93              0.70              4.44        1000              2.87              3.09              5.36
4                       2.92              0.70              4.40        1000              2.88              3.07              4.84
8                       2.91              0.70              4.41        1000              2.88              3.06              4.28
16                      2.90              0.70              4.35        1000              2.86              3.06              4.16
32                      3.33              0.88              5.13        1000              3.22              4.00              4.24
64                      3.58              0.84              6.14        1000              3.48              3.91              5.14
128                     4.21              1.58              6.19        1000              4.15              4.48              6.09
256                     4.39              1.63              6.48        1000              4.35              4.66              5.78
512                     4.67              1.69              6.99        1000              4.61              4.94              6.36
1024                    5.48              2.14              8.24        1000              5.41              5.95              7.58
2048                    6.92              3.86             10.43        1000              6.88              7.18              9.21
4096                    9.71              6.09             13.84        1000              9.65             10.03             12.08
8192                   14.11              8.83             20.51        1000             14.06             14.50             16.40
16384                  25.13             13.06             32.94         100             24.91             27.08             28.80
32768                  42.68             23.11             55.53         100             42.70             44.91             45.27
65536                  79.13             41.57            106.42         100             79.13             82.05             83.53
131072                165.96             79.59            245.92         100            165.82            171.95            175.09
262144                330.80            156.46            496.60         100            331.20            342.03            345.77
524288                640.53            306.64            972.31         100            639.24            661.49            673.85
1048576              1117.74            392.09           1728.59         100           1116.68           1147.38           1176.25

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.07              0.72              4.77        1000              2.90              3.13              3.90
2                       2.92              0.71              4.45        1000              2.89              3.11              3.66
4                       2.94              0.71              4.47        1000              2.90              3.11              4.11
8                       2.93              0.70              4.50        1000              2.89              3.10              3.59
16                      2.92              0.71              4.41        1000              2.89              3.11              4.01
32                      3.33              0.88              5.17        1000              3.23              4.05              4.85
64                      3.65              0.85              5.64        1000              3.49              3.92              6.49
128                     4.20              1.59              6.20        1000              4.13              4.47              7.22
256                     4.39              1.65              6.48        1000              4.36              4.63              5.67
512                     4.68              1.65              7.07        1000              4.61              4.95              6.58
1024                    5.43              2.14              8.18        1000              5.38              5.91              6.78
2048                    6.88              3.85             10.30        1000              6.84              7.14              9.67
4096                    9.82              6.02             14.39        1000              9.75             10.17             12.25
8192                   14.28              8.97             20.84        1000             14.22             14.74             16.50
16384                  25.79             12.52             33.22         100             25.58             27.56             28.80
32768                  42.87             23.61             55.18         100             42.89             45.25             46.81
65536                  78.95             42.74            102.31         100             78.77             82.22             84.19
131072                163.75             79.76            238.91         100            163.77            169.87            170.47
262144                327.57            158.63            486.33         100            327.53            339.47            342.49
524288                638.91            301.35            952.86         100            637.38            656.14            667.36
1048576              1098.55            385.95           1698.89         100           1097.72           1131.93           1146.89

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.02              0.74              4.54        1000              2.97              3.18              5.01
2                       3.01              0.75              4.55        1000              2.95              3.17              4.84
4                       2.99              0.74              4.48        1000              2.94              3.15              5.03
8                       3.04              0.77              4.53        1000              2.98              3.20              5.83
16                      3.00              0.77              4.48        1000              2.97              3.15              3.93
32                      3.44              0.97              5.26        1000              3.30              4.13              5.37
64                      3.69              0.92              5.64        1000              3.57              4.04              6.76
128                     4.24              1.66              6.23        1000              4.18              4.51              6.27
256                     4.48              1.72              6.57        1000              4.43              4.71              6.52
512                     4.70              1.72              7.07        1000              4.65              4.99              6.19
1024                    5.53              2.17              8.30        1000              5.46              5.95              8.23
2048                    6.96              3.93             10.40        1000              6.89              7.22             10.04
4096                    9.83              5.98             14.40        1000              9.78             10.20             12.30
8192                   14.62              9.48             21.16        1000             14.55             15.08             17.58
16384                  25.45             12.14             32.57         100             25.37             27.10             27.70
32768                  44.24             23.65             61.96         100             42.42             45.57             46.81
65536                  79.24             43.23            102.44         100             79.17             82.63             82.88
131072                166.78             81.50            246.72         100            166.72            174.05            176.81
262144                313.27            147.18            467.28         100            313.34            326.61            329.92
524288                618.62            296.39            945.70         100            619.60            636.18            663.66
1048576              1070.20            402.49           1598.87         100           1079.00           1126.25           1138.76


Procs: 46

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.91              0.76              4.65        1000              2.86              3.06              4.71
2                       2.91              0.74              4.64        1000              2.85              3.04              4.51
4                       2.87              0.73              4.55        1000              2.84              3.01              3.62
8                       2.89              0.73              4.62        1000              2.86              3.02              3.80
16                      2.86              0.72              4.55        1000              2.84              3.00              3.66
32                      3.30              0.89              5.44        1000              3.17              3.95              5.52
64                      3.58              0.87              5.63        1000              3.48              3.89              5.31
128                     4.17              1.64              6.36        1000              4.10              4.45              7.10
256                     4.43              1.70              6.71        1000              4.37              4.65              6.46
512                     4.66              1.76              7.21        1000              4.64              4.93              5.77
1024                    5.54              2.21              8.47        1000              5.48              6.01              7.04
2048                    6.91              3.93             10.42        1000              6.83              7.13              9.69
4096                    9.82              5.90             14.61        1000              9.76             10.16             12.63
8192                   14.46              9.22             20.99        1000             14.40             14.90             16.97
16384                  26.01             12.93             33.32         100             25.87             27.89             28.81
32768                  43.13             21.93             57.09         100             42.87             46.11             48.50
65536                  80.71             42.27            106.77         100             80.53             83.50             84.58
131072                166.02             78.01            238.93         100            165.74            173.38            177.34
262144                330.92            155.32            492.26         100            330.49            342.74            350.51
524288                649.51            309.40            981.10         100            648.23            670.12            675.86
1048576              1101.42            373.84           1673.85         100           1099.32           1138.35           1154.97

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.90              0.71              4.55        1000              2.86              3.06              3.98
2                       2.88              0.72              4.52        1000              2.83              3.04              3.92
4                       2.97              0.71              4.60        1000              2.83              3.00              5.13
8                       2.88              0.72              4.55        1000              2.83              3.01              4.59
16                      2.87              0.71              4.51        1000              2.84              3.02              4.41
32                      3.27              0.88              5.32        1000              3.15              3.89              4.98
64                      3.57              0.84              5.74        1000              3.46              3.84              4.44
128                     4.15              1.59              6.28        1000              4.09              4.40              6.22
256                     4.42              1.64              6.63        1000              4.36              4.64              6.98
512                     4.66              1.66              7.20        1000              4.61              4.96              6.70
1024                    5.51              2.14              8.40        1000              5.44              5.96              7.54
2048                    6.83              3.90             10.39        1000              6.78              7.08              9.58
4096                    9.73              5.81             14.68        1000              9.66             10.06             12.41
8192                   14.38              9.27             21.28        1000             14.28             14.77             17.46
16384                  25.55             13.46             32.02         100             25.48             27.80             28.65
32768                  42.93             22.81             55.04         100             42.74             45.29             46.89
65536                  79.12             41.50            105.55         100             79.02             82.03             84.02
131072                163.08             77.36            239.91         100            163.17            170.47            171.98
262144                327.63            151.42            490.20         100            326.67            340.23            341.72
524288                608.13            287.96            889.92         100            607.36            638.85            652.05
1048576              1054.15            412.26           1511.62         100           1050.50           1140.36           1159.74

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.37              0.72              5.49        1000              2.86              3.04              4.32
2                       2.92              0.71              4.60        1000              2.84              3.03              4.79
4                       2.91              0.72              4.56        1000              2.86              3.03              4.75
8                       2.88              0.70              4.56        1000              2.86              3.02              3.95
16                      2.89              0.71              4.57        1000              2.86              3.02              3.62
32                      3.30              0.87              5.27        1000              3.16              3.93              5.08
64                      3.56              0.83              5.54        1000              3.46              3.88              4.38
128                     4.17              1.62              6.35        1000              4.11              4.40              6.37
256                     4.40              1.64              6.65        1000              4.36              4.61              5.82
512                     4.71              1.74              7.15        1000              4.64              4.98              7.95
1024                    5.55              2.16              8.39        1000              5.47              5.97              7.81
2048                    6.87              4.00             10.39        1000              6.81              7.11              9.32
4096                    9.79              5.98             14.44        1000              9.69             10.12             12.22
8192                   14.08              8.90             20.48        1000             14.00             14.51             16.73
16384                  25.77             12.94             32.74         100             25.56             27.80             29.72
32768                  43.44             23.18             55.08         100             43.17             45.82             46.83
65536                  80.10             41.55            104.90         100             80.06             83.01             84.31
131072                165.92             78.54            241.81         100            165.44            172.80            175.58
262144                330.93            155.42            489.54         100            329.63            342.75            345.17
524288                640.60            296.77            956.17         100            638.52            661.20            667.61
1048576              1091.00            362.83           1629.91         100           1088.94           1117.67           1135.66

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.91              0.70              4.55        1000              2.86              3.03              4.89
2                       2.89              0.71              4.57        1000              2.85              3.04              4.29
4                       2.90              0.71              4.54        1000              2.84              3.02              4.75
8                       2.88              0.72              4.54        1000              2.84              3.01              3.73
16                      2.88              0.72              4.54        1000              2.85              3.02              4.59
32                      3.27              0.87              5.26        1000              3.15              3.92              4.84
64                      3.60              0.87              5.68        1000              3.47              3.90              4.66
128                     4.17              1.63              6.34        1000              4.10              4.46              6.25
256                     4.37              1.75              6.55        1000              4.33              4.58              6.06
512                     4.68              1.81              7.14        1000              4.64              4.97              6.16
1024                    5.45              2.12              8.36        1000              5.40              5.90              6.79
2048                    6.89              3.94             10.50        1000              6.84              7.14              9.36
4096                    9.79              5.96             14.63        1000              9.74             10.11             12.69
8192                   15.53             10.19             22.44        1000             14.50             15.04             16.92
16384                  25.56             13.55             32.78         100             25.46             26.92             27.32
32768                  42.98             23.53             55.51         100             42.95             45.59             47.76
65536                  79.81             42.37            105.24         100             79.71             82.44             84.66
131072                164.39             79.31            241.28         100            163.97            170.31            172.62
262144                328.55            155.71            491.98         100            328.78            339.00            345.08
