
Algorithm: 1

Procs: 2

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
4                       1.10              0.34              3.52        1000              1.07              1.53              1.81
8                       1.07              0.35              3.44        1000              1.04              1.49              1.74
16                      1.10              0.38              3.39        1000              1.08              1.53              1.78
32                      1.16              0.40              3.77        1000              1.13              1.56              1.75
64                      1.13              0.44              3.57        1000              1.10              1.53              1.71
128                     1.45              0.47              6.56        1000              1.41              1.88              2.32
256                     1.43              0.50              6.70        1000              1.40              1.79              2.12
512                     1.47              0.50              7.18        1000              1.44              1.83              2.01
1024                    1.59              0.57              9.16        1000              1.57              1.95              2.24
2048                    1.84              0.72             11.87        1000              1.81              2.18              2.43
4096                    2.42              0.91             16.71        1000              2.39              2.77              2.93
8192                    3.83              1.31             27.27        1000              3.76              4.25              5.44
16384                   8.16              3.76             49.64         100              8.15              8.98              9.21
32768                  16.24              8.49             93.26         100             15.95             18.53             19.78
65536                  33.71             20.10            174.96         100             33.60             37.32             37.80
131072                 69.92             44.62            337.83         100             69.71             75.17             78.30
262144                255.32             27.00            473.01         100            254.63            258.95            261.57
524288                666.79             60.63           1261.42         100            663.09            684.94            685.90
1048576              1726.06            156.12           3309.47         100           1724.63           1742.32           1748.99

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.17              0.56              3.40        1000              1.14              1.56              1.70
2                       1.13              0.50              3.42        1000              1.11              1.50              1.82
4                       1.11              0.48              3.34        1000              1.09              1.48              1.72
8                       1.09              0.49              3.34        1000              1.07              1.45              1.72
16                      1.10              0.52              3.27        1000              1.07              1.47              1.81
32                      1.14              0.55              3.70        1000              1.12              1.52              1.76
64                      1.15              0.57              3.55        1000              1.11              1.49              1.77
128                     1.37              0.41              6.49        1000              1.33              1.82              2.27
256                     1.36              0.38              6.63        1000              1.33              1.68              1.94
512                     1.39              0.40              7.16        1000              1.36              1.70              1.94
1024                    1.52              0.51              9.03        1000              1.49              1.85              2.07
2048                    1.80              0.61             11.83        1000              1.77              2.12              2.32
4096                    2.41              0.79             16.77        1000              2.37              2.77              2.99
8192                    3.77              1.10             26.92        1000              3.74              4.15              4.45
16384                   8.24              3.63             50.35         100              8.09              9.42              9.95
32768                  16.01              8.23             93.24         100             15.86             17.44             18.42
65536                  34.25             19.19            175.89         100             33.86             38.59             40.49
131072                 71.16             45.43            338.70         100             70.96             76.32             79.56
262144                249.93             26.46            461.66         100            249.07            254.29            258.93
524288                653.98             58.13           1245.15         100            653.12            660.50            667.82
1048576              1726.36            150.78           3318.77         100           1726.51           1739.48           1744.09

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.63              0.82              4.42        1000              1.59              2.15              2.49
2                       1.55              0.74              4.23        1000              1.50              2.09              2.35
4                       1.44              0.72              4.05        1000              1.43              1.88              2.23
8                       1.39              0.75              3.93        1000              1.37              1.83              2.15
16                      1.35              0.75              3.83        1000              1.31              1.75              2.00
32                      1.38              0.70              4.30        1000              1.34              1.80              2.07
64                      1.30              0.70              3.82        1000              1.28              1.69              2.06
128                     1.56              0.63              6.86        1000              1.51              2.06              2.64
256                     1.47              0.61              6.81        1000              1.44              1.87              2.13
512                     1.48              0.60              7.26        1000              1.45              1.81              2.12
1024                    1.60              0.60              9.16        1000              1.56              1.95              2.16
2048                    1.84              0.66             11.92        1000              1.81              2.14              2.33
4096                    2.44              0.88             16.85        1000              2.42              2.80              3.04
8192                    3.71              1.26             27.00        1000              3.70              4.08              4.29
16384                   8.23              3.85             50.26         100              8.17              8.98              9.49
32768                  16.33              8.84             93.18         100             15.96             19.25             20.81
65536                  34.67             21.07            177.16         100             34.15             38.96             41.20
131072                 72.57             47.38            342.96         100             72.31             78.17             79.48
262144                251.52             26.87            464.50         100            250.78            255.53            258.29
524288                667.12             60.64           1261.29         100            663.19            682.28            686.26
1048576              1717.90            149.54           3301.71         100           1716.35           1727.68           1752.74

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.11              0.54              3.26        1000              1.08              1.46              1.66
2                       1.08              0.48              3.15        1000              1.05              1.42              1.58
4                       1.07              0.46              3.19        1000              1.06              1.42              1.59
8                       1.07              0.48              3.11        1000              1.05              1.41              1.55
16                      1.07              0.53              3.10        1000              1.05              1.41              1.55
32                      1.12              0.54              3.55        1000              1.11              1.49              1.66
64                      1.12              0.64              3.38        1000              1.09              1.46              1.71
128                     1.37              0.59              6.46        1000              1.32              1.80              2.11
256                     1.34              0.53              6.57        1000              1.31              1.64              1.83
512                     1.37              0.49              7.10        1000              1.35              1.66              1.87
1024                    1.54              0.58              9.03        1000              1.52              1.85              2.06
2048                    1.80              0.71             11.85        1000              1.78              2.10              2.32
4096                    2.40              0.76             16.85        1000              2.38              2.73              2.93
8192                    3.69              1.15             27.03        1000              3.64              4.03              4.28
16384                   8.03              3.53             49.72         100              7.97              8.89              9.10
32768                  15.95              7.79             93.41         100             15.71             17.76             19.65
65536                  34.41             19.83            177.29         100             34.08             38.51             39.78
131072                 72.04             46.27            342.91         100             71.63             78.09             80.19
262144                257.81             27.20            477.01         100            256.90            262.17            264.96
524288                671.51             58.31           1274.17         100            670.05            687.29            693.58
1048576              1716.82            149.28           3294.90         100           1715.59           1730.21           1733.35

Procs: 18

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.35              0.55              3.18        1000              1.32              1.80              2.09
2                       1.33              0.48              3.23        1000              1.29              1.82              2.14
4                       1.29              0.44              2.97        1000              1.26              1.75              2.06
8                       1.24              0.41              2.82        1000              1.22              1.63              1.87
16                      1.21              0.53              2.61        1000              1.19              1.60              1.86
32                      1.22              0.57              2.44        1000              1.20              1.65              1.91
64                      1.15              0.56              2.18        1000              1.12              1.53              1.82
128                     1.35              0.46              4.85        1000              1.32              1.80              2.18
256                     1.31              0.43              5.03        1000              1.28              1.64              1.88
512                     1.35              0.46              5.43        1000              1.33              1.67              1.87
1024                    1.49              0.51              7.36        1000              1.48              1.84              2.08
2048                    1.71              0.59              9.93        1000              1.69              2.03              2.26
4096                    2.29              0.80             14.81        1000              2.25              2.64              2.91
8192                    3.57              1.10             25.00        1000              3.54              3.94              4.19
16384                   8.23              4.26             49.51         100              8.11              9.14              9.69
32768                  16.58              9.67             96.18         100             16.39             18.69             19.47
65536                  33.92             22.39            186.21         100             33.60             37.25             38.24
131072                 67.69             45.53            368.04         100             66.54             75.15             77.41
262144                292.36             27.49            546.72         100            291.50            297.45            301.13
524288                767.14             55.99           1458.98         100            765.88            780.23            782.58
1048576              1998.45            128.06           3867.54         100           1994.10           2010.55           2117.76

Test: 2
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.40              0.27              3.27        1000              1.36              1.90              2.22
2                       1.39              0.25              3.23        1000              1.34              1.84              2.31
4                       1.29              0.24              2.98        1000              1.27              1.73              2.06
8                       1.25              0.26              2.78        1000              1.23              1.66              1.90
16                      1.23              0.26              2.70        1000              1.20              1.61              1.83
32                      1.22              0.34              2.71        1000              1.19              1.64              1.89
64                      1.16              0.35              2.28        1000              1.14              1.50              1.84
128                     1.45              0.41              5.14        1000              1.40              1.90              2.16
256                     1.40              0.38              5.22        1000              1.38              1.75              1.98
512                     1.39              0.46              5.57        1000              1.38              1.72              1.95
1024                    1.49              0.45              7.30        1000              1.46              1.84              2.11
2048                    1.71              0.57              9.92        1000              1.69              2.05              2.25
4096                    2.29              0.82             14.87        1000              2.27              2.69              2.89
8192                    3.59              1.12             24.97        1000              3.55              4.00              4.20
16384                   8.18              4.18             50.03         100              8.07              8.87              9.67
32768                  16.61              9.69             97.16         100             16.34             19.29             20.01
65536                  33.99             22.30            188.99         100             33.65             37.47             38.43
131072                 68.90             47.63            371.40         100             68.20             74.61             76.73
262144                298.64             29.13            558.08         100            297.85            303.07            311.65
524288                756.51             59.75           1440.31         100            753.82            778.32            781.88
1048576              2005.81            136.47           3880.75         100           2004.30           2015.67           2034.96

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.33              0.28              3.20        1000              1.29              1.81              2.12
2                       1.25              0.28              3.04        1000              1.22              1.69              2.01
4                       1.18              0.29              2.90        1000              1.15              1.62              1.84
8                       1.13              0.32              2.79        1000              1.12              1.51              1.75
16                      1.13              0.33              2.67        1000              1.11              1.51              1.84
32                      1.19              0.32              2.78        1000              1.17              1.55              1.82
64                      1.13              0.35              2.43        1000              1.10              1.47              1.76
128                     1.41              0.56              5.13        1000              1.36              1.87              2.21
256                     1.34              0.49              5.15        1000              1.32              1.70              1.90
512                     1.36              0.51              5.57        1000              1.34              1.69              1.91
1024                    1.49              0.49              7.41        1000              1.45              1.83              2.06
2048                    1.73              0.59             10.25        1000              1.71              2.05              2.28
4096                    2.30              0.74             14.97        1000              2.27              2.65              2.92
8192                    3.54              1.03             25.32        1000              3.50              3.96              4.19
16384                   8.07              3.98             50.81         100              8.00              8.71             10.13
32768                  16.57              9.63             98.40         100             16.24             18.61             19.70
65536                  34.30             22.76            190.24         100             33.87             37.87             38.75
131072                 69.40             47.95            373.33         100             68.18             76.92             80.68
262144                314.32             28.68            589.47         100            313.24            319.62            320.89
524288                801.28             60.30           1529.07         100            799.83            813.95            820.10
1048576              2070.49            139.30           4012.69         100           2054.40           2133.07           2434.01

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.54              0.31              3.28        1000              1.50              2.07              2.57
2                       1.50              0.28              3.04        1000              1.47              2.07              2.33
4                       1.42              0.31              2.74        1000              1.40              1.92              2.38
8                       1.36              0.32              2.70        1000              1.33              1.84              2.21
16                      1.29              0.32              2.60        1000              1.27              1.72              2.10
32                      1.27              0.39              2.40        1000              1.25              1.74              2.02
64                      1.21              0.42              2.09        1000              1.18              1.59              1.91
128                     1.40              0.58              4.64        1000              1.35              1.85              2.26
256                     1.32              0.53              4.71        1000              1.30              1.67              1.83
512                     1.33              0.56              5.20        1000              1.30              1.67              2.08
1024                    1.49              0.62              7.23        1000              1.45              1.83              2.05
2048                    1.72              0.66             10.14        1000              1.70              2.06              2.29
4096                    2.28              0.75             15.12        1000              2.26              2.62              2.89
8192                    3.56              1.09             25.42        1000              3.54              3.98              4.14
16384                   8.16              3.97             50.72         100              8.19              8.72              8.89
32768                  16.68              9.74             98.23         100             16.43             18.81             20.06
65536                  33.83             21.47            188.51         100             33.29             37.56             39.16
131072                 68.99             47.69            370.71         100             67.98             77.11             84.05
262144                294.46             28.55            548.22         100            293.49            300.58            306.36
524288                759.43             56.74           1441.68         100            758.71            773.54            787.65
1048576              1983.18            126.83           3840.27         100           1980.04           1999.56           2011.09

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.36              0.70              3.01        1000              1.33              1.80              2.10
2                       1.32              0.67              2.90        1000              1.29              1.71              2.10
4                       1.29              0.71              2.76        1000              1.27              1.69              2.05
8                       1.20              0.66              2.52        1000              1.18              1.61              1.84
16                      1.16              0.66              2.38        1000              1.13              1.52              1.75
32                      1.16              0.67              2.14        1000              1.13              1.50              1.75
64                      1.12              0.54              1.94        1000              1.09              1.45              1.73
128                     1.35              0.66              4.36        1000              1.32              1.77              2.08
256                     1.30              0.60              4.68        1000              1.27              1.63              1.85
512                     1.31              0.57              5.13        1000              1.30              1.64              1.91
1024                    1.43              0.59              6.88        1000              1.41              1.75              1.99
2048                    1.68              0.63              9.74        1000              1.66              2.00              2.20
4096                    2.27              0.83             14.77        1000              2.24              2.62              2.86
8192                    3.65              1.20             24.88        1000              3.61              4.06              4.51
16384                   8.07              4.23             50.13         100              8.07              8.80              9.11
32768                  16.56              9.61             97.66         100             16.34             18.73             19.63
65536                  34.12             22.81            188.42         100             33.89             37.59             38.18
131072                 68.62             46.92            374.29         100             67.40             76.14             83.09
262144                308.81             29.07            577.03         100            307.97            313.04            316.17
524288                804.17             60.25           1547.00         100            803.05            817.31            823.43
1048576              2042.88            132.22           3985.00         100           2034.29           2081.80           2236.90

Procs: 20

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.47              0.51              3.29        1000              1.43              2.07              2.52
2                       1.43              0.51              3.19        1000              1.40              1.98              2.48
4                       1.39              0.54              3.11        1000              1.36              1.95              2.32
8                       1.33              0.50              2.90        1000              1.29              1.79              2.16
16                      1.32              0.59              2.86        1000              1.29              1.83              2.40
32                      1.34              0.66              2.72        1000              1.31              1.82              2.09
64                      1.26              0.63              2.40        1000              1.23              1.68              1.99
128                     1.44              0.53              5.75        1000              1.39              1.94              2.39
256                     1.36              0.53              5.94        1000              1.34              1.71              1.89
512                     1.40              0.50              6.52        1000              1.38              1.77              2.06
1024                    1.56              0.56              8.72        1000              1.54              1.89              2.14
2048                    1.80              0.59             11.89        1000              1.76              2.14              2.44
4096                    2.38              0.73             17.44        1000              2.35              2.78              3.03
8192                    3.70              1.04             29.17        1000              3.67              4.14              4.30
16384                   8.77              4.57             58.77         100              8.68              9.60              9.96
32768                  18.52             10.74            116.03         100             17.86             21.80             23.17
65536                  42.32             29.54            222.15         100             41.66             47.13             49.33
131072                 88.12             64.09            437.95         100             87.61             96.67            102.66
262144                328.27             26.81            616.24         100            327.71            332.89            335.86
524288                878.62             62.23           1677.06         100            876.83            895.16            899.66
1048576              2281.26            166.51           4408.14         100           2266.30           2325.66           2690.12

Test: 2
