
Operation: bcast
Node: THIN

--------------------------------------------
Test: 1

Algorithm: 3
Procs: 8
Mapping: core
Warmup: 200
--------------------------------------------

Iterations: 10000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
65536                   6.79              6.53              7.05       10000              6.73              7.25              7.57
131072                  9.67              9.39              9.95       10000              9.44             10.26             11.38
262144                 14.64             14.29             14.98       10000             14.47             15.13             18.08
524288                 26.58             26.30             26.87       10000             26.45             27.00             30.77
1048576                56.52             56.37             56.66       10000             56.21             60.21             61.33

Iterations: 20000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.35              0.11              0.59       20000              0.32              0.46              0.56
2                       0.35              0.11              0.59       20000              0.32              0.46              0.61
4                       0.34              0.11              0.58       20000              0.32              0.46              0.55
8                       0.35              0.11              0.59       20000              0.32              0.47              0.56
16                      0.34              0.11              0.57       20000              0.32              0.46              0.53
32                      0.57              0.12              1.02       20000              0.54              0.84              0.94
64                      0.47              0.11              0.84       20000              0.47              0.58              0.67
128                     0.77              0.27              1.27       20000              0.72              0.98              1.10
256                     0.77              0.27              1.27       20000              0.75              0.96              1.06
512                     0.87              0.30              1.45       20000              0.83              1.16              1.34
1024                    1.01              0.44              1.57       20000              0.99              1.21              1.33
2048                    1.41              0.61              2.21       20000              1.38              1.71              1.86
4096                    2.03              1.04              3.01       20000              2.00              2.38              2.58
8192                    3.27              1.88              4.67       20000              3.24              3.63              3.86
16384                   3.56              3.40              3.71       20000              3.39              3.99              4.33
32768                   5.42              5.19              5.64       20000              5.35              5.90              6.17
65536                   6.85              6.63              7.08       20000              6.78              7.42              7.82
131072                  9.44              9.21              9.67       20000              9.34              9.95             10.79
262144                 14.38             14.14             14.62       20000             14.32             14.94             17.15
524288                 26.50             26.26             26.74       20000             26.38             27.10             29.89
1048576                58.12             58.08             58.15       20000             57.79             61.65             62.63

Iterations: 50000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.36              0.11              0.60       50000              0.32              0.48              0.57
2                       0.35              0.11              0.60       50000              0.32              0.48              0.56
4                       0.35              0.11              0.59       50000              0.32              0.48              0.56
8                       0.35              0.11              0.60       50000              0.32              0.48              0.57
16                      0.36              0.11              0.60       50000              0.32              0.49              0.57
32                      0.52              0.11              0.93       50000              0.44              0.84              0.89
64                      0.47              0.11              0.83       50000              0.41              0.60              0.70
128                     0.76              0.24              1.27       50000              0.74              0.95              1.07
256                     0.78              0.26              1.30       50000              0.75              0.97              1.10
512                     0.84              0.26              1.42       50000              0.82              1.08              1.24
1024                    1.01              0.43              1.59       50000              1.00              1.22              1.33
2048                    1.39              0.59              2.19       50000              1.38              1.61              1.75
4096                    2.26              1.44              3.09       50000              2.26              2.64              2.84
8192                    3.46              2.40              4.53       50000              3.43              3.90              4.20
16384                   3.38              3.23              3.52       50000              3.29              3.83              4.19
32768                   5.42              5.19              5.66       50000              5.35              5.90              6.40
65536                   6.90              6.65              7.14       50000              6.84              7.41              7.77
131072                  9.19              8.94              9.43       50000              9.12              9.71             10.43
262144                 13.92             13.67             14.17       50000             13.85             14.53             17.30
524288                 25.68             25.44             25.92       50000             25.38             27.25             29.75
1048576                56.56             56.44             56.67       50000             56.23             60.29             61.66

Iterations: 100000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.35              0.11              0.59      100000              0.32              0.46              0.53
2                       0.35              0.11              0.59      100000              0.32              0.46              0.55
4                       0.35              0.11              0.58      100000              0.32              0.46              0.51
8                       0.35              0.12              0.59      100000              0.32              0.46              0.52
16                      0.36              0.12              0.59      100000              0.32              0.47              0.54
32                      0.46              0.12              0.81      100000              0.41              0.61              0.75
64                      0.45              0.12              0.78      100000              0.41              0.59              0.72
128                     0.75              0.25              1.25      100000              0.73              0.95              1.03
256                     0.79              0.27              1.31      100000              0.78              1.00              1.09
512                     0.86              0.28              1.44      100000              0.83              1.08              1.26
1024                    1.01              0.43              1.59      100000              1.00              1.21              1.31
2048                    1.39              0.59              2.19      100000              1.38              1.64              1.78
4096                    2.28              1.44              3.11      100000              2.27              2.63              2.83
8192                    3.49              2.40              4.58      100000              3.46              3.88              4.10
16384                   3.28              3.13              3.42      100000              3.18              3.80              4.12
32768                   5.34              5.10              5.58      100000              5.23              5.91              6.30
65536                   6.66              6.43              6.90      100000              6.57              7.26              7.63
131072                  9.17              8.93              9.41      100000              9.07              9.85             10.72
262144                 13.45             13.21             13.70      100000             13.35             14.15             16.71
524288                 25.55             25.29             25.81      100000             25.30             26.96             29.56
1048576                56.39             56.28             56.50      100000             56.04             59.95             61.40


--------------------------------------------
Test: 6

Algorithm: 2
Procs: 2
Mapping: L3cache
Warmup: 1000
--------------------------------------------

Iterations: 10000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.36              0.12              0.60       10000              0.33              0.48              0.57
2                       0.36              0.12              0.59       10000              0.32              0.48              0.56
4                       0.35              0.12              0.58       10000              0.32              0.47              0.55
8                       0.35              0.12              0.58       10000              0.32              0.47              0.57
16                      0.35              0.12              0.59       10000              0.32              0.50              0.63
32                      0.44              0.12              0.77       10000              0.40              0.60              0.74
64                      0.46              0.13              0.79       10000              0.41              0.65              0.76
128                     0.75              0.26              1.24       10000              0.72              0.94              1.04
256                     0.79              0.30              1.28       10000              0.77              1.02              1.14
512                     0.85              0.28              1.42       10000              0.83              1.06              1.21
1024                    1.03              0.46              1.61       10000              1.02              1.25              1.41
2048                    1.40              0.61              2.19       10000              1.39              1.65              1.83
4096                    2.04              1.06              3.01       10000              2.02              2.45              2.61
8192                    3.26              1.88              4.63       10000              3.23              3.58              3.81
16384                   3.39              3.26              3.52       10000              3.32              3.81              4.05
32768                   5.51              5.27              5.74       10000              5.45              5.96              6.18
65536                   6.89              6.66              7.12       10000              6.83              7.39              7.73
131072                 10.16              9.99             10.33       10000              9.86             10.52             12.99
262144                 14.97             14.73             15.21       10000             14.90             15.46             18.43
524288                 27.09             26.85             27.33       10000             26.98             27.65             30.41
1048576                59.00             58.92             59.07       10000             58.65             62.48             64.00

Iterations: 20000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.35              0.11              0.59       20000              0.32              0.48              0.56
2                       0.35              0.11              0.59       20000              0.32              0.49              0.62
4                       0.35              0.11              0.59       20000              0.32              0.47              0.59
8                       0.35              0.11              0.59       20000              0.32              0.47              0.56
16                      0.35              0.11              0.59       20000              0.32              0.47              0.56
32                      0.47              0.14              0.79       20000              0.40              0.78              0.92
64                      0.44              0.12              0.77       20000              0.40              0.57              0.67
128                     0.75              0.27              1.23       20000              0.72              0.96              1.11
256                     0.76              0.25              1.27       20000              0.75              0.95              1.05
512                     0.87              0.29              1.45       20000              0.84              1.12              1.29
1024                    1.02              0.44              1.59       20000              1.00              1.21              1.33
2048                    1.42              0.62              2.21       20000              1.38              1.76              1.93
4096                    2.04              1.06              3.02       20000              2.02              2.43              2.64
8192                    3.28              1.88              4.69       20000              3.25              3.68              3.92
16384                   3.50              3.33              3.66       20000              3.39              3.92              4.19
32768                   5.52              5.27              5.77       20000              5.47              5.95              6.28
65536                   6.87              6.63              7.11       20000              6.85              7.29              7.62
131072                  9.43              9.18              9.68       20000              9.38              9.85             10.46
262144                 14.36             14.11             14.61       20000             14.30             14.84             17.84
524288                 25.79             25.55             26.03       20000             25.67             26.38             30.06
1048576                56.40             56.31             56.48       20000             56.03             60.48             61.50

Iterations: 50000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.36              0.12              0.59       50000              0.33              0.47              0.56
2                       0.35              0.11              0.59       50000              0.32              0.47              0.55
4                       0.35              0.11              0.59       50000              0.32              0.47              0.56
8                       0.35              0.11              0.59       50000              0.32              0.47              0.56
16                      0.35              0.11              0.59       50000              0.32              0.47              0.55
32                      0.51              0.11              0.91       50000              0.42              0.85              0.89
64                      0.50              0.11              0.88       50000              0.52              0.64              0.72
128                     0.73              0.24              1.22       50000              0.71              0.90              1.02
256                     0.78              0.27              1.30       50000              0.76              0.96              1.08
512                     0.88              0.30              1.46       50000              0.82              1.08              1.24
1024                    1.01              0.44              1.59       50000              1.00              1.22              1.34
2048                    1.40              0.60              2.20       50000              1.38              1.64              1.79
4096                    2.30              1.44              3.15       50000              2.28              2.69              2.90
8192                    3.52              2.44              4.60       50000              3.48              3.91              4.16
16384                   3.38              3.24              3.52       50000              3.29              3.85              4.20
32768                   5.36              5.11              5.60       50000              5.27              5.93              6.26
65536                   6.75              6.50              6.99       50000              6.67              7.34              7.75
131072                  9.23              8.99              9.47       50000              9.17              9.78             10.40
262144                 13.86             13.62             14.11       50000             13.80             14.47             16.62
524288                 25.77             25.51             26.03       50000             25.47             27.33             29.00
1048576                58.42             58.32             58.53       50000             58.18             61.23             62.44

Iterations: 100000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.36              0.12              0.61      100000              0.34              0.48              0.56
2                       0.37              0.12              0.61      100000              0.34              0.49              0.57
4                       0.36              0.12              0.61      100000              0.34              0.49              0.58
8                       0.36              0.12              0.61      100000              0.33              0.49              0.58
16                      0.37              0.12              0.61      100000              0.34              0.49              0.57
32                      0.56              0.11              1.01      100000              0.53              0.87              0.93
64                      0.51              0.11              0.90      100000              0.53              0.63              0.72
128                     0.77              0.27              1.27      100000              0.74              0.93              1.02
256                     0.80              0.29              1.32      100000              0.79              0.97              1.05
512                     0.90              0.34              1.46      100000              0.88              1.14              1.28
1024                    1.04              0.48              1.60      100000              1.03              1.25              1.40
2048                    1.41              0.61              2.21      100000              1.40              1.66              1.80
4096                    2.30              1.46              3.13      100000              2.29              2.68              2.86
8192                    3.50              2.42              4.58      100000              3.47              3.88              4.10
16384                   3.36              3.21              3.50      100000              3.28              3.83              4.22
32768                   5.41              5.16              5.67      100000              5.34              5.89              6.19
65536                   6.79              6.53              7.05      100000              6.75              7.28              7.58
131072                  9.34              9.07              9.60      100000              9.26              9.91             10.96
262144                 13.71             13.44             13.98      100000             13.63             14.38             16.56
524288                 25.69             25.42             25.97      100000             25.46             27.02             29.11
1048576                56.22             56.10             56.34      100000             55.93             59.29             60.62


--------------------------------------------
Test: 7

Algorithm: 4
Procs: 8
Mapping: L3cache
Warmup: 5000
--------------------------------------------

Iterations: 10000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.30              0.24              4.19       10000              2.26              2.61              2.92
2                       1.34              0.58              1.75       10000              1.29              1.75              2.02
4                       1.32              0.58              1.72       10000              1.29              1.55              1.80
8                       1.32              0.58              1.72       10000              1.29              1.55              1.79
16                      1.32              0.58              1.73       10000              1.29              1.55              1.81
32                      1.32              0.58              1.73       10000              1.29              1.56              1.87
64                      2.02              0.77              2.61       10000              1.89              2.85              3.31
128                     1.80              0.70              2.39       10000              1.77              2.24              2.56
256                     2.73              1.27              3.30       10000              2.71              3.05              3.31
512                     2.96              1.30              3.63       10000              2.82              3.23              3.64
1024                    3.19              1.35              3.92       10000              3.14              3.62              4.14
2048                    3.80              1.51              4.66       10000              3.77              4.19              4.58
4096                    5.19              2.75              5.93       10000              5.17              5.57              5.86
8192                    7.17              3.64              8.21       10000              7.16              7.67              8.01
16384                  11.18              5.56             12.73       10000             11.15             11.66             13.77
32768                  19.83             11.75             22.30       10000             19.80             20.53             23.06
65536                  36.26             23.58             40.98       10000             36.16             37.41             39.87
131072                 67.45             46.56             78.30       10000             67.19             70.43             72.06
262144                134.42             92.31            154.74       10000            133.98            138.00            139.78
524288                335.34            218.41            411.59       10000            343.88            348.89            350.65
1048576               603.24            432.23            726.24       10000            592.86            643.61            646.15

Iterations: 20000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.21              0.25              4.01       20000              2.18              2.50              2.78
2                       1.33              0.59              1.69       20000              1.30              1.57              1.89
4                       1.33              0.59              1.68       20000              1.31              1.55              1.89
8                       1.33              0.59              1.68       20000              1.30              1.54              1.84
16                      1.32              0.58              1.68       20000              1.30              1.54              1.84
32                      1.32              0.58              1.68       20000              1.30              1.54              1.84
64                      1.98              0.67              2.56       20000              1.80              2.60              3.13
128                     1.78              0.66              2.24       20000              1.74              2.24              2.53
256                     2.71              1.30              3.22       20000              2.69              2.99              3.21
512                     2.79              1.32              3.34       20000              2.77              3.09              3.33
1024                    3.14              1.38              3.80       20000              3.10              3.52              3.99
2048                    3.80              1.54              4.60       20000              3.77              4.17              4.49
4096                    5.26              2.87              5.92       20000              5.24              5.65              5.92
8192                    7.25              3.75              8.16       20000              7.24              7.74              8.12
16384                  11.43              5.70             13.12       20000             11.40             11.92             14.05
32768                  20.08             12.08             22.61       20000             20.03             20.73             23.33
65536                  36.95             24.34             42.20       20000             36.85             38.08             40.72
131072                 68.94             47.66             79.47       20000             68.63             71.81             73.63
262144                138.26             95.90            161.14       20000            137.99            141.98            143.70
524288                326.22            228.46            398.38       20000            334.63            341.22            342.94
1048576               581.74            418.44            698.83       20000            579.07            598.49            601.18

Iterations: 50000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.22              0.24              4.04       50000              2.19              2.54              2.81
2                       1.33              0.59              1.66       50000              1.30              1.58              1.82
4                       1.43              0.58              1.74       50000              1.29              1.58              1.87
8                       1.32              0.59              1.65       50000              1.30              1.57              1.82
16                      1.32              0.58              1.65       50000              1.29              1.56              1.81
32                      1.33              0.58              1.65       50000              1.30              1.58              1.82
64                      1.95              0.68              2.55       50000              1.85              2.68              3.17
128                     1.79              0.66              2.26       50000              1.75              2.24              2.50
256                     2.75              1.28              3.20       50000              2.73              3.06              3.29
512                     2.85              1.30              3.35       50000              2.83              3.19              3.47
1024                    3.21              1.36              3.79       50000              3.17              3.62              4.13
2048                    3.95              1.56              4.67       50000              3.90              4.32              4.66
4096                    5.24              2.83              5.96       50000              5.22              5.65              5.93
8192                    7.46              3.81              8.50       50000              7.44              7.97              8.42
16384                  11.67              5.76             13.48       50000             11.64             12.16             14.26
32768                  20.18             12.09             22.68       50000             20.11             20.84             23.55
65536                  37.25             24.47             42.12       50000             37.13             38.46             41.16
131072                 69.28             48.41             78.93       50000             69.02             72.57             74.19
262144                138.26             95.87            156.15       50000            137.94            142.11            143.86
524288                314.02            219.27            376.63       50000            309.27            326.29            327.94
1048576               623.53            440.72            760.86       50000            629.20            669.15            684.20

Iterations: 100000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.21              0.26              4.02      100000              2.15              2.44              2.68
2                       1.37              0.66              1.75      100000              1.33              1.57              1.87
4                       1.35              0.65              1.74      100000              1.33              1.58              1.82
8                       1.35              0.65              1.75      100000              1.33              1.58              1.83
16                      1.35              0.64              1.74      100000              1.33              1.56              1.79
32                      1.35              0.64              1.75      100000              1.33              1.57              1.84
64                      2.01              0.79              2.68      100000              1.91              2.73              3.17
128                     1.82              0.73              2.41      100000              1.78              2.24              2.52
256                     2.73              1.29              3.29      100000              2.71              3.03              3.27
512                     2.83              1.31              3.43      100000              2.81              3.14              3.38
1024                    3.22              1.39              3.98      100000              3.18              3.61              4.05
2048                    4.00              1.59              4.94      100000              3.96              4.39              4.73
4096                    5.34              2.92              6.10      100000              5.31              5.74              6.08
8192                    7.25              3.77              8.33      100000              7.23              7.75              8.19
16384                  11.41              5.73             13.05      100000             11.36             11.93             14.05
32768                  20.12             12.36             22.68      100000             20.06             20.84             23.29
65536                  37.59             25.53             42.07      100000             37.47             38.76             41.27
131072                 69.73             50.26             78.86      100000             69.50             72.80             74.28
262144                138.96             99.17            156.78      100000            138.66            142.56            144.35
524288                338.28            236.44            404.57      100000            329.67            366.96            369.28
1048576               642.51            452.42            753.25      100000            641.67            658.83            661.28


--------------------------------------------
Test: 8

Algorithm: 1
Procs: 2
Mapping: L3cache
Warmup: 1000
--------------------------------------------

Iterations: 10000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.34              0.09              0.58       10000              0.31              0.46              0.56
2                       0.36              0.12              0.60       10000              0.32              0.48              0.59
4                       0.33              0.10              0.56       10000              0.30              0.46              0.56
8                       0.34              0.10              0.59       10000              0.31              0.47              0.59
16                      0.34              0.09              0.58       10000              0.31              0.46              0.58
32                      0.56              0.12              1.01       10000              0.56              0.83              0.94
64                      0.49              0.09              0.88       10000              0.52              0.67              0.73
128                     0.74              0.25              1.23       10000              0.71              0.95              1.07
256                     0.73              0.26              1.19       10000              0.71              0.92              1.04
512                     0.84              0.26              1.42       10000              0.81              1.10              1.26
1024                    0.97              0.39              1.55       10000              0.96              1.19              1.33
2048                    1.33              0.47              2.19       10000              1.30              1.69              1.84
4096                    2.03              1.06              3.00       10000              2.00              2.45              2.65
8192                    3.24              1.84              4.65       10000              3.22              3.60              3.81
16384                   3.35              3.23              3.47       10000              3.32              3.79              4.08
32768                   5.35              5.09              5.60       10000              5.33              5.82              6.14
65536                   6.80              6.55              7.05       10000              6.78              7.28              7.68
131072                  9.88              9.55             10.20       10000              9.61             10.23             12.29
262144                 14.44             14.19             14.68       10000             14.37             14.95             17.86
524288                 26.12             25.87             26.37       10000             25.98             26.63             30.15
1048576                56.40             56.30             56.49       10000             56.12             60.04             61.10

Iterations: 20000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.34              0.10              0.58       20000              0.31              0.46              0.57
2                       0.34              0.11              0.58       20000              0.31              0.48              0.60
4                       0.34              0.10              0.57       20000              0.31              0.46              0.55
8                       0.34              0.11              0.58       20000              0.31              0.47              0.58
16                      0.34              0.10              0.57       20000              0.31              0.46              0.56
32                      0.55              0.12              0.98       20000              0.53              0.84              0.94
64                      0.48              0.10              0.85       20000              0.48              0.59              0.69
128                     0.75              0.25              1.24       20000              0.72              0.92              1.01
256                     0.76              0.26              1.26       20000              0.74              0.95              1.04
512                     0.87              0.30              1.44       20000              0.82              1.17              1.31
1024                    1.00              0.41              1.58       20000              0.98              1.20              1.32
2048                    1.33              0.46              2.20       20000              1.29              1.66              1.86
4096                    2.00              1.02              2.99       20000              1.99              2.36              2.53
8192                    3.24              1.81              4.66       20000              3.18              3.56              3.77
16384                   3.42              3.24              3.60       20000              3.32              3.95              4.31
32768                   5.26              5.01              5.51       20000              5.13              5.91              6.20
65536                   6.68              6.43              6.93       20000              6.56              7.38              7.75
131072                  9.24              8.98              9.49       20000              9.14              9.88             10.41
262144                 14.03             13.76             14.29       20000             13.93             14.75             16.74
524288                 25.52             25.25             25.79       20000             25.41             26.22             28.77
1048576                54.85             54.73             54.97       20000             54.60             57.90             59.06

Iterations: 50000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.34              0.11              0.58       50000              0.31              0.47              0.59
2                       0.34              0.11              0.58       50000              0.31              0.46              0.55
4                       0.34              0.11              0.58       50000              0.31              0.47              0.56
8                       0.34              0.11              0.58       50000              0.31              0.47              0.56
16                      0.34              0.11              0.58       50000              0.31              0.47              0.59
32                      0.58              0.12              1.05       50000              0.57              0.83              0.92
64                      0.51              0.12              0.90       50000              0.53              0.70              0.80
128                     0.76              0.26              1.25       50000              0.72              0.96              1.08
256                     0.80              0.28              1.33       50000              0.76              1.01              1.14
512                     0.90              0.29              1.50       50000              0.85              1.14              1.36
1024                    1.04              0.46              1.62       50000              1.01              1.28              1.46
2048                    1.34              0.47              2.21       50000              1.31              1.65              1.81
4096                    2.29              1.44              3.13       50000              2.28              2.64              2.82
8192                    3.49              2.42              4.57       50000              3.47              3.87              4.14
16384                   3.33              3.18              3.48       50000              3.22              3.87              4.10
32768                   5.38              5.12              5.64       50000              5.30              5.94              6.23
65536                   6.77              6.51              7.02       50000              6.70              7.33              7.68
131072                  9.11              8.85              9.38       50000              9.04              9.67             10.18
262144                 13.70             13.44             13.97       50000             13.62             14.40             17.01
524288                 25.20             24.91             25.49       50000             24.85             26.88             29.23
1048576                57.71             57.61             57.81       50000             57.40             61.46             62.74

Iterations: 100000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.34              0.11              0.58      100000              0.31              0.47              0.57
2                       0.34              0.11              0.58      100000              0.31              0.48              0.58
4                       0.34              0.11              0.57      100000              0.31              0.47              0.56
8                       0.34              0.11              0.58      100000              0.31              0.48              0.57
16                      0.34              0.11              0.58      100000              0.31              0.47              0.56
32                      0.59              0.11              1.06      100000              0.55              0.85              0.90
64                      0.48              0.11              0.86      100000              0.51              0.61              0.70
128                     0.73              0.24              1.22      100000              0.71              0.90              1.01
256                     0.77              0.27              1.26      100000              0.75              0.97              1.08
512                     0.84              0.27              1.41      100000              0.81              1.06              1.23
1024                    1.01              0.43              1.60      100000              1.00              1.22              1.34
2048                    1.32              0.47              2.18      100000              1.30              1.61              1.78
4096                    2.28              1.43              3.12      100000              2.26              2.67              2.87
8192                    3.48              2.39              4.57      100000              3.45              3.85              4.07
16384                   3.36              3.22              3.51      100000              3.24              4.01              4.33
32768                   5.38              5.12              5.63      100000              5.25              6.00              6.33
65536                   6.75              6.49              7.00      100000              6.66              7.35              7.80
131072                  9.16              8.91              9.42      100000              9.05              9.86             10.70
262144                 13.52             13.25             13.79      100000             13.41             14.35             16.83
524288                 25.48             25.20             25.75      100000             25.22             26.83             29.64
1048576                55.30             55.14             55.45      100000             54.95             59.00             60.34


--------------------------------------------
Test: 9

Algorithm: 2
Procs: 8
Mapping: core
Warmup: 200
--------------------------------------------

Iterations: 10000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.74              0.58              1.05       10000              0.73              0.92              1.04
2                       0.75              0.57              1.05       10000              0.74              0.94              1.04
4                       0.74              0.60              1.02       10000              0.73              0.92              1.02
8                       0.74              0.60              1.01       10000              0.73              0.93              1.04
16                      0.74              0.60              0.99       10000              0.73              0.93              1.05
32                      0.94              0.75              1.30       10000              0.89              1.42              1.61
64                      0.92              0.73              1.30       10000              0.89              1.17              1.33
128                     1.52              1.25              1.83       10000              1.51              1.80              2.01
256                     1.58              1.31              1.92       10000              1.57              1.90              2.05
512                     1.63              1.34              1.99       10000              1.62              1.93              2.10
1024                    2.04              1.69              2.55       10000              2.01              2.40              2.62
2048                    2.71              2.28              3.40       10000              2.69              3.08              3.29
4096                    4.09              3.28              5.24       10000              4.10              4.55              4.84
8192                    6.18              5.13              7.63       10000              6.16              6.59              6.94
16384                  12.05              9.29             13.37       10000             11.53             13.84             15.36
32768                  18.41             14.75             20.70       10000             18.46             22.27             24.11
65536                  32.38             25.17             36.42       10000             33.07             38.40             40.74
131072                 63.24             48.07             69.82       10000             63.81             71.18             75.19
262144                127.66             94.43            138.89       10000            127.27            139.57            147.65
524288                231.40            178.74            253.63       10000            228.51            259.01            274.36
1048576               428.12            306.60            483.43       10000            413.70            500.74            529.76

Iterations: 20000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.73              0.58              0.98       20000              0.71              0.91              1.03
2                       0.73              0.56              1.02       20000              0.72              0.91              1.03
4                       0.73              0.56              0.99       20000              0.72              0.91              1.01
8                       0.74              0.59              0.99       20000              0.73              0.93              1.06
16                      0.73              0.58              0.96       20000              0.72              0.92              1.03
32                      0.91              0.72              1.29       20000              0.86              1.41              1.64
64                      0.91              0.70              1.28       20000              0.88              1.18              1.32
128                     1.52              1.25              1.86       20000              1.49              1.80              2.04
256                     1.55              1.27              1.89       20000              1.53              1.84              2.00
512                     1.69              1.32              2.17       20000              1.59              1.93              2.13
1024                    2.02              1.70              2.45       20000              1.94              2.34              2.57
2048                    2.68              2.24              3.42       20000              2.66              3.10              3.34
4096                    4.04              3.23              5.09       20000              4.04              4.50              4.76
8192                    6.11              4.70              7.72       20000              6.08              6.57              6.87
16384                  11.99              9.36             13.49       20000             11.89             14.11             15.39
32768                  18.14             14.27             20.62       20000             18.07             21.88             23.44
65536                  32.33             24.91             36.46       20000             32.61             38.06             40.54
131072                 57.21             42.85             64.33       20000             57.66             65.41             69.11
262144                105.87             82.97            120.21       20000            105.14            125.62            134.52
524288                219.43            173.86            245.88       20000            219.76            259.90            273.71
1048576               438.33            310.85            488.82       20000            426.97            532.84            564.48

Iterations: 50000
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.74              0.60              1.00       50000              0.72              0.92              1.03
2                       0.75              0.60              1.00       50000              0.73              0.94              1.06
4                       0.74              0.59              0.99       50000              0.72              0.93              1.06
8                       0.76              0.62              1.01       50000              0.74              0.96              1.08
16                      0.81              0.64              1.10       50000              0.73              0.95              1.08
32                      0.95              0.77              1.34       50000              0.89              1.50              1.67
64                      0.89              0.72              1.17       50000              0.87              1.16              1.33
128                     1.52              1.27              1.84       50000              1.50              1.80              1.96
256                     1.55              1.27              1.90       50000              1.54              1.85              2.02
