
Algorithm: 2

Procs: 2

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
4096                    6.57              3.74             10.26        1000              6.50              7.08             10.75
8192                    9.78              5.69             15.43        1000              9.70             10.33             11.28
16384                  19.50             13.50             27.28         100             19.07             22.29             23.70
32768                  34.29             24.59             48.35         100             34.44             38.35             39.94
65536                  61.08             43.62             82.68         100             61.41             65.82             67.90
131072                114.43             80.92            150.86         100            113.47            123.32            128.24
262144                226.48            159.73            296.74         100            225.51            240.10            241.45
524288                439.64            304.42            576.23         100            439.26            452.16            455.77
1048576               847.31            596.32           1105.13         100            849.20            865.77            875.80

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.52              1.11              4.03        1000              2.41              2.67              2.99
2                       2.51              1.13              3.99        1000              2.42              2.70              4.14
4                       2.34              1.03              3.75        1000              2.28              2.51              4.12
8                       2.19              0.97              3.50        1000              2.12              2.34              4.26
16                      2.02              0.88              3.25        1000              1.98              2.18              3.31
32                      2.35              0.95              3.99        1000              2.24              2.75              4.58
64                      2.15              0.83              3.99        1000              2.04              2.29              2.83
128                     2.88              1.47              4.90        1000              2.79              3.03              5.37
256                     2.85              1.42              4.84        1000              2.77              3.00              6.37
512                     3.01              1.42              5.28        1000              2.93              3.20              6.46
1024                    3.66              1.80              6.11        1000              3.57              4.05              5.40
2048                    4.72              2.48              7.77        1000              4.60              4.96              8.68
4096                    6.58              3.56             10.25        1000              6.48              7.05             10.77
8192                    9.63              5.11             15.39        1000              9.57             10.14             13.09
16384                  19.07             13.03             25.78         100             19.01             21.34             21.73
32768                  33.65             23.92             46.52         100             33.41             38.19             40.04
65536                  53.87             37.36             72.33         100             53.61             61.48             63.35
131072                100.67             70.11            134.23         100             99.76            112.51            114.31
262144                208.92            147.04            277.48         100            209.24            224.15            227.78
524288                417.25            288.35            548.14         100            419.13            436.90            445.57
1048576               780.13            550.58           1044.08         100            789.80            836.70            849.20

Procs: 12

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.59              1.17              3.85        1000              2.46              2.72              3.05
2                       2.45              1.12              3.57        1000              2.39              2.69              3.06
4                       2.29              1.03              3.30        1000              2.24              2.45              3.07
8                       2.09              0.94              2.98        1000              2.02              2.27              3.41
16                      1.97              0.89              2.77        1000              1.94              2.16              3.05
32                      2.41              0.89              3.86        1000              2.33              2.79              3.96
64                      2.17              0.84              3.37        1000              2.12              2.41              3.92
128                     3.29              1.82              5.08        1000              3.21              3.51              5.78
256                     3.21              1.78              5.00        1000              3.15              3.45              5.62
512                     3.57              1.88              5.73        1000              3.46              3.80              6.74
1024                    4.41              2.50              6.94        1000              4.36              4.85              6.46
2048                    5.73              3.36              8.87        1000              5.72              6.07              6.23
4096                    7.91              4.65             11.90        1000              7.87              8.56              9.15
8192                   12.64              7.35             18.64        1000             12.48             13.43             16.55
16384                  22.25             13.94             27.34         100             22.09             24.73             25.40
32768                  39.15             25.44             46.93         100             38.94             42.92             43.85
65536                  70.94             45.98             82.67         100             70.54             78.08             79.29
131072                135.66             86.00            157.31         100            135.12            145.73            148.38
262144                265.86            169.26            306.28         100            264.68            281.64            288.13
524288                520.22            326.20            602.65         100            517.17            552.51            565.22
1048576               977.77            622.11           1124.52         100            978.49           1024.84           1050.40

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.34              1.05              3.27        1000              2.30              2.53              2.72
2                       2.33              1.03              3.34        1000              2.28              2.53              3.25
4                       2.29              1.01              3.29        1000              2.26              2.45              2.83
8                       2.19              0.98              3.12        1000              2.13              2.34              3.98
16                      2.06              0.93              2.93        1000              2.01              2.19              3.52
32                      2.44              0.91              3.71        1000              2.39              2.78              3.68
64                      2.28              0.86              3.49        1000              2.17              2.43              3.30
128                     3.28              1.80              5.03        1000              3.20              3.51              6.23
256                     3.23              1.77              5.03        1000              3.17              3.47              4.70
512                     3.51              1.84              5.56        1000              3.45              3.79              5.62
1024                    4.38              2.46              6.81        1000              4.35              4.84              6.43
2048                    5.51              3.18              8.64        1000              5.47              5.86              6.16
4096                    7.87              4.58             11.75        1000              7.84              8.49              8.74
8192                   12.60              7.24             18.53        1000             12.44             13.40             16.08
16384                  22.44             14.11             27.41         100             22.12             26.08             27.76
32768                  39.16             25.40             47.04         100             39.10             42.29             43.49
65536                  71.28             45.99             84.40         100             70.93             78.05             85.15
131072                137.21             87.98            159.19         100            135.33            149.72            157.96
262144                268.87            172.30            310.92         100            266.32            291.07            298.18
524288                519.17            328.56            598.68         100            518.32            550.23            558.24
1048576               975.87            623.89           1127.16         100            976.97           1032.53           1044.79

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.40              1.13              3.49        1000              2.36              2.63              2.89
2                       2.50              1.15              3.51        1000              2.41              2.68              3.30
4                       2.31              1.05              3.29        1000              2.26              2.49              2.74
8                       2.15              0.99              2.99        1000              2.09              2.32              3.95
16                      2.06              0.93              2.83        1000              1.98              2.20              4.66
32                      2.44              0.96              3.72        1000              2.38              2.81              4.22
64                      2.23              0.90              3.41        1000              2.17              2.43              3.08
128                     3.34              1.88              5.10        1000              3.26              3.59              6.22
256                     3.25              1.83              5.01        1000              3.19              3.51              5.74
512                     3.59              1.97              5.64        1000              3.52              3.88              7.53
1024                    4.46              2.55              6.94        1000              4.43              4.91              5.42
2048                    5.74              3.37              8.85        1000              5.70              6.13              6.52
4096                    7.69              4.36             11.62        1000              7.64              8.24              8.63
8192                   12.56              7.25             18.55        1000             12.41             13.42             14.92
16384                  22.35             14.17             27.72         100             22.21             24.60             27.28
32768                  39.50             25.41             47.21         100             39.22             43.11             45.19
65536                  72.28             46.92             84.35         100             72.15             79.34             82.80
131072                135.31             86.44            155.74         100            133.76            145.65            150.44
262144                267.83            171.56            310.21         100            268.01            284.34            287.36
524288                527.84            337.37            611.10         100            526.48            558.96            568.48
1048576               985.07            623.77           1143.17         100            987.35           1027.65           1036.73

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.46              1.16              3.51        1000              2.43              2.67              2.81
2                       2.40              1.12              3.38        1000              2.34              2.59              2.97
4                       2.37              1.11              3.26        1000              2.31              2.55              3.24
8                       2.17              1.03              2.97        1000              2.11              2.36              3.21
16                      2.06              0.94              2.87        1000              2.00              2.22              3.43
32                      2.43              0.95              3.65        1000              2.37              2.83              3.44
64                      2.30              0.89              3.39        1000              2.17              2.47              5.24
128                     3.32              1.86              5.05        1000              3.24              3.53              6.10
256                     3.26              1.80              5.01        1000              3.18              3.50              5.79
512                     3.63              1.98              5.79        1000              3.55              3.90              7.10
1024                    4.44              2.53              6.97        1000              4.37              4.95              8.13
2048                    5.74              3.34              8.86        1000              5.71              6.15              6.34
4096                    8.01              4.62             12.06        1000              7.96              8.63              9.02
8192                   12.20              6.89             18.18        1000             12.00             13.00             15.28
16384                  22.45             13.83             27.58         100             22.21             24.92             28.62
32768                  39.16             25.32             47.21         100             38.91             42.56             47.12
65536                  71.55             45.88             84.31         100             70.95             78.13             78.89
131072                135.81             86.08            156.38         100            134.18            149.04            154.91
262144                268.53            172.36            308.45         100            265.25            287.91            293.12
524288                515.02            321.69            597.37         100            510.72            544.26            555.21
1048576               953.28            603.16           1113.94         100            947.26           1009.37           1043.84

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.59              1.16              3.78        1000              2.54              2.79              2.99
2                       2.39              1.04              3.52        1000              2.32              2.58              2.88
4                       2.29              1.04              3.30        1000              2.26              2.48              3.62
8                       2.18              0.98              3.03        1000              2.11              2.35              4.41
16                      2.05              0.95              2.83        1000              1.99              2.19              3.95
32                      2.44              0.96              3.63        1000              2.36              2.81              4.54
64                      2.32              0.89              3.53        1000              2.17              2.41              5.93
128                     3.30              1.89              5.06        1000              3.22              3.50              6.80
256                     3.27              1.83              5.08        1000              3.20              3.52              4.97
512                     3.56              1.91              5.62        1000              3.47              3.77              7.90
1024                    4.39              2.50              6.87        1000              4.36              4.89              5.40
2048                    5.72              3.35              8.82        1000              5.71              6.04              6.48
4096                    7.87              4.60             11.89        1000              7.86              8.39              9.61
8192                   12.39              7.11             18.35        1000             12.17             13.04             16.08
16384                  21.97             13.82             27.51         100             21.88             24.91             26.05
32768                  39.26             25.08             46.79         100             38.87             42.63             44.12
65536                  70.79             45.05             82.66         100             70.24             75.32             76.51
131072                136.48             87.47            157.65         100            135.49            147.88            150.99
262144                265.39            169.04            306.03         100            264.40            282.22            289.71
524288                495.60            309.50            581.04         100            494.58            540.14            562.38
1048576               916.23            573.60           1076.53         100            924.72            978.22           1003.56

Procs: 14

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.95              0.76              3.18        1000              1.86              2.12              2.53
2                       1.85              0.67              3.11        1000              1.79              2.06              3.04
4                       1.84              0.68              3.09        1000              1.77              2.06              3.07
8                       1.76              0.67              2.96        1000              1.69              1.93              3.72
16                      1.66              0.63              2.81        1000              1.60              1.86              2.89
32                      2.24              0.78              3.65        1000              2.13              2.95              4.61
64                      1.97              0.72              3.30        1000              1.90              2.38              3.25
128                     3.46              1.39              5.32        1000              3.33              3.67              7.86
256                     3.40              1.43              5.15        1000              3.30              3.79              6.50
512                     3.75              1.57              5.91        1000              3.70              4.06              5.80
1024                    4.77              2.08              7.31        1000              4.71              5.33              6.91
2048                    6.30              2.71              9.49        1000              6.24              6.77             10.38
4096                    9.05              4.17             13.38        1000              9.06              9.76             12.29
8192                   14.27              6.83             20.44        1000             14.12             15.18             16.77
16384                  24.50             13.70             30.97         100             24.24             27.12             28.49
32768                  43.53             25.13             55.85         100             43.40             47.03             49.33
65536                  80.29             47.39            102.94         100             80.45             85.08             86.93
131072                153.38             89.14            202.29         100            152.10            163.43            171.55
262144                301.80            175.08            399.84         100            298.44            320.69            326.97
524288                587.57            341.03            775.81         100            586.46            614.16            623.29
1048576              1075.59            627.61           1394.96         100           1070.62           1157.51           1185.67

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.13              0.92              3.49        1000              2.05              2.34              2.63
2                       2.08              0.88              3.50        1000              2.01              2.35              2.87
4                       2.09              0.94              3.39        1000              2.00              2.30              3.20
8                       1.92              0.85              3.18        1000              1.84              2.15              4.30
16                      1.89              0.85              3.10        1000              1.81              2.05              3.37
32                      2.34              0.94              3.84        1000              2.24              3.02              3.75
64                      2.12              0.85              3.59        1000              1.97              2.30              4.16
128                     3.58              1.56              5.46        1000              3.43              3.87              7.32
256                     3.48              1.56              5.19        1000              3.36              3.74              8.84
512                     3.82              1.64              5.95        1000              3.75              4.11              6.79
1024                    4.88              2.22              7.43        1000              4.81              5.43              7.66
2048                    6.40              2.79              9.61        1000              6.42              6.86              7.19
4096                    8.86              4.03             13.10        1000              8.82              9.53             12.08
8192                   14.46              7.01             20.71        1000             14.42             15.35             17.64
16384                  24.33             13.40             30.69         100             24.06             26.83             29.87
32768                  43.39             24.95             55.77         100             43.36             47.15             48.73
65536                  79.66             46.58            101.35         100             79.32             85.81             88.41
131072                152.69             88.12            198.34         100            152.02            162.03            170.04
262144                300.61            174.55            393.30         100            298.03            320.99            333.38
524288                582.52            340.71            755.33         100            577.14            625.12            632.35
1048576              1015.59            569.92           1333.66         100           1008.01           1085.55           1099.94

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.17              0.95              3.68        1000              2.06              2.33              2.64
2                       1.96              0.84              3.37        1000              1.91              2.15              2.38
4                       1.93              0.86              3.29        1000              1.89              2.15              2.64
8                       1.92              0.88              3.25        1000              1.85              2.10              3.46
16                      1.84              0.76              3.11        1000              1.78              2.00              3.20
32                      2.35              0.84              3.82        1000              2.25              2.97              4.51
64                      2.10              0.84              3.54        1000              1.97              2.33              4.41
128                     3.59              1.54              5.43        1000              3.49              3.84              6.41
256                     3.52              1.56              5.40        1000              3.44              3.84              6.71
512                     3.79              1.61              5.90        1000              3.72              4.04              7.40
1024                    4.92              2.23              7.55        1000              4.85              5.53              8.86
2048                    6.30              2.73              9.63        1000              6.25              6.78              9.26
4096                    8.90              4.03             13.26        1000              8.83              9.53             12.20
8192                   14.59              7.04             20.95        1000             14.54             15.48             18.01
16384                  25.14             14.19             31.78         100             24.73             28.15             31.06
32768                  42.89             24.70             54.67         100             42.64             46.77             48.07
65536                  79.97             46.83            102.83         100             79.25             86.81             88.97
131072                152.23             88.47            198.82         100            151.55            159.54            168.75
262144                300.92            174.97            394.89         100            297.67            319.94            329.95
524288                584.35            340.52            763.65         100            578.01            612.43            631.58
1048576              1074.45            623.04           1408.40         100           1076.44           1136.16           1167.50

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.17              1.01              3.49        1000              2.02              2.30              3.12
2                       1.94              0.97              3.14        1000              1.91              2.13              2.38
4                       1.98              0.99              3.22        1000              1.93              2.17              3.30
8                       1.85              0.92              3.02        1000              1.83              2.06              2.44
16                      1.77              0.87              2.86        1000              1.72              1.96              2.85
32                      2.37              0.95              3.79        1000              2.22              3.01              4.92
64                      2.02              0.80              3.29        1000              1.95              2.29              3.12
128                     3.48              1.53              5.38        1000              3.36              3.72              6.08
256                     3.41              1.49              5.10        1000              3.33              3.76              6.10
512                     3.78              1.64              5.90        1000              3.71              4.08              5.36
1024                    4.85              2.16              7.45        1000              4.81              5.43              7.25
2048                    6.45              2.81              9.69        1000              6.42              6.92              9.36
4096                    8.67              3.90             12.81        1000              8.63              9.35             11.29
8192                   14.52              6.88             20.81        1000             14.37             15.43             17.58
16384                  23.91             13.13             30.97         100             23.62             26.04             30.79
32768                  41.97             24.37             52.12         100             41.54             46.19             47.26
65536                  77.68             46.10             97.71         100             77.02             83.12             85.35
131072                150.76             87.52            194.32         100            149.90            159.94            160.88
262144                295.90            172.73            383.85         100            293.15            311.60            321.51
524288                581.65            340.17            750.22         100            580.88            604.44            608.74
1048576              1024.35            574.65           1347.20         100           1021.42           1080.79           1122.25

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.41              1.14              3.91        1000              2.29              2.60              3.02
2                       2.30              1.09              3.59        1000              2.24              2.54              2.88
4                       2.23              1.04              3.49        1000              2.15              2.47              4.83
8                       2.03              0.98              3.20        1000              1.97              2.26              4.10
16                      1.99              0.96              3.14        1000              1.91              2.14              4.11
32                      2.44              0.98              3.81        1000              2.32              3.23              4.41
64                      2.20              0.84              3.64        1000              2.02              2.34              3.01
128                     3.64              1.57              5.45        1000              3.49              3.96              7.94
256                     3.56              1.58              5.32        1000              3.47              3.87              6.37
512                     3.87              1.71              5.90        1000              3.79              4.09              7.32
1024                    4.98              2.26              7.58        1000              4.91              5.55              9.04
2048                    6.41              2.84              9.66        1000              6.37              6.87              8.50
4096                    9.19              4.17             13.51        1000              9.14             10.07             10.96
8192                   14.43              6.91             20.71        1000             14.33             15.46             17.83
16384                  25.76             14.24             33.73         100             25.49             29.47             31.69
32768                  43.49             24.73             56.13         100             43.73             46.88             48.80
65536                  79.34             45.88            102.53         100             79.75             84.71             87.56
131072                153.51             88.45            202.26         100            152.20            163.62            169.05
262144                301.14            174.73            395.51         100            297.94            319.67            329.45
524288                581.58            335.25            773.31         100            580.60            604.59            617.95
1048576              1078.37            628.34           1432.13         100           1076.22           1166.11           1195.74

Procs: 16

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.25              1.02              3.65        1000              2.17              2.52              2.76
2                       2.25              1.03              3.59        1000              2.18              2.55              3.57
4                       2.15              1.03              3.50        1000              2.07              2.41              3.88
8                       2.06              0.99              3.35        1000              2.00              2.30              3.09
16                      1.99              0.96              3.25        1000              1.92              2.21              4.65
32                      2.66              1.17              4.50        1000              2.46              3.61              4.54
64                      2.49              0.99              4.25        1000              2.26              3.14              3.70
128                     4.25              1.70              6.64        1000              4.12              4.56              8.60
256                     4.14              1.55              6.50        1000              4.06              4.43              7.89
512                     4.62              1.76              7.34        1000              4.51              4.90              8.65
1024                    5.59              2.15              8.67        1000              5.50              6.30              8.51
2048                    7.29              2.84             11.40        1000              7.25              7.71              8.60
4096                   10.18              3.89             15.71        1000             10.09             10.79             13.81
8192                   16.21              6.51             24.37        1000             16.15             16.71             19.77
16384                  25.89             11.33             34.28         100             25.78             26.88             29.01
32768                  44.30             19.67             56.48         100             44.03             46.79             48.73
65536                  79.08             35.70            100.61         100             78.64             82.33             85.11
131072                147.85             65.51            187.36         100            147.27            152.63            154.84
262144                288.10            127.55            364.83         100            287.86            293.35            295.32
524288                557.35            241.68            705.21         100            557.23            564.68            565.38
1048576              1061.77            469.73           1341.29         100           1062.59           1075.33           1079.38

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.74              0.79              2.91        1000              1.69              1.92              2.20
2                       1.77              0.80              2.96        1000              1.69              1.90              2.92
4                       1.71              0.81              2.82        1000              1.67              1.88              2.12
8                       1.70              0.77              2.82        1000              1.66              1.90              2.48
16                      1.69              0.81              2.74        1000              1.63              1.88              2.77
32                      2.35              0.95              4.11        1000              2.21              3.18              3.84
64                      2.27              0.88              3.86        1000              2.09              2.97              3.63
128                     4.03              1.47              6.50        1000              3.95              4.37              6.30
256                     4.00              1.48              6.38        1000              3.92              4.34              5.99
512                     4.56              1.69              7.24        1000              4.50              4.87              7.26
1024                    5.62              2.16              8.65        1000              5.57              6.24              7.55
2048                    7.31              2.79             11.36        1000              7.25              7.72              9.85
4096                   10.20              3.86             15.61        1000             10.11             10.76             13.77
8192                   16.01              6.44             24.29        1000             15.95             16.53             20.52
16384                  25.31             10.96             33.39         100             25.07             26.79             29.63
32768                  43.68             19.63             55.81         100             43.58             45.30             47.70
65536                  78.25             35.35             99.65         100             77.89             81.27             83.75
131072                146.83             64.89            185.97         100            146.14            151.33            154.31
262144                285.34            126.23            359.88         100            284.77            290.54            292.64
524288                547.76            236.28            695.60         100            547.56            553.68            559.66
1048576              1051.39            463.48           1327.18         100           1053.68           1069.75           1079.21

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.18              1.05              3.49        1000              2.08              2.41              2.82
2                       2.22              0.94              3.69        1000              2.14              2.50              2.96
4                       2.19              1.03              3.56        1000              2.12              2.47              3.97
8                       2.07              0.92              3.46        1000              2.00              2.30              3.14
16                      1.95              0.88              3.19        1000              1.90              2.14              3.22
32                      2.71              1.18              4.43        1000              2.49              3.70              4.58
64                      2.56              1.04              4.22        1000              2.27              3.16              6.52
128                     4.19              1.63              6.63        1000              4.06              4.60              8.16
256                     4.18              1.60              6.61        1000              4.08              4.48              7.84
512                     4.60              1.70              7.36        1000              4.51              4.92              7.79
1024                    5.58              2.15              8.65        1000              5.49              6.18              8.86
2048                    7.22              2.73             11.32        1000              7.16              7.66              9.76
4096                   10.13              3.86             15.53        1000             10.00             10.69             13.01
8192                   15.98              6.36             24.26        1000             15.94             16.46             19.21
16384                  25.41             11.13             33.64         100             25.27             26.56             29.31
32768                  44.10             19.82             56.11         100             43.86             46.67             49.39
65536                  79.02             35.39             99.76         100             78.78             82.43             85.76
131072                148.79             65.66            187.70         100            148.14            153.69            156.64
262144                288.86            127.57            363.91         100            288.32            293.96            295.48
524288                559.29            242.12            709.52         100            559.05            565.32            568.85
1048576              1069.46            474.05           1354.22         100           1068.60           1088.80           1094.84

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.49              1.17              3.66        1000              2.39              2.72              2.91
2                       2.49              1.19              3.68        1000              2.41              2.79              3.45
4                       2.30              1.10              3.46        1000              2.24              2.57              4.12
8                       2.14              1.06              3.22        1000              2.08              2.38              3.52
16                      2.01              0.94              3.11        1000              1.94              2.24              4.12
32                      2.81              1.19              4.62        1000              2.55              3.80              4.66
64                      2.54              1.02              4.15        1000              2.28              3.23              4.24
128                     4.24              1.67              6.62        1000              4.15              4.63              6.96
256                     4.22              1.65              6.57        1000              4.13              4.49              8.18
512                     4.60              1.74              7.29        1000              4.54              4.89              6.98
1024                    5.63              2.17              8.71        1000              5.54              6.27              8.29
2048                    7.24              2.76             11.37        1000              7.19              7.69             10.41
4096                   10.10              3.88             15.53        1000             10.03             10.65             14.04
8192                   16.18              6.65             24.46        1000             16.12             16.69             19.68
16384                  25.14             10.96             32.93         100             25.02             26.19             28.95
32768                  43.60             19.56             55.70         100             43.45             45.06             48.97
65536                  78.08             34.81             99.40         100             77.68             81.62             84.37
131072                146.39             64.48            185.86         100            146.10            150.08            151.55
