
Algorithm: 4

Procs: 2

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
524288               2457.98            204.63           8916.97         100           2218.71           4210.51           4215.40
1048576              2666.77            424.58           6009.33         100           2782.43           2815.35           2829.22

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                    1229.09              0.26           6292.48        1000           1500.05           2000.20           2177.90
2                    1377.10              0.20           6585.14        1000           1500.23           2000.43           2248.22
4                    1369.13              0.19           6679.12        1000           1500.19           2000.46           2251.60
8                    1407.90              0.20           6880.12        1000           1500.24           2000.46           2249.84
16                   1281.72              0.20           6266.30        1000           1500.05           2000.36           2250.29
32                   1350.56              0.22           6258.27        1000           1500.34           2000.52           2004.41
64                   1124.35              0.21           5606.39        1000           1000.67           2000.29           2000.68
128                  1173.25              0.27           5725.59        1000           1000.80           2000.50           2001.44
256                  1385.80              0.26           6570.45        1000           1500.47           2000.66           2251.22
512                  1368.78              0.29           6244.51        1000           1500.59           2000.74           2002.71
1024                 1344.89              0.31           6433.56        1000           1500.59           2000.76           2249.96
2048                 1462.51              0.35           6838.39        1000           1501.08           2001.05           2247.95
4096                 1388.26              0.52           6850.72        1000           1501.32           2001.25           2006.86
8192                 1317.83              0.84           6630.99        1000           1501.94           2001.93           2005.12
16384                1311.12              1.99           8069.05         100           1503.50           1752.91           2005.22
32768                1162.39              3.79           5073.51         100           1507.13           2007.30           2008.11
65536                1047.01              6.61           5468.74         100           1029.28           1524.56           1525.14
131072               1514.49             12.69           7903.45         100           1531.19           2026.99           2936.32
262144               1968.53             87.39           6043.16         100           2104.44           2183.40           2188.60
524288               2362.33            209.48           5769.77         100           2377.14           4190.04           4212.97
1048576              2726.13            430.92           6438.92         100           2446.76           4429.74           4432.73

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                    1465.14              0.29           6716.87        1000           1500.39           2000.49           2498.90
2                    1134.45              0.22           5540.52        1000           1000.47           2000.29           2000.87
4                    1104.15              0.21           5394.31        1000           1000.50           2000.22           2000.53
8                    1270.90              0.21           6557.01        1000           1499.96           2000.32           2000.78
16                   1288.79              0.21           6292.84        1000           1499.99           2000.44           2250.82
32                   1390.68              0.23           6233.39        1000           1500.43           2000.51           2000.98
64                   1296.41              0.23           6556.09        1000           1499.99           2000.39           2000.83
128                  1185.81              0.26           5725.41        1000           1500.01           2000.54           2000.89
256                  1371.64              0.27           7137.02        1000           1500.32           2000.58           2001.73
512                  1290.22              0.29           6575.37        1000           1500.27           2000.64           2001.50
1024                 1223.64              0.31           5988.61        1000           1500.21           2000.67           2001.22
2048                 1334.04              0.35           6571.45        1000           1500.85           2000.89           2001.32
4096                 1251.12              0.52           6181.25        1000           1501.12           2001.29           2002.27
8192                 1258.64              0.83           6285.24        1000           1502.00           2001.90           2002.36
16384                1147.45              2.03           5121.57         100           1503.82           2005.46           2006.05
32768                1070.76              3.45           5972.00         100           1008.46           2007.32           2007.83
65536                1162.18              6.63           5164.99         100           1521.68           2015.70           2016.39
131072               1418.18             12.28           7979.41         100           1532.19           1537.54           1546.82
262144               2099.04             90.97           6691.49         100           2108.48           2190.08           3107.37
524288               2439.99            211.26           6606.79         100           2223.06           4210.87           4212.75
1048576              2503.85            432.02           6830.84         100           2447.54           2763.38           3244.48

Procs: 10

Test: 1
Test: 2
Test: 3
Test: 4
Test: 5
Procs: 12

Test: 1
Test: 2
Test: 3
Test: 4
Test: 5
