
Algorithm: 3

Procs: 2

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
4096                    9.21              1.07             15.21        1000              9.18             10.32             11.90
8192                   14.43              1.84             24.17        1000             14.47             15.08             17.14
16384                  28.09              5.65             45.61         100             23.97             42.70             51.48
32768                  42.51             10.25             66.84         100             42.64             44.07             45.80
65536                  78.83             20.70            122.20         100             78.80             81.69             82.74
131072                149.14             39.47            225.06         100            148.15            155.06            155.88
262144                494.64            133.85            710.38         100            493.43            501.71            516.06
524288               1121.57            290.51           1611.38         100           1122.20           1144.08           1148.70
1048576              2360.84            642.10           3377.92         100           2357.19           2463.72           2471.80

Test: 2
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.81              0.24              2.98        1000              1.77              2.00              2.20
2                       1.88              0.27              3.10        1000              1.77              1.95              2.39
4                       1.85              0.28              3.03        1000              1.77              1.99              2.20
8                       1.85              0.24              3.08        1000              1.78              2.01              3.35
16                      1.82              0.24              3.00        1000              1.77              2.01              2.82
32                      2.56              0.25              4.49        1000              2.47              3.24              3.75
64                      2.39              0.25              4.13        1000              2.31              2.91              3.22
128                     3.62              0.34              6.38        1000              3.58              3.89              4.35
256                     3.76              0.36              6.47        1000              3.73              4.10              4.40
512                     4.26              0.36              7.34        1000              4.23              4.61              5.02
1024                    4.82              0.38              8.30        1000              4.78              5.25              5.73
2048                    6.81              0.55             11.20        1000              6.88              7.56              8.43
4096                    9.21              1.05             15.22        1000              9.14             10.35             11.82
8192                   14.43              1.82             24.16        1000             14.45             15.04             17.60
16384                  28.20              5.74             45.66         100             23.89             45.09             50.44
32768                  42.29             10.22             66.61         100             42.27             43.81             45.77
65536                  78.42             20.43            121.82         100             78.39             81.30             82.15
131072                146.86             37.08            222.56         100            146.47            152.01            155.95
262144                493.03            138.21            702.54         100            491.66            498.87            539.82
524288               1105.13            291.33           1585.28         100           1105.19           1123.33           1130.47
1048576              2320.42            641.02           3314.72         100           2306.07           2400.35           2415.94

Test: 3
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.82              0.25              3.00        1000              1.79              2.00              2.23
2                       1.87              0.25              3.05        1000              1.78              2.01              2.24
4                       1.81              0.25              2.96        1000              1.78              2.00              2.19
8                       1.87              0.25              3.08        1000              1.79              2.02              3.47
16                      1.80              0.25              2.96        1000              1.77              1.99              2.33
32                      2.46              0.26              4.30        1000              2.32              3.13              3.53
64                      2.38              0.26              4.13        1000              2.29              3.01              3.42
128                     3.64              0.34              6.39        1000              3.58              3.86              4.24
256                     3.79              0.37              6.51        1000              3.75              4.13              4.62
512                     4.24              0.36              7.33        1000              4.22              4.60              5.10
1024                    4.83              0.38              8.32        1000              4.79              5.28              5.68
2048                    6.78              0.54             11.15        1000              6.89              7.48              7.83
4096                    9.20              1.05             15.25        1000              9.11             10.35             11.93
8192                   14.38              1.82             24.09        1000             14.41             14.99             17.43
16384                  28.12              5.64             45.55         100             23.85             45.07             52.35
32768                  42.40             10.25             66.85         100             42.43             44.02             46.80
65536                  78.53             20.56            122.04         100             78.37             81.46             83.65
131072                148.65             39.47            226.76         100            148.34            153.09            156.57
262144                486.49            131.70            698.94         100            484.93            498.21            525.67
524288               1105.04            287.79           1584.22         100           1104.30           1120.01           1124.18
1048576              2288.23            604.45           3268.73         100           2288.39           2335.83           2373.17

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.79              0.27              2.88        1000              1.77              1.97              2.09
2                       1.81              0.26              2.92        1000              1.77              2.00              2.61
4                       1.84              0.27              2.96        1000              1.77              1.97              2.20
8                       1.82              0.27              2.93        1000              1.78              1.96              3.18
16                      1.83              0.27              2.96        1000              1.78              1.97              3.89
32                      2.46              0.28              4.23        1000              2.31              3.29              3.47
64                      2.42              0.28              4.08        1000              2.33              2.97              3.32
128                     3.62              0.35              6.35        1000              3.56              3.85              4.27
256                     3.78              0.37              6.46        1000              3.74              4.09              4.41
512                     4.22              0.36              7.28        1000              4.18              4.56              4.89
1024                    4.83              0.38              8.31        1000              4.79              5.27              5.70
2048                    6.75              0.55             11.09        1000              6.85              7.48              7.80
4096                    9.15              1.07             15.16        1000              9.15             10.23             11.51
8192                   14.33              1.82             24.02        1000             14.35             14.98             17.59
16384                  27.93              5.70             45.25         100             23.70             44.49             51.66
32768                  42.09             10.14             66.27         100             42.09             43.73             45.81
65536                  78.20             20.59            121.44         100             78.33             81.63             82.85
131072                148.14             39.12            224.83         100            147.38            152.59            158.86
262144                483.99            130.78            693.85         100            483.32            489.59            496.22
524288               1097.64            284.65           1572.93         100           1095.86           1111.10           1113.70
1048576              2271.17            598.02           3243.91         100           2270.23           2319.20           2345.84

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.83              0.25              2.99        1000              1.82              2.03              2.16
2                       1.89              0.25              3.10        1000              1.81              2.02              2.35
4                       1.86              0.25              3.05        1000              1.81              2.03              2.25
8                       1.85              0.25              3.05        1000              1.81              2.03              2.21
16                      1.89              0.24              3.10        1000              1.82              2.03              3.88
32                      2.73              0.25              4.80        1000              2.66              3.25              3.69
64                      2.42              0.27              4.14        1000              2.32              3.07              3.54
128                     3.65              0.34              6.38        1000              3.59              3.89              4.23
256                     3.81              0.37              6.51        1000              3.77              4.14              4.46
512                     4.26              0.36              7.33        1000              4.21              4.60              5.00
1024                    4.88              0.40              8.38        1000              4.83              5.31              5.80
2048                    6.82              0.55             11.19        1000              6.91              7.58              8.36
4096                    9.23              1.06             15.31        1000              9.15             10.37             11.85
8192                   14.38              1.84             24.13        1000             14.38             15.04             17.69
16384                  28.01              5.84             45.34         100             23.62             42.91             51.30
32768                  42.15             10.37             66.32         100             42.13             44.08             46.23
65536                  78.29             20.80            121.48         100             78.26             81.00             83.15
131072                148.94             39.66            225.44         100            148.59            154.02            155.62
262144                478.37            129.05            687.28         100            477.94            484.64            495.58
524288               1092.48            284.31           1565.76         100           1092.36           1106.85           1108.45
1048576              2232.96            579.53           3199.63         100           2226.78           2262.09           2271.49

Procs: 8

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                    3672.99              0.36           7983.53        1000           3500.02           4999.59           5252.86
2                    3883.35              0.31           8018.75        1000           3501.63           4999.36           5623.38
4                    3620.09              0.31           8016.78        1000           3499.88           4999.52           5034.07
8                    3653.01              0.33           7999.71        1000           3499.66           4999.58           5021.03
16                   3513.93              0.31           8030.70        1000           3499.76           4998.69           5000.45
32                   3545.38              0.31           8042.67        1000           3499.75           4999.12           5002.28
64                   3809.08              0.33           8028.80        1000           3501.05           4999.45           5622.22
128                  3524.84              0.46           8025.69        1000           3499.70           4999.08           5874.53
256                  3801.68              0.45           8012.70        1000           3502.23           4999.31           5255.86
512                  3946.83              0.48           8050.69        1000           3503.76           4999.13           5623.26
1024                 3740.16              0.48           8041.76        1000           3501.87           4998.88           5876.37
