Algorithm,Procs,Size,Avg Latency(us) Mean,Avg Latency(us) Std Error
0,14,512,1.164,0.011661903789690611
0,14,1024,1.362,0.005830951894845271
0,14,2048,1.818,0.0058309518948453055
0,14,4096,2.6060000000000003,0.003999999999999992
0,14,8192,3.56,0.03271085446759225
0,14,16384,7.919999999999999,0.0491934955049954
0,14,32768,11.542,0.036932370625238645
0,14,65536,28.103999999999996,0.03613862199918575
0,14,131072,64.96600000000001,0.23282182028323561
0,14,262144,212.35399999999998,0.6191817180763667
0,14,524288,476.496,1.2083070801745728
0,16,1,0.792,0.015620499351813305
0,16,2,0.79,0.015165750888103088
0,16,4,0.788,0.012000000000000009
0,16,8,0.788,0.014628738838327793
0,16,16,0.782,0.013928388277184131
0,16,32,0.952,0.009695359714832649
0,16,64,0.892,0.011575836902790236
0,16,128,1.15,0.0070710678118654805
0,16,256,1.14,0.007071067811865449
0,16,512,1.2360000000000002,0.004000000000000004
0,16,1024,1.424,0.00244948974278318
0,16,2048,1.9659999999999997,0.005099019513592789
0,16,4096,2.7659999999999996,0.004000000000000015
0,16,8192,4.138,0.004898979485566361
0,16,16384,7.49,0.03130495168499701
0,16,32768,12.258,0.028178005607210673
0,16,65536,31.195999999999998,0.046108567533593894
0,16,131072,69.078,0.24489589624981462
0,16,262144,224.29599999999996,0.2971969044253345
0,16,524288,494.622,0.38572529084829793
0,18,1,0.916,0.04874423042781577
0,18,2,0.932,0.04768647607026547
0,18,4,0.908,0.04282522621072773
0,18,8,0.898,0.03611094017053557
0,18,16,0.8699999999999999,0.030822070014844875
0,18,32,1.05,0.01923538406167136
0,18,64,0.976,0.01326649916142159
0,18,128,1.24,0.013038404810405309
0,18,256,1.2319999999999998,0.010198039027185577
0,18,512,1.332,0.015937377450509202
0,18,1024,1.498,0.008602325267042634
0,18,2048,2.0279999999999996,0.006633249580710792
0,18,4096,2.5799999999999996,0.008944271909999142
0,18,8192,3.882,0.006633249580710819
0,18,16384,7.090000000000001,0.029495762407505257
0,18,32768,11.774000000000001,0.03501428280002313
0,18,65536,29.276,0.036687872655688035
0,18,131072,64.39200000000001,0.10767543823918192
0,18,262144,232.442,0.5724194266444832
0,18,524288,514.9,0.2216754384229334
0,20,1,0.916,0.016613247725836146
0,20,2,0.916,0.008717797887081333
0,20,4,0.9099999999999999,0.011832159566199225
0,20,8,0.908,0.006633249580710805
0,20,16,0.8859999999999999,0.008717797887081354
0,20,32,1.064,0.011224972160321832
0,20,64,0.9819999999999999,0.009695359714832668
0,20,128,1.252,0.003741657386773944
0,20,256,1.2520000000000002,0.0058309518948453055
0,20,512,1.336,0.008124038404635967
0,20,1024,1.544,0.006782329983125273
0,20,2048,2.088,0.004898979485566388
0,20,4096,2.684,0.008124038404635978
0,20,8192,4.098000000000001,0.007348469228349521
0,20,16384,7.492,0.02817800560721069
0,20,32768,12.556000000000001,0.006782329983125332
0,20,65536,31.701999999999998,0.04282522621072764
0,20,131072,68.19200000000001,0.15321227104902554
0,20,262144,231.664,1.1411643177036361
0,20,524288,511.61800000000005,1.2094271371190588
0,22,1,0.8960000000000001,0.010295630140987009
0,22,2,0.8960000000000001,0.0024494897427831805
0,22,4,0.8880000000000001,0.008000000000000007
0,22,8,0.884,0.009273618495495711
0,22,16,0.8619999999999999,0.01019803902718558
0,22,32,1.04,0.01140175425099139
0,22,64,0.966,0.012884098726725121
0,22,128,1.232,0.013564659966250546
0,22,256,1.238,0.012806248474865708
0,22,512,1.3240000000000003,0.009273618495495711
0,22,1024,1.534,0.006782329983125273
0,22,2048,2.0759999999999996,0.01208304597359461
0,22,4096,2.662,0.019339079605813752
0,22,8192,4.0760000000000005,0.023151673805580433
0,22,16384,7.494,0.026191601707417682
0,22,32768,12.456,0.09713907555664704
0,22,65536,31.516,0.23602118548977788
0,22,131072,68.082,0.20093282459568484
0,22,262144,231.01800000000003,1.6153928314809376
0,22,524288,513.3059999999999,0.9374625325846349
0,24,1,0.8960000000000001,0.010295630140987009
0,24,2,0.906,0.008717797887081333
0,24,4,0.9,0.010000000000000009
0,24,8,0.8960000000000001,0.005099019513592789
0,24,16,0.874,0.007483314773547889
0,24,32,1.054,0.006782329983125273
0,24,64,0.976,0.009273618495495711
0,24,128,1.248,0.00489897948556636
0,24,256,1.25,0.004472135954999583
0,24,512,1.328,0.0073484692283495405
0,24,1024,1.538,0.003741657386773944
0,24,2048,2.082,0.006633249580710793
0,24,4096,2.686,0.009273618495495696
0,24,8192,4.104,0.010770329614268976
0,24,16384,7.494,0.026191601707417682
0,24,32768,12.559999999999999,0.013416407864998849
0,24,65536,31.758,0.03184336665618097
0,24,131072,68.24000000000001,0.136271787248865
0,24,262144,231.61400000000003,1.1081362732083107
0,24,524288,512.14,0.7184775570607593
0,48,256,1.0775000000000001,0.01652018966799919
0,48,512,1.1375,0.004787135538781695
0,48,1024,1.365,0.004999999999999949
0,48,2048,1.8675000000000002,0.0025000000000000022
0,48,4096,3.9750000000000005,0.04112987559751019
0,48,8192,6.6625,0.07824906815206589
0,48,16384,12.3425,0.0627661001921684
0,48,32768,23.097499999999997,0.13486876337140966
0,48,65536,45.2575,0.5531481868963039
0,48,131072,100.11,8.695916666267372
0,48,262144,206.865,3.6057488819938674
0,48,524288,534.0649999999999,3.295070813604264
