Algorithm,Procs,Size,Avg Latency(us) Mean,Avg Latency(us) Std Error
5,16,4,1.4460000000000002,0.06918092222571191
5,16,8,1.4180000000000001,0.06367102951892642
5,16,16,1.4,0.05805170109479996
5,16,32,1.8980000000000001,0.0711617874986288
5,16,64,1.8520000000000003,0.042355637169094726
5,16,128,2.476,0.03325657829663176
5,16,256,2.466,0.031080540535840057
5,16,512,2.71,0.02774887385102319
5,16,1024,3.148,0.027820855486487134
5,16,2048,4.41,0.010954451150103331
5,16,4096,6.008,0.016852299546352784
5,16,8192,9.39,0.030822070014844834
5,16,16384,18.276,0.06932532004974835
5,16,32768,29.712,0.04498888751680751
5,16,65536,51.12,0.16985287751462932
5,16,131072,92.848,0.6190105007186868
5,16,262144,173.436,0.9506082263477409
5,16,524288,333.17600000000004,2.492066612271824
5,16,1048576,619.03,3.245516907982452
5,18,1,1.818,0.060613529842766925
5,18,2,1.802,0.05553377350765925
5,18,4,1.7579999999999998,0.05944745579080741
5,18,8,1.734,0.056089214649520644
5,18,16,1.7,0.03987480407475376
5,18,32,2.096,0.04342810150121689
5,18,64,2.0520000000000005,0.032310988842807
5,18,128,2.714,0.006782329983125294
5,18,256,2.6900000000000004,0.011401754250991429
5,18,512,2.902,0.017146428199482214
5,18,1024,3.476,0.01122497216032178
5,18,2048,4.812,0.0342636833980236
5,18,4096,6.510000000000001,0.06016643582596537
5,18,8192,10.017999999999999,0.010198039027185352
5,18,16384,19.954,0.18029420401111082
5,18,32768,31.421999999999997,0.14769563297538607
5,18,65536,54.25600000000001,0.3598416318326716
5,18,131072,99.52799999999999,0.7625444249353609
5,18,262144,186.718,1.3796499556046833
5,18,524288,356.4440000000001,4.856093697613341
5,18,1048576,656.066,3.85054359798717
5,20,1,1.684,0.12290646850349254
5,20,2,1.6939999999999997,0.11509126813099245
5,20,4,1.684,0.11029959202100428
5,20,8,1.67,0.1065833007557938
5,20,16,1.6439999999999997,0.093305948363435
5,20,32,1.986,0.08570880934886449
5,20,64,2.0020000000000002,0.06583312236253114
5,20,128,2.7060000000000004,0.061530480251660635
5,20,256,2.7060000000000004,0.041904653679513876
5,20,512,2.914,0.03203123475609392
5,20,1024,3.4880000000000004,0.011575836902790194
5,20,2048,4.877999999999999,0.013928388277184204
5,20,4096,6.7299999999999995,0.018708286933869757
5,20,8192,10.258,0.11200000000000013
5,20,16384,20.43,0.18833480825381177
5,20,32768,33.104,0.18484047175875776
5,20,65536,57.06999999999999,0.2665145399410692
5,20,131072,103.15800000000002,0.3738636114948868
5,20,262144,193.268,0.6153730575837695
5,20,524288,373.692,1.8131116898856534
5,20,1048576,690.226,4.539894932704924
5,22,1,1.576,0.07201388754955534
5,22,2,1.556,0.07372923436466707
5,22,4,1.552,0.07844743462982076
5,22,8,1.5580000000000003,0.07844743462982076
5,22,16,1.5679999999999998,0.08351047838445183
5,22,32,1.8920000000000001,0.05739337940912697
5,22,64,1.9420000000000002,0.04066939881532546
5,22,128,2.6559999999999997,0.040199502484483576
5,22,256,2.6699999999999995,0.02863564212655266
5,22,512,2.898,0.020346989949375817
5,22,1024,3.5420000000000003,0.010198039027185591
5,22,2048,4.8919999999999995,0.050734603575863305
5,22,4096,6.846000000000001,0.04975942121849895
5,22,8192,10.563999999999998,0.04707440918375915
5,22,16384,21.508,0.13919051691835893
5,22,32768,34.474000000000004,0.08078366171448284
5,22,65536,59.414,0.2774995495491844
5,22,131072,107.578,0.5264161851615116
5,22,262144,200.71000000000004,0.8072669942466367
5,22,524288,386.87199999999996,1.4879663974700534
5,22,1048576,728.016,4.128988495987853
5,24,1,1.464,0.018867962264113223
5,24,2,1.512,0.047791212581394085
5,24,4,1.4519999999999997,0.020099751242241795
5,24,8,1.438,0.012409673645990868
5,24,16,1.4460000000000002,0.012083045973594582
5,24,32,1.798,0.006633249580710805
5,24,64,1.862,0.007999999999999967
5,24,128,2.6,0.013038404810405309
5,24,256,2.6159999999999997,0.0024494897427832347
5,24,512,2.8739999999999997,0.00599999999999996
5,24,1024,3.532,0.008602325267042613
5,24,2048,4.964,0.045453272709453964
5,24,4096,6.959999999999999,0.03146426544510449
5,24,8192,10.756,0.04273172123844273
5,24,16384,22.142000000000003,0.14756015722409588
5,24,32768,35.702000000000005,0.11581882403132931
5,24,65536,61.61,0.11108555261599037
5,24,131072,110.53800000000001,0.885558580783902
5,24,262144,205.61599999999999,0.8993586603797191
5,24,524288,396.09399999999994,2.8288135322074526
5,24,1048576,736.1539999999999,2.8404693274175643
5,26,1,1.6060000000000003,0.020639767440550263
5,26,2,1.584,0.020880613017821084
5,26,4,1.534,0.006782329983125273
5,26,8,1.522,0.0058309518948453055
5,26,16,1.536,0.011224972160321832
5,26,32,1.78,0.0070710678118654805
5,26,64,1.8739999999999999,0.010770329614268968
5,26,128,2.5700000000000003,0.013038404810405342
5,26,256,2.6340000000000003,0.014
5,26,512,2.818,0.024576411454888997
5,26,1024,3.564,0.021118712081942843
5,26,2048,5.08,0.02828427124746194
5,26,4096,7.102000000000001,0.02576819745345036
5,26,8192,11.078,0.102975725294848
5,26,16384,23.006,0.12867012085173463
5,26,32768,36.392,0.13529227620230194
5,26,65536,61.848,0.14830374236680618
5,26,131072,111.98000000000002,0.2169101196348404
5,26,262144,210.388,0.9674936692299306
5,26,524288,404.352,1.2809270080687727
5,26,1048576,743.048,3.36470711949792
5,28,1,1.582,0.019849433241279187
5,28,2,1.544,0.006782329983125273
5,28,4,1.53,0.0070710678118654805
5,28,8,1.52,0.0070710678118654805
5,28,16,1.534,0.009273618495495711
5,28,32,1.7579999999999998,0.008000000000000009
5,28,64,1.89,0.01581138830084186
5,28,128,2.496,0.01122497216032178
5,28,256,2.526,0.009797958971132715
5,28,512,2.742,0.01772004514666935
5,28,1024,3.53,0.018973665961010303
5,28,2048,5.132,0.03624913792078365
5,28,4096,7.258,0.05003998401278721
5,28,8192,11.538,0.06598484674529438
5,28,16384,22.726,0.19633135256499393
5,28,32768,36.418,0.13679912280420584
5,28,65536,63.007999999999996,0.12709838708653973
5,28,131072,118.638,0.374130993102683
5,28,262144,222.128,0.6169635321475629
5,28,524288,428.254,1.4840943366241883
5,28,1048576,791.066,5.045624441037984
5,30,1,1.5960000000000003,0.006782329983125273
5,30,2,1.592,0.009695359714832666
5,30,4,1.5740000000000003,0.0040000000000000036
5,30,8,1.56,0.003162277660168382
5,30,16,1.576,0.006000000000000005
5,30,32,1.7420000000000002,0.0037416573867739447
5,30,64,1.918,0.016248076809271903
5,30,128,2.402,0.012806248474865715
5,30,256,2.478,0.012806248474865703
5,30,512,2.6879999999999997,0.011999999999999985
5,30,1024,3.4799999999999995,0.003162277660168382
5,30,2048,5.084,0.015684387141358114
5,30,4096,7.4319999999999995,0.01280624847486573
5,30,8192,11.785999999999998,0.06407807737440321
5,30,16384,23.374000000000002,0.12209013064125984
5,30,32768,37.604,0.1784544759875756
5,30,65536,66.562,0.24711131095115915
5,30,131072,129.392,0.8366265594636614
5,30,262144,243.496,1.7565893088596451
5,30,524288,467.75,3.751361086325869
5,30,1048576,880.472,4.714727351607944
5,32,1,2.022,0.03088689042296099
5,32,2,2.054,0.03264965543462901
5,32,4,2.0,0.029154759474226525
5,32,8,2.002,0.022000000000000016
5,32,16,1.9819999999999998,0.021771541057077258
5,32,32,2.548,0.0546260011349906
5,32,64,2.594,0.011224972160321808
5,32,128,3.308,0.0037416573867739564
5,32,256,3.4240000000000004,0.0074833147735478955
5,32,512,3.678,0.009695359714832671
5,32,1024,4.426,0.014696938456699189
5,32,2048,6.1739999999999995,0.04545327270945404
5,32,4096,8.734,0.04696807426326954
5,32,8192,13.016,0.02501999200639349
5,32,16384,24.938,0.1445129751960006
5,32,32768,39.815999999999995,0.149819891870205
5,32,65536,69.082,0.5204555696694958
5,32,131072,137.92999999999998,0.8349790416531447
5,32,262144,262.338,1.8603908191560163
5,32,524288,507.20599999999996,4.965278038539228
5,32,1048576,987.3,5.193271608533496
5,34,1,4.116,0.04118252056394798
5,34,2,4.074,0.033256578296631825
5,34,4,4.022,0.0339705755029261
5,34,8,3.9939999999999998,0.02561249694973141
5,34,16,3.9580000000000006,0.023748684174075812
5,34,32,4.35,0.02949576240750521
5,34,64,4.238,0.031048349392520023
5,34,128,5.11,0.021213203435596413
5,34,256,5.176,0.024819347291981687
5,34,512,5.5,0.019493588689617945
5,34,1024,6.2780000000000005,0.01655294535724681
5,34,2048,8.182,0.025961509971494427
5,34,4096,10.586,0.029765752132274437
5,34,8192,15.557999999999998,0.05774080013300825
5,34,16384,27.526,0.10533755265810955
5,34,32768,43.454,0.1444506836259357
5,34,65536,75.02600000000001,0.3682743542523696
5,34,131072,155.488,0.7507489593732369
5,34,262144,296.72200000000004,1.6110226565756354
5,34,524288,570.24,4.730283289613842
5,34,1048576,1115.002,4.9606112526582855
5,36,1,3.66,0.01816590212458494
5,36,2,3.66,0.026076809620810607
5,36,4,3.604,0.009273618495495696
5,36,8,3.5980000000000003,0.010677078252031345
5,36,16,3.5740000000000003,0.00979795897113272
5,36,32,3.9579999999999997,0.012000000000000023
5,36,64,4.087999999999999,0.007999999999999985
5,36,128,4.872,0.011575836902790246
5,36,256,4.996,0.012489995996796836
5,36,512,5.299999999999999,0.008944271909999116
5,36,1024,6.188000000000001,0.013190905958272962
5,36,2048,8.18,0.017888543819998434
5,36,4096,10.842,0.03484250278036892
5,36,8192,16.238,0.06256196927846829
5,36,16384,28.1,0.06188699378706332
5,36,32768,44.832,0.2698406937435492
5,36,65536,78.77600000000001,0.7152663839437718
5,36,131072,175.858,0.1856986806630601
5,36,262144,335.618,0.709939434036456
5,36,524288,654.704,0.89978108448666
5,36,1048576,1281.624,3.1288090385959832
5,38,1,3.5840000000000005,0.022045407685048656
5,38,2,3.554,0.02181742422927142
5,38,4,3.54,0.013784048752090217
5,38,8,3.5200000000000005,0.014832396974191251
5,38,16,3.502,0.01743559577416269
5,38,32,3.918,0.016248076809271914
5,38,64,4.048,0.014628738838327725
5,38,128,4.828,0.008602325267042587
5,38,256,4.974,0.007483314773547913
5,38,512,5.296,0.008124038404635919
5,38,1024,6.311999999999999,0.014282856857085722
5,38,2048,8.268,0.0359722114972099
5,38,4096,11.152,0.03760319135392655
5,38,8192,16.749999999999996,0.015491933384830023
5,38,16384,29.264,0.06104096984812753
5,38,32768,48.092,0.16466329281294015
5,38,65536,85.316,0.2917121869240279
5,38,131072,196.59199999999998,0.9332705931293446
5,38,262144,378.584,1.9408261127674495
5,38,524288,744.3620000000001,4.626512077148397
5,38,1048576,1459.664,8.34346726487254
5,40,1,3.372,0.005830951894845337
5,40,2,3.346,0.01691153452528776
5,40,4,3.35,0.01183215956619928
5,40,8,3.336,0.011224972160321861
5,40,16,3.3280000000000003,0.011135528725660062
5,40,32,3.7700000000000005,0.019999999999999962
5,40,64,4.01,0.024083189157584558
5,40,128,4.7379999999999995,0.009165151389911658
5,40,256,4.888,0.012409673645990785
5,40,512,5.244,0.014352700094407337
5,40,1024,6.328,0.013928388277184078
5,40,2048,8.373999999999999,0.023366642891095718
5,40,4096,11.406,0.03370459909270536
5,40,8192,17.476,0.04915282290977762
5,40,16384,30.445999999999998,0.09542536350467831
5,40,32768,50.556,0.07547184905645228
5,40,65536,91.076,0.2528359151702935
5,40,131072,219.83199999999997,0.49855190301512176
5,40,262144,424.66400000000004,1.0588890404570217
5,40,524288,837.9300000000001,0.9821099734754732
5,40,1048576,1652.634,2.5352605388795864
5,42,1,3.3920000000000003,0.01624807680927197
5,42,2,3.368,0.005830951894845275
5,42,4,3.354,0.010770329614268992
5,42,8,3.342,0.007348469228349547
5,42,16,3.3339999999999996,0.013266499161421606
5,42,32,3.806,0.022715633383201043
5,42,64,4.064,0.044452221541785734
5,42,128,4.744,0.005999999999999873
5,42,256,4.894,0.01661324772583614
5,42,512,5.258,0.00799999999999995
5,42,1024,6.3740000000000006,0.013999999999999953
5,42,2048,8.427999999999999,0.03352610922848042
5,42,4096,11.642000000000001,0.11311056537742166
5,42,8192,17.778,0.051999999999999984
5,42,16384,30.964,0.1971953346304116
5,42,32768,51.734,0.050358713248056346
5,42,65536,93.47,0.23242202993692285
5,42,131072,220.62800000000001,1.2923985453411788
5,42,262144,428.024,2.4446934368137065
5,42,524288,842.2900000000002,7.938778873353254
5,42,1048576,1662.2719999999997,10.30730973629878
5,44,1,3.186,0.006782329983125254
5,44,2,3.16,0.005477225575051706
5,44,4,3.15,0.005477225575051706
5,44,8,3.2399999999999998,0.09513148795220225
5,44,16,3.14,0.006324555320336729
5,44,32,3.6079999999999997,0.021071307505705534
5,44,64,3.864,0.013266499161421615
5,44,128,4.606,0.006782329983125332
5,44,256,4.7540000000000004,0.006782329983125123
5,44,512,5.216,0.09152048950918042
5,44,1024,6.244000000000001,0.027129319932500968
5,44,2048,8.236,0.032031234756093874
5,44,4096,11.592,0.04993996395673499
5,44,8192,17.828,0.06086049621881177
5,44,16384,31.315999999999995,0.029257477676655545
5,44,32768,52.382000000000005,0.14378456106272353
5,44,65536,94.86,0.5208742650582764
5,44,131072,222.138,1.4028592231581876
5,44,262144,430.672,2.8189561897979125
5,44,524288,853.7060000000001,6.00446383951141
5,44,1048576,1680.8200000000002,7.946474060864989
5,46,1,3.168,0.010677078252031336
5,46,2,3.168,0.026343879744638924
5,46,4,3.146,0.016000000000000014
5,46,8,3.2199999999999998,0.09110433579144303
5,46,16,3.138,0.013190905958272967
5,46,32,3.6079999999999997,0.020832666655999643
5,46,64,3.8200000000000003,0.00836660026534079
5,46,128,4.614,0.01939071942966532
5,46,256,4.758,0.007348469228349509
5,46,512,5.12,0.008366600265340736
5,46,1024,6.268,0.008602325267042608
5,46,2048,8.474,0.09831581764904367
5,46,4096,11.690000000000001,0.02387467277262647
5,46,8192,18.322,0.06807348970047017
5,46,16384,31.917999999999996,0.1530816775450281
5,46,32768,53.538,0.1452377361431933
5,46,65536,97.022,0.2961654942764246
5,46,131072,224.254,0.6500969158517803
5,46,262144,434.45199999999994,1.0927186280099743
5,46,524288,858.9639999999999,2.781222033567264
5,46,1048576,1694.096,6.208952085497206
5,48,1,3.0780000000000003,0.012409673645990887
5,48,2,3.0759999999999996,0.02657066051117288
5,48,4,3.05,0.006324555320336729
5,48,8,3.052,0.009695359714832716
5,48,16,3.0460000000000003,0.003999999999999992
5,48,32,3.482,0.012409673645990818
5,48,64,3.7980000000000005,0.03215587038162707
5,48,128,4.534,0.014352700094407337
5,48,256,4.742,0.013928388277184147
5,48,512,5.13,0.013784048752090314
5,48,1024,6.3180000000000005,0.026343879744639004
5,48,2048,8.51,0.012649110640673249
5,48,4096,11.956,0.04791659420284378
5,48,8192,18.952,0.0481040538832229
5,48,16384,33.80800000000001,0.4088324840322745
5,48,32768,55.79,0.13360389215887342
5,48,65536,100.67999999999998,0.6400312492370978
5,48,131072,232.544,0.9400829750612445
5,48,262144,451.456,1.8969596727395108
5,48,524288,891.842,4.976044011059385
5,48,1048576,1771.166,5.594509451238796
