


--------------------------------------------
Algorithm: 0
--------------------------------------------


Procs: 2

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
16                      0.88              0.40              1.24        1000              0.86              1.02              1.06
32                      1.10              0.46              1.49        1000              1.03              1.47              1.67
64                      0.99              0.52              1.46        1000              0.95              1.28              1.44
128                     1.58              0.79              2.15        1000              1.53              1.78              1.98
256                     1.61              0.78              2.18        1000              1.58              1.79              2.03
512                     1.78              0.83              2.38        1000              1.74              1.98              2.13
1024                    2.13              0.97              2.74        1000              2.07              2.37              2.64
2048                    3.17              2.00              3.88        1000              3.16              3.47              3.62
4096                    4.43              2.75              5.54        1000              4.29              4.68              5.02
8192                    8.40              5.15             12.02        1000              8.36              8.78              9.62
16384                  11.54              8.33             14.02         100             11.43             15.18             15.87
32768                  18.23             13.99             21.11         100             18.01             22.04             24.11
65536                  33.60             29.38             37.05         100             33.11             39.81             41.01
131072                 64.67             58.55             69.23         100             63.40             77.72             79.84
262144                125.87            121.52            131.39         100            123.80            149.85            159.13
524288                246.84            240.87            255.37         100            242.95            281.73            287.04
1048576               963.60            259.68           1412.30         100            962.54            988.66            998.22

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.93              0.40              1.29        1000              0.91              1.04              1.12
2                       0.93              0.42              1.31        1000              0.91              1.05              1.12
4                       1.01              0.41              1.36        1000              0.90              1.03              1.23
8                       0.92              0.39              1.30        1000              0.88              1.04              1.18
16                      0.89              0.39              1.25        1000              0.88              1.02              1.08
32                      1.15              0.44              1.59        1000              1.06              1.46              1.57
64                      1.02              0.51              1.51        1000              0.99              1.28              1.37
128                     1.60              0.78              2.18        1000              1.55              1.76              1.96
256                     1.61              0.76              2.18        1000              1.58              1.80              2.00
512                     1.77              0.81              2.41        1000              1.73              1.96              2.16
1024                    2.11              0.97              2.72        1000              2.07              2.34              2.51
2048                    3.17              1.99              3.89        1000              3.15              3.46              3.67
4096                    4.12              2.68              5.07        1000              4.12              4.54              4.72
8192                    8.63              5.30             12.27        1000              8.59              9.00              9.50
16384                  11.34              8.02             13.90         100             10.98             14.30             18.52
32768                  18.98             14.89             21.83         100             18.93             22.62             23.76
65536                  34.27             29.07             37.80         100             33.79             40.58             42.90
131072                 68.70             61.93             73.31         100             68.38             80.74             87.49
262144                134.44            129.08            140.87         100            133.47            159.26            164.65
524288                260.44            253.18            270.70         100            261.00            304.40            333.30
1048576               963.30            259.69           1413.73         100            960.12            986.55            993.20

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.92              0.42              1.34        1000              0.87              1.02              1.08
2                       0.90              0.42              1.26        1000              0.87              1.02              1.08
4                       0.92              0.42              1.30        1000              0.87              1.02              1.18
8                       0.90              0.42              1.25        1000              0.86              1.03              1.08
16                      0.91              0.41              1.26        1000              0.87              1.00              1.08
32                      1.08              0.44              1.47        1000              1.04              1.40              1.73
64                      1.00              0.54              1.46        1000              0.96              1.21              1.31
128                     1.59              0.79              2.13        1000              1.55              1.77              1.93
256                     1.63              0.80              2.19        1000              1.59              1.78              2.01
512                     1.81              0.86              2.40        1000              1.75              2.03              2.84
1024                    2.13              1.07              2.71        1000              2.07              2.37              2.66
2048                    3.18              2.03              3.86        1000              3.16              3.45              3.67
4096                    4.08              2.59              5.09        1000              4.07              4.41              4.58
8192                    8.47              5.17             12.15        1000              8.45              8.81             10.40
16384                  11.62              8.41             14.13         100             11.45             15.31             17.05
32768                  18.89             15.17             21.88         100             18.75             23.08             24.46
65536                  36.26             32.19             39.79         100             36.16             42.36             44.87
131072                 69.82             64.49             74.47         100             70.82             81.46             85.23
262144                138.16            132.70            145.02         100            136.22            171.70            178.57
524288                265.12            259.69            273.37         100            264.90            308.76            315.38
1048576               974.19            260.61           1426.32         100            975.94            993.64           1002.63

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.94              0.44              1.35        1000              0.93              1.06              1.14
2                       1.01              0.49              1.43        1000              0.94              1.09              1.25
4                       0.96              0.45              1.37        1000              0.93              1.07              1.17
8                       1.01              0.49              1.39        1000              0.92              1.10              1.25
16                      0.93              0.44              1.36        1000              0.91              1.06              1.15
32                      1.13              0.46              1.60        1000              1.09              1.41              1.54
64                      1.08              0.58              1.60        1000              1.02              1.31              1.51
128                     1.62              0.81              2.19        1000              1.59              1.81              1.93
256                     1.70              0.83              2.32        1000              1.64              1.87              2.89
512                     1.83              0.86              2.45        1000              1.80              2.05              2.24
1024                    2.19              1.03              2.85        1000              2.16              2.44              2.69
2048                    3.18              2.04              3.88        1000              3.16              3.47              3.74
4096                    4.36              2.78              5.37        1000              4.37              4.73              4.98
8192                    8.23              5.09             11.69        1000              8.18              8.55             11.11
16384                  12.11              9.81             14.40         100             11.84             14.75             15.76
32768                  19.26             15.98             22.01         100             18.95             23.81             25.99
65536                  35.20             30.69             38.42         100             34.80             42.42             44.37
131072                 68.20             64.19             72.68         100             67.79             82.13             84.78
262144                135.66            131.11            142.35         100            132.42            166.68            177.70
524288                247.97            234.82            262.05         100            246.08            289.18            310.85
1048576               966.68            261.32           1416.77         100            965.44            990.77            998.64

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.88              0.40              1.24        1000              0.88              1.00              1.04
2                       0.89              0.40              1.26        1000              0.87              1.01              1.06
4                       0.89              0.40              1.25        1000              0.87              1.00              1.07
8                       0.89              0.40              1.28        1000              0.88              1.03              1.15
16                      0.89              0.41              1.26        1000              0.86              1.00              1.05
32                      1.10              0.44              1.53        1000              1.06              1.42              1.64
64                      1.02              0.53              1.49        1000              0.99              1.28              1.38
128                     1.58              0.78              2.15        1000              1.54              1.78              1.96
256                     1.62              0.79              2.20        1000              1.58              1.80              1.99
512                     1.81              0.85              2.42        1000              1.74              2.00              2.54
1024                    2.12              1.00              2.70        1000              2.08              2.40              2.66
2048                    3.16              1.98              3.86        1000              3.14              3.44              3.69
4096                    4.05              2.56              5.02        1000              4.04              4.41              4.64
8192                    8.45              5.12             12.15        1000              8.42              8.84              9.40
16384                  10.30              6.64             13.08         100              9.92             13.15             17.75
32768                  18.43             12.81             22.04         100             18.04             21.62             28.66
65536                  34.44             26.60             38.30         100             33.77             41.11             44.23
131072                 69.48             60.19             74.21         100             68.98             83.66             86.97
262144                135.40            125.49            142.40         100            134.39            159.81            179.02
524288                276.74            258.18            287.32         100            276.33            314.64            328.57
1048576               975.63            260.73           1433.88         100            975.56            998.55           1003.84


Procs: 8

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.05              0.74              1.52        1000              1.04              1.22              1.32
2                       1.08              0.77              1.54        1000              1.01              1.13              1.24
4                       1.03              0.73              1.47        1000              1.00              1.12              1.23
8                       1.06              0.53              1.34        1000              1.04              1.17              1.28
16                      1.05              0.55              1.33        1000              1.02              1.19              1.29
32                      1.42              0.64              1.94        1000              1.29              2.04              2.33
