Operation: bcast  , Node: THIN


--------------------------------------------
Algorithm: 0
--------------------------------------------


**Mapping: core**

Procs: 2


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
524288                108.55            102.98            111.55       30000            109.08            114.27            116.59
1048576               208.55            200.16            215.75       30000            205.97            227.48            232.10


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.21              0.20              0.21      100000              0.19              0.31              0.36
2                       0.20              0.20              0.21      100000              0.18              0.32              0.35
4                       0.21              0.20              0.21      100000              0.19              0.30              0.35
8                       0.21              0.20              0.21      100000              0.19              0.30              0.35
16                      0.21              0.20              0.21      100000              0.19              0.31              0.35
32                      0.25              0.23              0.27      100000              0.22              0.39              0.47
64                      0.26              0.24              0.28      100000              0.24              0.39              0.46
128                     0.44              0.35              0.54      100000              0.44              0.53              0.57
256                     0.48              0.37              0.58      100000              0.48              0.56              0.60
512                     0.54              0.44              0.65      100000              0.53              0.65              0.70
1024                    0.74              0.58              0.95      100000              0.73              0.82              0.89
2048                    1.05              0.80              1.40      100000              1.04              1.14              1.17
4096                    1.77              1.28              2.32      100000              1.76              1.83              1.85
8192                    2.70              1.89              3.66      100000              2.69              2.77              2.81
16384                   5.59              4.60              6.14      100000              5.61              6.23              6.62
32768                   9.15              7.61              9.91      100000              9.11             10.11             11.15
65536                  15.04             12.72             16.07      100000             14.88             16.83             18.02
131072                 27.36             23.39             28.99      100000             26.93             30.64             32.13
262144                 52.90             46.69             55.43      100000             53.05             58.11             59.89
524288                107.33            101.55            110.41      100000            108.19            113.59            115.88
1048576               221.95            217.44            226.89      100000            223.07            231.61            234.78


Procs: 8


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.58              0.39              0.83       10000              0.57              0.67              0.72
2                       0.57              0.38              0.80       10000              0.56              0.67              0.72
4                       0.59              0.40              0.83       10000              0.57              0.67              0.73
8                       0.58              0.39              0.81       10000              0.57              0.66              0.71
16                      0.58              0.38              0.81       10000              0.57              0.66              0.71
32                      0.68              0.44              0.99       10000              0.67              0.85              0.92
64                      0.69              0.45              1.00       10000              0.68              0.83              0.90
128                     1.11              0.61              1.58       10000              1.11              1.20              1.24
256                     1.13              0.64              1.60       10000              1.13              1.22              1.26
512                     1.18              0.69              1.68       10000              1.18              1.31              1.37
1024                    1.46              0.80              2.09       10000              1.45              1.58              1.64
2048                    1.92              1.03              2.78       10000              1.91              2.00              2.05
4096                    2.99              1.78              4.20       10000              2.98              3.14              3.23
8192                    4.30              2.63              5.97       10000              4.28              4.40              4.47
16384                  10.29              7.33             12.39       10000             10.09             10.79             12.04
32768                  15.99             11.04             18.50       10000             15.88             16.80             18.26
65536                  27.90             18.61             31.26       10000             27.75             29.33             30.44
131072                 51.57             34.29             57.17       10000             51.49             53.77             55.22
262144                 99.14             65.73            109.22       10000             99.06            102.57            104.12
524288                195.62            135.48            213.51       10000            195.33            200.99            203.49
1048576               367.77            200.63            411.03       10000            367.56            375.09            378.86


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.59              0.37              0.86       30000              0.58              0.66              0.70
2                       0.56              0.34              0.83       30000              0.56              0.66              0.70
4                       0.56              0.33              0.84       30000              0.56              0.65              0.69
8                       0.56              0.33              0.83       30000              0.55              0.64              0.69
16                      0.56              0.34              0.83       30000              0.56              0.65              0.69
32                      0.67              0.40              1.01       30000              0.66              0.82              0.92
64                      0.66              0.40              1.00       30000              0.65              0.79              0.85
128                     1.11              0.58              1.63       30000              1.10              1.19              1.23
256                     1.15              0.62              1.66       30000              1.12              1.21              1.25
512                     1.19              0.70              1.68       30000              1.16              1.29              1.35
1024                    1.43              0.78              2.08       30000              1.42              1.54              1.61
2048                    1.91              1.01              2.77       30000              1.90              1.99              2.04
4096                    2.95              1.77              4.11       30000              2.94              3.04              3.09
8192                    4.46              2.80              6.13       30000              4.43              4.63              4.75
16384                  10.31              7.23             12.25       30000             10.26             10.99             12.03
32768                  16.35             11.22             18.89       30000             16.21             17.16             18.52
65536                  28.62             19.06             32.12       30000             28.46             30.13             31.31
131072                 52.81             35.56             58.56       30000             52.71             55.09             56.64
262144                101.74             70.62            111.66       30000            101.42            105.36            107.24
524288                199.19            140.93            217.37       30000            198.98            204.40            206.81
1048576               353.62            199.98            399.97       30000            354.02            370.06            374.07


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.58              0.37              0.83      100000              0.57              0.65              0.69
2                       0.56              0.36              0.81      100000              0.56              0.64              0.68
4                       0.57              0.36              0.82      100000              0.57              0.65              0.69
8                       0.58              0.38              0.82      100000              0.56              0.65              0.70
16                      0.57              0.36              0.81      100000              0.56              0.65              0.69
32                      0.66              0.41              1.00      100000              0.66              0.79              0.86
64                      0.64              0.41              0.93      100000              0.63              0.77              0.82
128                     1.12              0.61              1.61      100000              1.11              1.21              1.26
256                     1.15              0.65              1.64      100000              1.15              1.23              1.27
512                     1.19              0.68              1.73      100000              1.19              1.31              1.36
1024                    1.48              0.81              2.13      100000              1.46              1.60              1.66
2048                    2.03              1.09              2.93      100000              2.02              2.12              2.18
4096                    3.15              1.95              4.33      100000              3.13              3.24              3.29
8192                    4.68              2.97              6.37      100000              4.65              4.82              4.90
16384                  10.40              7.37             12.31      100000             10.35             11.05             12.15
32768                  16.28             11.27             18.72      100000             16.20             17.15             18.54
65536                  28.83             19.66             32.05      100000             28.67             30.30             31.51
131072                 52.89             36.45             58.16      100000             52.75             55.19             56.54
262144                100.57             68.73            109.83      100000            100.42            104.31            106.06
524288                197.08            137.77            214.05      100000            196.91            202.50            204.90
1048576               367.96            198.46            411.28      100000            367.93            375.22            378.95


Procs: 16


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.35              0.65              2.11       10000              1.32              1.66              1.88
2                       1.35              0.64              2.11       10000              1.33              1.66              1.85
4                       1.35              0.65              2.10       10000              1.34              1.65              1.85
8                       1.35              0.64              2.09       10000              1.33              1.66              1.86
16                      1.37              0.67              2.10       10000              1.35              1.68              1.85
32                      1.64              0.74              2.73       10000              1.63              1.98              2.19
64                      1.61              0.73              2.61       10000              1.60              1.94              2.15
128                     2.60              0.95              3.75       10000              2.57              2.92              3.19
256                     2.70              1.02              3.91       10000              2.68              3.02              3.31
512                     2.95              1.14              4.42       10000              2.94              3.26              3.53
1024                    3.81              1.47              5.88       10000              3.48              3.89              4.25
2048                    4.39              1.70              6.85       10000              4.34              4.63              4.87
4096                    6.26              2.39              9.45       10000              6.21              6.60              7.07
8192                    9.31              3.29             14.21       10000              9.29              9.58             11.12
16384                  20.40             11.29             27.03       10000             20.13             21.84             23.30
32768                  31.96             18.85             42.96       10000             31.74             34.02             35.72
65536                  55.52             34.05             75.37       10000             54.97             59.67             62.28
131072                103.61             65.39            141.24       10000            102.46            115.17            121.20
262144                206.80            135.53            278.90       10000            205.57            231.07            239.34
524288                415.83            277.80            557.42       10000            415.75            455.73            469.57
1048576               764.04            515.40           1035.63       10000            759.90            831.56            860.52


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.33              0.68              2.10       30000              1.31              1.63              1.84
2                       1.31              0.65              2.09       30000              1.29              1.62              1.80
4                       1.33              0.68              2.11       30000              1.31              1.62              1.81
8                       1.31              0.65              2.08       30000              1.30              1.59              1.77
16                      1.49              0.77              2.23       30000              1.32              1.63              1.81
32                      1.62              0.74              2.72       30000              1.61              1.93              2.11
64                      1.60              0.74              2.63       30000              1.59              1.92              2.12
128                     2.56              0.92              3.75       30000              2.54              2.84              3.07
256                     2.66              0.98              3.88       30000              2.64              2.96              3.17
512                     2.91              1.10              4.37       30000              2.89              3.20              3.42
1024                    3.49              1.33              5.38       30000              3.47              3.85              4.09
2048                    4.39              1.64              6.85       30000              4.39              4.72              4.96
4096                    6.24              2.37              9.32       30000              6.21              6.58              6.97
8192                    9.32              3.28             14.12       30000              9.27              9.67             11.25
16384                  20.22             11.16             27.04       30000             20.10             21.56             23.01
32768                  31.79             18.15             44.45       30000             31.61             33.68             35.02
65536                  55.58             33.02             79.21       30000             55.33             58.69             61.20
131072                103.35             64.60            139.53       30000            101.82            114.66            119.49
262144                206.09            134.07            276.21       30000            205.94            226.77            233.21
524288                418.82            273.49            599.16       30000            418.58            451.98            463.02
1048576               762.92            505.27           1036.74       30000            758.78            826.95            852.27


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.33              0.62              2.12      100000              1.31              1.63              1.85
2                       1.38              0.64              2.18      100000              1.32              1.63              1.84
4                       1.34              0.64              2.12      100000              1.32              1.63              1.82
8                       1.34              0.63              2.11      100000              1.32              1.62              1.81
16                      1.34              0.63              2.11      100000              1.32              1.62              1.82
32                      1.66              0.74              2.75      100000              1.64              1.99              2.19
64                      1.64              0.74              2.68      100000              1.62              1.95              2.13
128                     2.60              1.00              3.82      100000              2.58              2.86              3.05
256                     2.72              1.11              3.99      100000              2.70              3.02              3.20
512                     2.94              1.16              4.40      100000              2.91              3.22              3.42
1024                    3.53              1.38              5.44      100000              3.49              3.88              4.15
2048                    4.32              1.55              6.83      100000              4.30              4.62              4.83
4096                    6.23              2.31              9.47      100000              6.20              6.57              6.99
8192                    9.30              3.29             14.21      100000              9.26              9.57             11.14
16384                  20.25             11.23             26.80      100000             20.10             21.66             23.05
32768                  29.76             16.25             40.93      100000             29.60             31.64             33.04
65536                  53.38             31.11             79.18      100000             53.34             57.42             60.05
131072                100.61             60.85            149.57      100000             99.78            110.01            117.38
262144                200.87            125.02            299.10      100000            198.62            227.75            238.73
524288                396.93            256.89            544.72      100000            393.82            445.39            462.31
1048576               748.65            486.51           1017.31      100000            740.73            825.21            858.41


**Mapping: L3cache**

Procs: 2


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.37              0.13              0.62       10000              0.34              0.50              0.56
2                       0.37              0.12              0.61       10000              0.34              0.50              0.54
4                       0.37              0.12              0.62       10000              0.34              0.50              0.55
8                       0.37              0.12              0.61       10000              0.34              0.50              0.54
16                      0.37              0.13              0.61       10000              0.34              0.50              0.56
32                      0.45              0.12              0.78       10000              0.43              0.59              0.73
64                      0.47              0.14              0.81       10000              0.43              0.65              0.79
128                     0.77              0.27              1.26       10000              0.74              0.91              0.99
256                     0.85              0.32              1.39       10000              0.83              1.08              1.17
512                     0.89              0.30              1.47       10000              0.86              1.09              1.20
1024                    1.06              0.48              1.65       10000              1.04              1.29              1.40
2048                    1.43              0.63              2.23       10000              1.44              1.62              1.78
4096                    2.05              1.10              3.01       10000              2.03              2.45              2.68
8192                    3.28              1.91              4.64       10000              3.25              3.56              3.76
16384                   3.54              3.39              3.70       10000              3.45              3.95              4.23
32768                   5.83              5.60              6.07       10000              5.73              6.28              6.54
65536                   7.26              7.02              7.50       10000              7.15              7.72              8.07
131072                 10.79             10.48             11.10       10000             10.54             11.17             13.36
262144                 16.31             16.15             16.46       10000             16.23             16.92             19.23
524288                 29.47             29.33             29.61       10000             29.36             29.98             32.80
1048576                62.56             62.47             62.64       10000             62.25             65.77             66.84


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.36              0.12              0.60       30000              0.33              0.47              0.52
2                       0.36              0.12              0.60       30000              0.34              0.47              0.53
4                       0.36              0.12              0.60       30000              0.33              0.48              0.55
8                       0.36              0.12              0.60       30000              0.34              0.47              0.54
16                      0.35              0.12              0.59       30000              0.33              0.47              0.51
32                      0.47              0.14              0.80       30000              0.42              0.67              0.78
64                      0.44              0.12              0.76       30000              0.42              0.56              0.64
128                     0.76              0.27              1.25       30000              0.74              0.94              1.05
256                     0.80              0.29              1.31       30000              0.79              0.97              1.07
512                     0.90              0.31              1.48       30000              0.86              1.14              1.30
1024                    1.03              0.45              1.61       30000              1.02              1.23              1.34
2048                    1.44              0.63              2.25       30000              1.41              1.69              1.82
4096                    2.31              1.48              3.13       30000              2.30              2.65              2.82
8192                    3.51              2.45              4.57       30000              3.49              3.82              4.04
16384                   3.54              3.38              3.69       30000              3.46              3.92              4.37
32768                   5.88              5.63              6.13       30000              5.81              6.28              6.54
65536                   7.20              6.95              7.46       30000              7.11              7.64              8.14
131072                 10.22              9.96             10.48       30000             10.15             10.69             13.13
262144                 15.66             15.44             15.87       30000             15.58             16.37             19.16
524288                 28.91             28.77             29.06       30000             28.76             29.60             32.88
1048576                60.41             60.25             60.57       30000             60.02             64.34             65.40


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.37              0.11              0.62      100000              0.34              0.49              0.57
2                       0.36              0.11              0.62      100000              0.34              0.49              0.58
4                       0.36              0.11              0.61      100000              0.34              0.49              0.56
8                       0.36              0.11              0.61      100000              0.34              0.49              0.58
16                      0.36              0.11              0.61      100000              0.33              0.49              0.63
32                      0.59              0.13              1.05      100000              0.56              0.84              0.94
64                      0.52              0.12              0.91      100000              0.53              0.67              0.80
128                     0.75              0.26              1.24      100000              0.73              0.94              1.07
256                     0.79              0.31              1.28      100000              0.77              1.03              1.15
512                     0.88              0.30              1.46      100000              0.85              1.14              1.28
1024                    1.03              0.45              1.61      100000              1.01              1.29              1.43
2048                    1.37              0.59              2.15      100000              1.36              1.71              1.90
4096                    2.20              1.45              2.95      100000              2.18              2.59              2.86
8192                    3.47              2.44              4.49      100000              3.46              3.78              4.03
16384                   3.59              3.44              3.74      100000              3.49              4.04              4.26
32768                   5.78              5.55              6.01      100000              5.69              6.22              6.49
65536                   7.16              6.93              7.38      100000              7.05              7.63              8.01
131072                 10.21              9.99             10.43      100000             10.16             10.75             12.79
262144                 15.38             15.16             15.60      100000             15.22             16.67             18.82
524288                 28.50             28.36             28.64      100000             28.28             29.70             32.54
1048576                61.87             61.81             61.94      100000             61.53             65.83             67.04


Procs: 4


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.32              0.32              0.33       10000              0.26              0.56              0.64
2                       0.32              0.31              0.33       10000              0.26              0.55              0.59
4                       0.33              0.32              0.34       10000              0.26              0.55              0.60
8                       0.33              0.32              0.34       10000              0.28              0.54              0.58
16                      0.36              0.36              0.37       10000              0.38              0.53              0.57
32                      0.60              0.50              0.73       10000              0.53              1.08              1.26
64                      0.56              0.47              0.67       10000              0.54              0.88              0.98
128                     1.07              0.88              1.42       10000              1.05              1.29              1.44
256                     1.13              0.95              1.51       10000              1.11              1.36              1.54
512                     1.33              1.07              1.78       10000              1.30              1.60              1.75
1024                    1.62              1.35              2.16       10000              1.59              1.93              2.14
2048                    2.41              2.10              3.24       10000              2.39              2.71              2.88
4096                    3.63              3.12              4.82       10000              3.65              3.97              4.13
8192                    5.93              5.11              7.80       10000              5.91              6.22              6.53
16384                   9.55              8.50             10.82       10000              9.34             11.67             12.75
32768                  15.12             14.30             16.27       10000             15.14             18.78             20.14
65536                  23.33             22.11             24.89       10000             23.51             28.50             31.24
131072                 41.94             39.88             44.56       10000             41.48             55.18             58.21
262144                 78.40             72.83             83.16       10000             75.40            105.55            111.57
524288                164.38            157.82            171.59       10000            152.05            215.63            226.42
1048576               326.08            303.53            339.89       10000            312.29            413.13            438.35


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.32              0.31              0.33       30000              0.25              0.61              0.67
2                       0.34              0.33              0.35       30000              0.26              0.58              0.65
4                       0.34              0.31              0.36       30000              0.27              0.57              0.60
8                       0.35              0.33              0.35       30000              0.28              0.57              0.60
16                      0.36              0.35              0.37       30000              0.38              0.53              0.59
32                      0.61              0.51              0.73       30000              0.55              1.03              1.30
64                      0.56              0.48              0.67       30000              0.55              0.82              0.96
128                     1.07              0.91              1.41       30000              1.04              1.31              1.43
256                     1.13              0.96              1.47       30000              1.09              1.33              1.45
512                     1.32              1.05              1.76       30000              1.30              1.56              1.71
1024                    1.61              1.31              2.17       30000              1.59              1.87              2.10
2048                    2.41              2.09              3.25       30000              2.38              2.72              2.90
4096                    3.79              3.22              4.94       30000              3.80              4.10              4.30
8192                    5.84              4.91              7.58       30000              5.82              6.14              6.41
16384                   9.05              7.97             10.03       30000              9.01             11.14             12.18
32768                  14.59             13.58             15.74       30000             14.59             18.16             19.67
65536                  22.49             21.04             24.03       30000             22.63             27.31             30.06
131072                 41.37             38.71             44.10       30000             41.01             55.08             58.37
262144                 78.80             72.08             83.81       30000             75.88            105.98            112.53
524288                163.64            150.03            172.02       30000            151.17            214.29            225.82
1048576               340.05            323.90            349.53       30000            330.89            421.61            443.82


Iter: 100000 , Warmup: 2000
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.34              0.33              0.34      100000              0.28              0.63              0.71
2                       0.33              0.32              0.34      100000              0.26              0.57              0.66
4                       0.34              0.33              0.34      100000              0.26              0.57              0.63
8                       0.34              0.33              0.34      100000              0.27              0.55              0.60
16                      0.38              0.37              0.38      100000              0.39              0.57              0.61
32                      0.62              0.52              0.72      100000              0.54              1.06              1.22
64                      0.58              0.49              0.68      100000              0.55              0.86              0.94
128                     1.08              0.90              1.41      100000              1.04              1.33              1.49
256                     1.12              0.95              1.46      100000              1.09              1.36              1.51
512                     1.33              1.08              1.76      100000              1.30              1.63              1.81
1024                    1.63              1.36              2.14      100000              1.60              1.91              2.17
2048                    2.42              2.12              3.26      100000              2.39              2.75              2.98
4096                    3.77              3.20              4.89      100000              3.77              4.13              4.37
8192                    5.82              4.91              7.56      100000              5.79              6.11              6.33
16384                   9.24              8.46             10.14      100000              9.18             11.35             12.42
32768                  14.57             13.67             15.73      100000             14.60             17.90             19.38
65536                  23.00             22.07             24.45      100000             23.26             27.39             29.61
131072                 41.26             39.21             43.87      100000             40.84             54.22             58.03
262144                 78.23             72.33             83.19      100000             75.46            106.74            113.49
524288                153.95            145.50            161.62      100000            145.54            197.88            214.00
1048576               273.46            258.98            289.01      100000            248.32            396.47            428.87


Procs: 8


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.96              0.62              1.48       10000              0.94              1.11              1.22
2                       0.98              0.62              1.48       10000              0.96              1.10              1.16
4                       0.98              0.62              1.50       10000              0.96              1.12              1.21
8                       0.96              0.61              1.50       10000              0.95              1.09              1.16
16                      0.96              0.62              1.46       10000              0.94              1.09              1.17
32                      1.40              0.82              2.10       10000              1.24              2.39              2.59
64                      1.42              0.82              2.17       10000              1.28              2.12              2.22
128                     2.62              1.25              3.85       10000              2.59              2.90              3.15
256                     2.71              1.35              3.93       10000              2.69              2.99              3.14
512                     3.07              1.51              4.41       10000              3.06              3.36              3.54
1024                    3.64              1.90              5.18       10000              3.58              4.15              4.59
2048                    5.18              2.69              7.33       10000              4.96              5.37              5.64
4096                    6.94              4.23              9.34       10000              6.86              7.49              7.93
8192                   10.89              6.76             14.56       10000             10.92             11.35             13.02
16384                  13.95              7.76             16.90       10000             13.87             15.05             16.56
32768                  23.06             11.70             27.32       10000             22.95             24.27             26.10
65536                  41.80             19.91             48.03       10000             41.64             43.66             45.56
131072                 77.64             36.05             88.04       10000             77.38             80.63             82.36
262144                151.88             68.49            172.58       10000            151.66            156.27            158.38
524288                370.42            136.93            427.25       10000            372.05            378.90            381.64
1048576               555.72            194.99            678.01       10000            555.05            567.46            571.31


Iter: 30000 , Warmup: 600
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.12              0.76              1.61       30000              1.09              1.37              1.57
2                       1.02              0.63              1.54       30000              0.99              1.23              1.36
4                       1.02              0.59              1.55       30000              0.99              1.22              1.37
8                       1.02              0.60              1.55       30000              1.00              1.24              1.36
16                      1.01              0.60              1.54       30000              0.98              1.21              1.34
32                      1.53              0.87              2.41       30000              1.29              2.48              2.61
64                      1.47              0.85              2.24       30000              1.28              2.12              2.25
128                     2.65              1.28              3.89       30000              2.62              2.90              3.12
256                     2.56              1.20              3.79       30000              2.53              2.83              3.02
512                     2.87              1.39              4.21       30000              2.84              3.14              3.33
1024                    3.52              1.72              5.10       30000              3.48              4.01              4.36
2048                    4.89              2.35              6.95       30000              4.91              5.35              5.59
4096                    7.04              4.11              9.41       30000              7.05              7.54              7.83
8192                   10.97              6.65             14.60       30000             10.98             11.43             13.35
16384                  14.08              7.86             16.97       30000             13.98             15.19             16.65
32768                  23.05             12.03             27.43       30000             22.94             24.24             26.18
65536                  45.54             20.67             54.03       30000             47.39             50.01             52.30
131072                 83.76             35.71             98.58       30000             83.44             86.60             88.55
262144                180.04             69.32            220.67       30000            179.56            184.11            186.40
524288                351.47            140.84            417.68       30000            356.13            364.57            368.08
1048576               549.26            196.05            632.36       30000            551.18            563.38            568.46
