
Operation: bcast
Node: THIN

--------------------------------------------
Test: 1

Algorithm: 3
Procs: 16
Mapping: core
Iterations: 10000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
4                       1.60              0.45              2.21       50000              1.58              1.92              2.11
8                       1.60              0.44              2.21       50000              1.57              1.92              2.10
16                      1.59              0.44              2.20       50000              1.57              1.88              2.06
32                      1.59              0.44              2.19       50000              1.57              1.88              2.05
64                      2.00              0.47              2.90       50000              1.98              2.35              2.56
128                     1.93              0.47              2.76       50000              1.90              2.26              2.46
256                     2.77              0.77              4.11       50000              2.75              3.08              3.28
512                     2.91              0.82              4.34       50000              2.87              3.20              3.44
1024                    3.11              0.78              4.64       50000              3.09              3.42              3.66
2048                    3.98              0.95              5.82       50000              3.95              4.33              4.59
4096                    5.20              1.87              7.48       50000              5.16              5.53              5.88
8192                    7.37              2.60             10.35       50000              7.31              7.69              8.56
16384                  11.53              4.09             16.01       50000             11.43             12.00             14.50
32768                  19.70              8.23             29.27       50000             19.62             20.32             22.99
65536                  36.12             17.18             50.20       50000             35.97             37.42             40.40
131072                 67.92             34.18             92.39       50000             67.64             71.13             72.84
262144                130.59             69.44            175.31       50000            130.34            134.29            136.16
524288                311.35            227.35            416.15       50000            317.54            323.80            326.02
1048576               615.41            446.29            794.53       50000            605.96            642.82            651.49


--------------------------------------------
Test: 3

Algorithm: 2
Procs: 24
Mapping: socket
Iterations: 50000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       2.37              0.63              4.03       50000              2.33              2.62              2.84
2                       2.42              0.66              4.12       50000              2.31              2.60              2.86
