Operation: bcast  , Node: THIN


--------------------------------------------
Algorithm: 0
--------------------------------------------


**Mapping: core**

Procs: 2


Iter: 10000 , Warmup: 200
Repetition: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
16                      0.85              0.42              1.17       30000              0.83              1.08              1.22
32                      1.33              0.67              2.07       30000              1.19              1.64              1.86
64                      1.15              0.50              1.78       30000              1.13              1.48              1.67
128                     2.11              0.82              3.20       30000              2.10              2.40              2.58
256                     2.23              0.88              3.38       30000              2.22              2.53              2.71
512                     2.44              0.96              3.74       30000              2.43              2.74              2.92
1024                    3.02              1.13              4.67       30000              3.01              3.36              3.58
2048                    3.96              1.60              6.08       30000              3.93              4.26              4.46
4096                    7.01              4.65              9.28       30000              6.97              7.52              7.99
8192                   10.70              7.20             13.98       30000             10.68             11.22             13.09
16384                  19.89             10.32             30.22       30000             19.61             23.90             25.64
32768                  30.99             15.46             46.93       30000             30.62             38.38             41.02
65536                  55.85             27.75             82.98       30000             55.27             68.40             72.11
131072                110.21             50.40            165.27       30000            109.93            129.89            135.80
262144                207.43             99.88            299.23       30000            206.27            232.72            245.21
524288                398.82            199.55            549.24       30000            395.56            437.92            458.77
1048576               494.11            472.91            508.98       30000            494.42            500.67            505.22


Iter: 100000 , Warmup: 2000
Repetition: 1
