


--------------------------------------------
Algorithm: 0
--------------------------------------------


Procs: 2

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
64                      1.57              0.81              2.71        1000              1.52              1.75              2.56
128                     2.50              1.73              4.00        1000              2.42              2.78              3.96
256                     2.50              1.77              3.96        1000              2.46              2.70              3.50
512                     2.73              1.94              4.24        1000              2.69              2.97              3.75
1024                    3.50              2.62              5.15        1000              3.46              3.78              4.65
2048                    4.68              3.65              6.91        1000              4.63              4.97              5.84
4096                    6.34              3.83              8.30        1000              6.30              6.80              7.99
8192                    9.41              5.83             12.80        1000              9.35              9.78             12.40
16384                  19.60              9.99             30.50         100             19.38             22.89             25.48
32768                  34.95             18.03             53.02         100             34.51             39.55             44.18
65536                  64.29             32.73             98.01         100             64.40             69.90             73.00
131072                120.22             60.91            178.98         100            120.73            127.88            131.43
262144                235.63            118.43            347.14         100            235.30            245.98            247.64
524288                462.79            235.02            680.54         100            461.37            479.00            485.41
1048576               477.42            439.49            503.29         100            474.65            499.97            510.22


Procs: 26

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.18              0.42              3.50        1000              1.16              1.34              1.56
2                       1.20              0.46              3.57        1000              1.17              1.33              1.71
4                       1.25              0.49              3.59        1000              1.18              1.33              1.47
8                       1.19              0.44              3.54        1000              1.17              1.33              1.56
16                      1.21              0.41              3.51        1000              1.17              1.32              1.51
32                      1.54              0.67              3.77        1000              1.51              1.76              1.95
64                      1.48              0.56              3.64        1000              1.44              1.61              1.81
128                     2.33              1.18              4.82        1000              2.28              2.56              3.52
256                     2.40              1.14              4.80        1000              2.36              2.56              2.76
512                     2.67              1.46              5.17        1000              2.62              2.84              3.81
1024                    3.40              1.89              5.90        1000              3.34              3.64              4.91
2048                    4.45              2.72              7.03        1000              4.42              4.69              5.29
4096                    6.23              2.94              9.00        1000              6.20              6.70              8.34
8192                    9.83              5.68             13.61        1000              9.75             10.15             14.62
16384                  19.06              9.60             29.53         100             18.72             22.70             26.38
32768                  34.57             17.39             51.60         100             34.62             38.43             40.33
65536                  63.60             30.94             95.20         100             63.72             68.61             73.24
131072                121.80             60.05            178.96         100            121.98            128.48            130.65
262144                233.00            114.26            340.13         100            233.40            241.76            249.42
524288                465.26            236.93            675.60         100            466.16            480.26            484.54
1048576               442.32            409.69            481.09         100            440.52            464.39            470.95

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.13              0.42              3.48        1000              1.11              1.26              1.37
2                       1.23              0.53              3.61        1000              1.11              1.27              1.42
4                       1.14              0.46              3.53        1000              1.12              1.27              1.38
8                       1.13              0.46              3.52        1000              1.12              1.27              1.53
16                      1.13              0.41              3.47        1000              1.12              1.26              1.41
32                      1.48              0.68              3.80        1000              1.45              1.69              2.06
64                      1.40              0.49              3.60        1000              1.36              1.50              1.65
128                     2.28              1.18              4.83        1000              2.23              2.51              3.64
256                     2.38              1.26              4.92        1000              2.31              2.51              3.83
512                     2.54              1.45              5.16        1000              2.52              2.73              3.13
1024                    3.31              1.88              5.85        1000              3.28              3.59              4.21
2048                    4.36              2.62              7.07        1000              4.34              4.60              5.45
4096                    6.49              3.30              9.38        1000              6.46              6.93              9.84
8192                    9.86              5.80             13.77        1000              9.83             10.29             10.68
16384                  19.41              9.31             29.51         100             19.05             22.38             25.35
32768                  35.39             17.07             52.74         100             34.95             40.38             43.45
65536                  64.54             31.69             95.82         100             64.88             69.63             73.25
131072                122.79             60.47            180.38         100            122.62            128.19            133.65
262144                237.23            119.12            347.89         100            237.19            246.02            248.84
524288                465.39            239.81            684.03         100            465.31            479.72            484.24
1048576               440.10            403.40            474.01         100            438.56            457.13            468.83

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.17              0.48              3.61        1000              1.14              1.30              1.53
2                       1.17              0.45              3.59        1000              1.14              1.30              2.01
4                       1.17              0.48              3.62        1000              1.15              1.30              1.57
8                       1.17              0.44              3.58        1000              1.15              1.28              1.63
16                      1.16              0.41              3.53        1000              1.14              1.30              1.42
32                      1.48              0.63              3.78        1000              1.45              1.68              1.97
64                      1.42              0.54              3.62        1000              1.41              1.55              1.80
128                     2.31              1.16              4.82        1000              2.25              2.63              3.52
256                     2.34              1.13              4.84        1000              2.31              2.51              3.12
512                     2.58              1.41              5.17        1000              2.53              2.74              4.47
1024                    3.34              1.83              5.85        1000              3.30              3.61              4.68
2048                    4.49              2.73              7.08        1000              4.47              4.77              5.56
4096                    6.33              2.95              9.13        1000              6.26              6.75              9.98
8192                    9.96              5.62             13.82        1000              9.93             10.36             12.32
16384                  18.94              9.87             29.32         100             18.60             21.77             22.34
32768                  34.21             17.48             51.69         100             33.85             39.72             41.24
65536                  62.66             31.90             95.05         100             62.76             68.59             70.39
131072                120.79             60.46            179.64         100            120.73            128.17            131.10
262144                236.37            118.69            350.11         100            235.48            247.55            251.75
524288                446.88            222.92            670.06         100            446.46            463.67            465.00
1048576               446.28            409.40            483.33         100            444.94            459.68            474.80

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.15              0.45              3.51        1000              1.13              1.29              1.43
2                       1.15              0.46              3.56        1000              1.13              1.29              1.50
4                       1.16              0.47              3.55        1000              1.13              1.30              1.57
8                       1.16              0.44              3.52        1000              1.12              1.30              1.50
16                      1.13              0.40              3.47        1000              1.12              1.26              1.40
32                      1.48              0.70              3.82        1000              1.45              1.69              1.85
64                      1.37              0.55              3.64        1000              1.34              1.52              1.65
128                     2.32              1.15              4.81        1000              2.27              2.58              3.35
256                     2.35              1.16              4.79        1000              2.31              2.52              3.37
512                     2.56              1.43              5.12        1000              2.54              2.75              3.04
1024                    3.33              1.84              5.84        1000              3.28              3.62              4.45
2048                    4.47              2.71              7.06        1000              4.43              4.74              5.27
4096                    6.28              2.90              9.13        1000              6.21              6.71              9.41
8192                    9.80              5.54             13.77        1000              9.76             10.19             10.66
16384                  19.43              8.80             30.16         100             19.06             22.36             24.78
32768                  35.31             15.88             53.99         100             35.38             39.43             41.30
65536                  64.17             30.89             98.03         100             63.48             70.26             72.41
131072                121.92             59.84            181.72         100            121.74            126.95            130.44
262144                232.19            114.79            347.34         100            232.63            243.15            244.63
524288                445.63            212.63            679.62         100            446.13            462.25            464.63
1048576               443.77            409.37            481.45         100            443.02            461.42            470.94

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.17              0.49              3.61        1000              1.14              1.31              2.00
2                       1.25              0.57              3.70        1000              1.12              1.29              1.46
4                       1.15              0.50              3.64        1000              1.14              1.29              1.52
8                       1.14              0.48              3.60        1000              1.13              1.30              1.40
16                      1.17              0.48              3.60        1000              1.14              1.31              1.49
32                      1.49              0.66              3.94        1000              1.47              1.72              1.92
64                      1.40              0.63              3.77        1000              1.38              1.57              1.72
128                     2.32              1.17              4.88        1000              2.27              2.52              3.51
256                     2.40              1.29              4.93        1000              2.38              2.59              3.36
512                     2.60              1.50              5.22        1000              2.56              2.78              3.38
1024                    3.39              1.93              5.96        1000              3.32              3.63              5.26
2048                    4.50              2.77              7.10        1000              4.46              4.77              5.47
4096                    6.29              2.92              9.18        1000              6.25              6.68              8.56
8192                    9.83              5.55             13.88        1000              9.79             10.21             12.37
16384                  19.43              9.16             29.94         100             18.94             23.26             25.46
32768                  34.76             17.02             51.72         100             34.70             39.13             42.11
65536                  64.28             31.77             96.09         100             64.21             69.96             72.55
131072                123.06             61.48            180.94         100            122.61            129.92            132.43
262144                235.46            118.91            345.23         100            235.15            247.25            249.65
524288                464.37            238.04            680.68         100            464.55            478.00            484.56
1048576               439.06            405.99            475.79         100            437.87            456.80            465.79


Procs: 28

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.98              0.45              2.02        1000              0.96              1.12              1.30
2                       0.96              0.49              1.99        1000              0.95              1.09              1.18
4                       0.97              0.48              1.99        1000              0.95              1.12              1.23
8                       0.96              0.49              1.98        1000              0.95              1.10              1.19
16                      0.97              0.46              1.98        1000              0.95              1.13              1.29
32                      1.33              0.75              2.61        1000              1.32              1.57              1.72
64                      1.30              0.66              2.44        1000              1.28              1.45              1.63
128                     2.19              1.28              3.89        1000              2.13              2.39              3.32
256                     2.29              1.28              3.97        1000              2.24              2.46              3.63
512                     2.54              1.52              4.32        1000              2.51              2.71              3.21
1024                    3.29              1.95              5.22        1000              3.24              3.50              4.25
2048                    4.60              2.80              7.12        1000              4.56              4.80              5.60
4096                    6.46              2.90             10.05        1000              6.41              6.89              8.66
8192                   10.21              5.64             15.16        1000             10.17             10.64             13.30
16384                  19.17              9.59             30.46         100             18.86             22.52             24.26
32768                  34.23             17.92             52.23         100             33.90             39.27             41.45
65536                  63.37             31.46             94.68         100             63.13             68.34             73.16
131072                121.42             59.36            175.60         100            120.42            130.81            134.81
262144                238.98            116.26            345.73         100            237.88            251.10            257.99
524288                457.61            224.47            667.15         100            456.14            473.14            481.34
1048576               471.95            410.06            526.38         100            466.29            503.36            529.73

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.06              0.42              2.14        1000              1.03              1.19              1.51
2                       1.08              0.57              2.13        1000              1.02              1.20              1.73
4                       1.04              0.46              2.10        1000              1.03              1.20              1.35
8                       1.03              0.44              2.07        1000              1.01              1.17              1.41
16                      1.04              0.44              2.09        1000              1.02              1.19              1.48
32                      1.41              0.73              2.58        1000              1.37              1.62              1.75
64                      1.38              0.68              2.50        1000              1.35              1.52              1.71
128                     2.21              1.21              3.89        1000              2.16              2.35              3.13
256                     2.32              1.21              3.98        1000              2.28              2.48              3.39
512                     2.61              1.53              4.32        1000              2.57              2.80              3.50
1024                    3.31              1.94              5.19        1000              3.28              3.54              4.15
2048                    4.51              2.68              6.87        1000              4.47              4.75              5.28
4096                    6.69              3.33             10.18        1000              6.62              7.07              8.95
8192                    9.99              5.44             14.94        1000              9.98             10.41             10.77
16384                  20.42             10.03             31.63         100             20.21             23.64             25.13
32768                  36.08             18.42             54.74         100             35.79             41.58             43.43
65536                  65.14             32.65             95.43         100             65.76             69.78             70.81
131072                126.02             62.59            181.06         100            126.06            132.73            140.44
262144                243.64            121.47            348.82         100            244.09            254.39            256.30
524288                477.51            242.53            680.76         100            478.53            491.26            495.71
1048576               470.23            410.64            520.90         100            466.31            501.33            509.72

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.97              0.43              2.00        1000              0.96              1.11              1.23
2                       0.97              0.47              2.01        1000              0.95              1.10              1.40
4                       0.97              0.43              1.98        1000              0.95              1.11              1.55
8                       0.95              0.45              1.98        1000              0.94              1.09              1.22
16                      0.97              0.43              2.00        1000              0.96              1.12              1.27
32                      1.35              0.74              2.47        1000              1.33              1.58              1.73
64                      1.33              0.66              2.44        1000              1.31              1.51              1.79
128                     2.14              1.18              3.85        1000              2.11              2.33              3.02
256                     2.27              1.20              3.92        1000              2.23              2.42              3.24
512                     2.53              1.43              4.24        1000              2.49              2.68              3.19
1024                    3.30              1.90              5.18        1000              3.24              3.50              4.80
2048                    4.42              2.56              6.73        1000              4.38              4.63              5.33
4096                    6.39              2.76             10.11        1000              6.31              6.74              9.94
8192                    9.96              5.18             15.14        1000              9.93             10.35             12.18
16384                  19.83              9.57             30.89         100             19.43             22.84             25.78
32768                  35.12             16.54             53.30         100             35.55             39.22             41.24
65536                  65.91             31.48             98.19         100             66.26             70.05             71.58
131072                125.83             60.80            182.70         100            125.66            133.11            134.81
262144                241.55            118.48            343.98         100            240.82            251.84            255.89
524288                469.40            232.78            676.87         100            470.12            487.88            498.50
1048576               474.31            410.29            526.97         100            469.78            502.03            530.65

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.02              0.47              2.06        1000              1.02              1.17              1.26
2                       1.00              0.47              2.05        1000              0.98              1.14              1.37
4                       1.01              0.49              2.05        1000              0.99              1.16              1.27
8                       1.01              0.47              2.05        1000              1.00              1.13              1.22
16                      1.01              0.48              2.04        1000              1.00              1.14              1.31
32                      1.36              0.72              2.47        1000              1.34              1.58              1.73
64                      1.33              0.71              2.41        1000              1.32              1.50              1.59
128                     2.19              1.24              3.87        1000              2.15              2.36              3.06
256                     2.30              1.30              3.96        1000              2.27              2.46              3.30
512                     2.55              1.48              4.25        1000              2.53              2.73              2.97
1024                    3.29              1.93              5.22        1000              3.26              3.52              4.30
2048                    4.64              2.78              7.16        1000              4.60              4.86              5.72
4096                    6.56              2.94             10.22        1000              6.51              6.99              8.56
8192                   10.33              5.77             15.53        1000             10.32             10.72             11.82
16384                  20.43             10.17             31.13         100             20.00             24.87             25.64
32768                  35.53             17.10             52.85         100             35.71             40.01             40.98
65536                  65.64             31.15             97.17         100             65.60             70.17             71.84
131072                123.74             59.19            178.33         100            124.04            131.46            134.07
262144                240.80            116.39            346.95         100            241.84            251.59            253.27
524288                472.54            233.05            674.98         100            473.33            489.29            493.45
1048576               468.90            408.55            520.28         100            465.42            494.77            504.73

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.04              0.43              2.13        1000              1.03              1.19              1.46
2                       1.02              0.41              2.09        1000              0.99              1.14              1.28
4                       1.02              0.44              2.07        1000              1.00              1.16              1.33
8                       1.02              0.42              2.08        1000              0.99              1.15              1.72
16                      1.01              0.43              2.08        1000              0.99              1.14              1.34
32                      1.35              0.69              2.53        1000              1.32              1.57              1.83
64                      1.35              0.68              2.48        1000              1.33              1.52              1.64
128                     2.22              1.24              3.93        1000              2.16              2.38              3.42
256                     2.30              1.28              3.98        1000              2.27              2.43              3.57
512                     2.55              1.49              4.27        1000              2.51              2.72              3.17
1024                    3.32              1.94              5.26        1000              3.27              3.54              4.82
2048                    4.49              2.65              6.90        1000              4.46              4.72              5.32
4096                    6.52              2.90             10.16        1000              6.49              6.93              8.93
8192                   10.29              5.67             15.59        1000             10.26             10.74             11.75
16384                  20.61              9.97             32.44         100             20.33             23.77             25.29
32768                  35.58             16.97             54.19         100             35.55             40.52             42.24
65536                  65.65             31.89             97.76         100             65.36             72.14             74.19
131072                124.19             60.22            179.97         100            125.21            130.45            132.60
262144                225.52            105.20            334.59         100            225.09            239.52            244.34
524288                441.39            220.55            659.24         100            444.77            470.54            482.00
1048576               472.93            412.29            524.80         100            467.95            507.01            528.35


Procs: 30

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.07              0.51              3.72        1000              1.05              1.21              1.47
2                       1.05              0.51              3.74        1000              1.04              1.19              1.38
4                       1.07              0.54              3.74        1000              1.04              1.19              1.76
8                       1.06              0.51              3.71        1000              1.04              1.20              1.53
16                      1.06              0.48              3.72        1000              1.04              1.20              1.44
32                      1.40              0.78              4.08        1000              1.38              1.66              1.79
64                      1.48              0.74              4.06        1000              1.44              1.66              1.80
128                     2.17              1.18              5.04        1000              2.11              2.35              3.47
256                     2.29              1.29              5.07        1000              2.27              2.48              2.93
512                     2.54              1.53              5.43        1000              2.51              2.74              3.33
1024                    3.25              2.02              6.15        1000              3.21              3.52              4.48
2048                    4.51              2.85              7.42        1000              4.48              4.74              5.12
4096                    6.49              2.95             10.29        1000              6.42              6.91              9.68
8192                   10.36              5.86             15.95        1000             10.31             10.72             11.50
16384                  20.85              9.67             32.52         100             20.49             23.67             25.98
32768                  37.19             17.81             55.76         100             37.40             41.25             42.18
65536                  66.57             31.99             97.13         100             66.99             70.91             75.53
131072                128.71             60.76            182.00         100            129.10            134.13            137.34
262144                246.24            118.57            348.12         100            246.60            254.63            261.81
524288                485.14            238.46            685.09         100            486.71            498.14            503.67
1048576               591.43            439.82            693.51         100            590.57            604.00            618.29

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.09              0.54              3.78        1000              1.07              1.22              1.53
2                       1.09              0.54              3.78        1000              1.06              1.21              1.56
4                       1.15              0.65              3.86        1000              1.08              1.24              1.40
8                       1.10              0.55              3.77        1000              1.07              1.22              1.80
16                      1.08              0.49              3.74        1000              1.07              1.22              1.56
32                      1.44              0.80              4.11        1000              1.44              1.69              1.83
64                      1.46              0.74              4.02        1000              1.44              1.65              1.88
128                     2.16              1.20              5.08        1000              2.12              2.41              3.10
256                     2.32              1.33              5.17        1000              2.27              2.49              3.84
512                     2.56              1.51              5.42        1000              2.53              2.75              3.87
1024                    3.25              2.00              6.13        1000              3.22              3.47              4.01
2048                    4.41              2.76              7.30        1000              4.37              4.58              5.40
4096                    6.52              2.83             10.41        1000              6.42              6.90             11.05
8192                   10.01              5.12             15.60        1000              9.98             10.38             12.85
16384                  20.29              9.97             31.93         100             19.97             23.07             24.64
32768                  35.64             16.42             53.03         100             35.64             40.86             43.20
65536                  65.99             31.39             97.48         100             66.55             71.41             73.40
131072                126.25             59.60            179.51         100            126.45            133.25            136.12
262144                240.10            114.22            342.06         100            239.08            253.67            258.44
524288                468.20            222.20            675.74         100            468.87            483.38            486.91
1048576               586.96            433.32            689.32         100            586.03            600.84            607.96

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.03              0.44              3.66        1000              1.02              1.20              1.42
2                       1.06              0.48              3.72        1000              1.03              1.21              1.48
4                       1.06              0.48              3.73        1000              1.04              1.21              1.68
8                       1.07              0.52              3.72        1000              1.04              1.24              1.84
16                      1.06              0.52              3.73        1000              1.04              1.22              1.78
32                      1.40              0.76              4.10        1000              1.38              1.63              2.08
64                      1.47              0.68              4.08        1000              1.45              1.65              2.25
128                     2.16              1.21              5.10        1000              2.11              2.38              3.40
256                     2.31              1.30              5.04        1000              2.27              2.52              2.84
512                     2.59              1.51              5.46        1000              2.53              2.79              3.92
1024                    3.26              2.04              6.11        1000              3.20              3.49              5.07
2048                    4.53              2.81              7.39        1000              4.51              4.76              5.49
4096                    6.28              2.74             10.02        1000              6.22              6.71              9.35
8192                    9.92              5.22             15.73        1000              9.85             10.29             13.83
16384                  19.89              9.56             31.35         100             19.65             22.63             24.35
32768                  36.31             17.73             53.93         100             36.49             39.56             41.78
65536                  65.93             31.86             96.89         100             66.73             71.71             73.09
131072                128.06             61.58            181.01         100            128.59            135.60            136.36
262144                245.34            118.45            347.80         100            245.79            253.48            258.92
524288                481.02            237.29            681.67         100            482.18            494.95            501.25
1048576               591.57            451.02            695.16         100            590.34            607.34            612.05

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.11              0.51              3.80        1000              1.10              1.24              1.43
2                       1.09              0.53              3.79        1000              1.08              1.23              1.35
4                       1.14              0.57              3.83        1000              1.09              1.27              1.55
8                       1.10              0.56              3.79        1000              1.09              1.23              1.43
16                      1.11              0.54              3.81        1000              1.09              1.24              1.91
32                      1.46              0.80              4.15        1000              1.43              1.70              2.13
64                      1.50              0.73              4.07        1000              1.47              1.68              1.95
128                     2.16              1.17              5.08        1000              2.10              2.35              3.48
256                     2.32              1.27              5.10        1000              2.28              2.51              3.32
512                     2.55              1.50              5.46        1000              2.52              2.74              3.42
1024                    3.27              2.02              6.21        1000              3.23              3.49              4.36
2048                    4.54              2.88              7.41        1000              4.51              4.78              5.31
4096                    6.71              3.25             10.54        1000              6.65              7.11              9.98
8192                   10.11              5.42             15.82        1000             10.06             10.51             13.57
16384                  20.05              9.58             31.18         100             19.63             22.97             24.62
32768                  36.47             16.65             54.94         100             36.64             41.03             41.53
65536                  65.49             30.72             96.55         100             66.05             70.51             72.30
131072                127.05             60.49            180.15         100            126.82            133.34            135.60
262144                247.31            118.65            351.61         100            247.52            254.32            257.56
524288                478.25            235.02            685.80         100            477.65            492.05            496.02
1048576               586.06            448.54            695.38         100            583.91            600.06            621.89

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.05              0.53              3.74        1000              1.02              1.19              1.53
2                       1.13              0.61              3.84        1000              1.02              1.17              1.34
4                       1.05              0.53              3.72        1000              1.04              1.19              1.44
8                       1.06              0.53              3.71        1000              1.04              1.20              1.38
16                      1.05              0.52              3.71        1000              1.04              1.19              1.34
32                      1.41              0.77              4.10        1000              1.38              1.65              1.91
64                      1.47              0.73              4.07        1000              1.44              1.65              2.20
128                     2.13              1.13              5.07        1000              2.08              2.35              3.18
256                     2.30              1.30              5.07        1000              2.26              2.48              3.25
512                     2.51              1.47              5.38        1000              2.48              2.71              3.21
1024                    3.22              1.98              6.09        1000              3.18              3.43              4.35
2048                    4.34              2.64              7.26        1000              4.31              4.56              5.71
