


--------------------------------------------
Algorithm: 0
--------------------------------------------


Procs: 26

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
8                       1.78              0.68              3.98        1000              1.77              2.06              2.36
16                      1.77              0.69              3.91        1000              1.75              2.04              2.55
32                      2.39              0.99              4.86        1000              2.25              2.99              3.21
64                      2.32              0.85              5.04        1000              2.24              2.76              2.97
128                     3.11              1.69              5.78        1000              3.00              3.48              5.88
256                     3.09              1.59              5.93        1000              3.03              3.40              4.54
512                     3.39              1.60              6.55        1000              3.33              3.72              4.95
1024                    3.95              1.91              7.33        1000              3.90              4.31              5.17
2048                    5.49              3.70              9.21        1000              5.47              5.74              6.95
4096                    8.30              5.75             13.42        1000              8.27              8.64              9.77
8192                   12.14              8.23             19.19        1000             12.08             12.61             13.37
16384                  24.11             12.65             30.68         100             23.80             26.33             30.61
32768                  43.33             22.66             53.20         100             42.76             48.71             50.98
65536                  87.14             42.74            108.74         100             87.29             93.61             95.22
131072                172.73             81.12            242.83         100            172.58            182.19            183.51
262144                348.46            160.94            494.99         100            348.66            365.69            368.57
524288                682.50            318.99            977.19         100            682.39            706.49            715.77
1048576              1113.81            380.52           1659.88         100           1115.84           1143.70           1155.88

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.83              0.63              4.05        1000              1.78              2.04              3.33
2                       1.83              0.63              4.06        1000              1.79              2.04              2.94
4                       1.76              0.62              4.00        1000              1.76              1.99              2.48
8                       1.76              0.63              3.94        1000              1.72              1.98              2.41
16                      1.75              0.65              3.86        1000              1.71              1.96              2.74
32                      2.32              0.92              4.75        1000              2.16              2.99              3.68
64                      2.33              0.81              5.26        1000              2.22              2.67              3.71
128                     3.13              1.57              5.98        1000              3.03              3.67              5.59
256                     3.17              1.58              6.24        1000              3.12              3.43              4.49
512                     3.43              1.57              6.76        1000              3.37              3.78              5.42
1024                    3.99              1.90              7.49        1000              3.91              4.30              6.36
2048                    5.41              3.60              9.25        1000              5.38              5.68              6.98
4096                    8.06              5.56             13.14        1000              8.01              8.39              9.59
8192                   11.74              8.22             18.26        1000             11.69             12.20             13.36
16384                  24.75             12.59             32.09         100             24.52             28.18             30.48
32768                  43.61             22.97             54.59         100             42.67             49.61             51.03
65536                  87.02             42.56            108.85         100             87.41             94.69            100.81
131072                174.03             80.36            242.25         100            173.69            183.56            186.21
262144                347.94            158.92            498.40         100            348.35            362.68            368.26
524288                679.11            312.28            985.59         100            678.31            707.57            713.20
1048576              1083.76            376.87           1601.68         100           1081.73           1124.12           1151.22


Procs: 34

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.77              0.69              5.01        1000              3.72              4.07              5.56
2                       3.88              0.69              5.12        1000              3.72              4.05              5.62
4                       3.78              0.70              5.01        1000              3.73              4.04              5.38
8                       3.81              0.68              5.01        1000              3.73              4.06              7.56
16                      3.79              0.69              5.02        1000              3.74              4.07              5.95
32                      4.22              0.82              5.80        1000              4.13              4.86              6.95
64                      4.21              0.80              5.74        1000              4.15              4.61              7.24
128                     4.98              1.67              6.54        1000              4.88              5.46              8.66
256                     4.98              1.63              6.70        1000              4.94              5.32              6.07
512                     5.30              1.68              7.25        1000              5.24              5.69              8.00
1024                    5.98              2.15              8.37        1000              5.92              6.51              7.96
2048                    7.67              3.73             11.68        1000              7.60              7.96              9.84
4096                   10.32              5.70             15.58        1000             10.26             10.68             13.22
8192                   14.67              8.26             21.55        1000             14.57             15.18             18.45
16384                  24.69             12.81             32.02         100             24.51             26.79             28.62
32768                  41.10             21.41             52.15         100             41.14             44.14             45.11
65536                  74.18             35.14             94.49         100             74.09             77.33             78.06
131072                164.04             42.06            242.69         100            163.22            173.62            175.38
262144                322.08             73.53            490.75         100            321.65            337.76            341.33
524288                633.61            140.48            970.12         100            632.83            661.28            667.10
1048576              1025.22            273.80           1629.47         100           1024.49           1062.25           1071.58

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.95              0.70              5.30        1000              3.88              4.17              5.91
2                       3.94              0.71              5.21        1000              3.85              4.16              7.82
4                       3.89              0.71              5.10        1000              3.83              4.14              6.99
8                       3.86              0.69              5.06        1000              3.78              4.10              6.57
16                      3.81              0.70              4.98        1000              3.77              4.09              4.94
32                      4.20              0.85              5.64        1000              4.10              4.90              6.72
64                      4.15              0.82              5.48        1000              4.09              4.54              6.27
128                     4.93              1.62              6.40        1000              4.85              5.37              7.20
256                     5.00              1.62              6.66        1000              4.90              5.34              8.26
512                     5.30              1.70              7.30        1000              5.25              5.70              6.91
1024                    5.97              2.15              8.24        1000              5.91              6.43              8.15
2048                    7.65              3.75             11.73        1000              7.61              7.91              9.25
4096                   10.60              6.05             15.73        1000             10.54             10.96             12.29
8192                   14.96              8.50             21.55        1000             14.82             15.51             19.45
16384                  25.22             13.70             32.26         100             25.01             27.46             30.77
32768                  41.21             21.60             51.28         100             41.06             44.01             46.29
65536                  75.59             34.71             94.47         100             75.52             78.78             82.19
131072                164.01             42.40            248.87         100            163.08            173.64            176.01
262144                324.61             76.11            503.54         100            323.54            340.40            349.24
524288                579.87            143.78            898.70         100            578.36            618.47            624.83
1048576              1047.03            286.40           1597.42         100           1066.23           1109.83           1122.14

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       4.04              0.71              5.60        1000              3.95              4.29              8.08
2                       4.04              0.73              5.61        1000              3.95              4.32              6.41
4                       3.99              0.71              5.43        1000              3.90              4.24              7.40
8                       3.91              0.71              5.27        1000              3.87              4.20              4.89
16                      3.88              0.72              5.12        1000              3.81              4.14              7.40
32                      4.29              0.85              5.94        1000              4.21              4.96              5.93
64                      4.25              0.83              5.70        1000              4.18              4.67              5.93
128                     4.99              1.62              6.50        1000              4.92              5.48              7.39
256                     5.07              1.64              6.75        1000              5.03              5.47              6.38
512                     5.42              1.78              7.43        1000              5.38              5.84              6.93
1024                    6.09              2.16              8.37        1000              6.02              6.56              8.79
2048                    7.83              3.84             11.96        1000              7.80              8.10              9.45
4096                   10.52              6.06             15.50        1000             10.46             10.83             14.06
8192                   14.87              8.34             21.73        1000             14.76             15.32             18.87
16384                  24.72             13.68             31.40         100             24.60             26.65             27.30
32768                  41.51             21.48             50.50         100             41.22             44.56             45.18
65536                  74.65             34.98             91.78         100             74.58             78.34             79.46
131072                161.98             41.82            238.04         100            161.71            169.77            172.78
262144                322.83             74.29            480.01         100            321.46            338.71            344.64
524288                633.84            139.93            942.07         100            632.76            660.88            673.53
1048576              1120.04            279.34           1673.44         100           1120.06           1154.11           1164.73

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.88              0.71              5.36        1000              3.82              4.10              6.10
2                       3.92              0.74              5.42        1000              3.81              4.12              5.96
4                       3.85              0.74              5.24        1000              3.81              4.12              5.52
8                       3.87              0.73              5.22        1000              3.80              4.12              5.69
16                      3.83              0.74              5.11        1000              3.78              4.07              5.19
32                      4.23              0.88              5.87        1000              4.14              4.96              6.08
64                      4.19              0.85              5.67        1000              4.13              4.58              5.25
128                     5.00              1.65              6.53        1000              4.94              5.48              6.96
256                     4.99              1.65              6.62        1000              4.94              5.39              6.23
512                     5.37              1.77              7.35        1000              5.32              5.76              8.52
1024                    6.01              2.18              8.29        1000              5.93              6.50              9.25
2048                    7.71              3.77             11.79        1000              7.66              8.00              9.63
4096                   10.48              5.86             15.75        1000             10.43             10.80             13.76
8192                   14.82              8.27             21.37        1000             14.70             15.24             19.37
16384                  24.80             12.88             32.49         100             24.52             26.72             29.36
32768                  40.98             21.45             51.17         100             40.64             43.93             45.15
65536                  74.79             35.15             94.50         100             74.47             78.35             79.59
131072                162.52             43.12            244.96         100            161.87            170.44            173.63
262144                323.04             77.42            494.69         100            321.39            338.41            347.80
524288                629.05            146.46            973.16         100            627.61            655.39            666.76
1048576              1066.45            293.50           1682.01         100           1064.95           1103.94           1127.00

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       4.02              0.82              5.67        1000              3.93              4.21              8.59
2                       3.99              0.92              5.63        1000              3.92              4.22              6.68
4                       3.97              0.82              5.54        1000              3.89              4.22              6.91
8                       3.94              0.81              5.44        1000              3.88              4.17              5.97
16                      3.88              0.80              5.29        1000              3.82              4.11              6.35
32                      4.23              0.93              5.90        1000              4.12              4.83              7.96
64                      4.15              0.90              5.65        1000              4.12              4.55              5.49
128                     4.99              1.66              6.66        1000              4.90              5.41              7.98
256                     5.06              1.65              6.89        1000              5.01              5.41              6.85
512                     5.40              1.75              7.58        1000              5.29              5.78              8.41
1024                    6.00              2.16              8.41        1000              5.93              6.45              8.48
2048                    7.72              3.75             11.76        1000              7.64              8.01             11.66
4096                   10.46              5.82             15.65        1000             10.42             10.80             13.78
8192                   14.71              8.13             21.69        1000             14.59             15.19             19.14
16384                  25.07             13.12             32.70         100             24.80             27.29             30.01
32768                  40.58             21.20             50.92         100             40.16             44.13             47.79
65536                  75.04             35.07             94.63         100             74.64             78.35             80.33
131072                165.05             43.33            242.92         100            164.93            175.62            179.77
262144                329.74             76.11            491.21         100            328.19            347.69            352.25
524288                645.52            144.17            972.43         100            644.06            669.19            680.04
1048576              1111.02            284.01           1673.64         100           1110.11           1152.21           1167.72


Procs: 36

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.57              0.67              4.97        1000              3.51              3.86              5.26
2                       3.57              0.80              4.89        1000              3.51              3.79              5.26
4                       3.52              0.69              4.84        1000              3.49              3.76              5.06
8                       3.51              0.69              4.84        1000              3.48              3.77              5.12
16                      3.50              0.69              4.80        1000              3.45              3.76              5.45
32                      3.88              0.81              5.49        1000              3.80              4.56              5.57
64                      3.90              0.79              5.37        1000              3.77              4.22              6.47
128                     4.61              1.63              6.08        1000              4.54              5.14              6.22
256                     4.65              1.63              6.27        1000              4.60              5.01              6.13
512                     5.00              1.73              6.91        1000              4.92              5.42              8.34
1024                    5.63              2.11              7.93        1000              5.57              6.09              7.35
2048                    7.52              3.80             11.21        1000              7.44              7.80              9.87
4096                   10.29              5.71             15.68        1000             10.27             10.64             11.86
8192                   14.59              9.22             21.62        1000             14.51             14.98             18.10
16384                  24.84             13.26             33.12         100             24.60             27.34             29.79
32768                  39.96             22.60             50.67         100             39.72             42.02             45.35
65536                  74.31             42.01             94.65         100             74.01             77.67             79.26
131072                161.72             77.18            242.30         100            161.13            169.76            173.24
262144                319.59            150.13            489.35         100            319.18            333.67            341.29
524288                626.79            290.14            974.36         100            624.50            654.52            663.24
1048576              1080.36            379.97           1712.54         100           1080.72           1119.00           1135.80

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.61              0.72              4.81        1000              3.56              3.87              5.86
2                       3.74              0.71              4.90        1000              3.56              3.86              7.37
4                       3.62              0.71              4.76        1000              3.55              3.85              6.95
8                       3.57              0.68              4.76        1000              3.51              3.82              5.40
16                      3.54              0.71              4.78        1000              3.48              3.80              6.19
32                      3.98              0.84              5.63        1000              3.88              4.70              7.92
64                      3.94              0.80              5.41        1000              3.84              4.33              6.61
128                     4.68              1.61              6.27        1000              4.58              5.15              8.49
256                     4.72              1.64              6.43        1000              4.67              5.09              6.57
512                     5.02              1.74              6.98        1000              4.96              5.42              7.06
1024                    5.66              2.16              7.98        1000              5.59              6.12              8.00
2048                    7.45              3.74             11.24        1000              7.42              7.78              8.83
4096                   10.27              5.80             15.64        1000             10.24             10.67             11.93
8192                   14.75              9.90             21.70        1000             14.65             15.24             19.16
16384                  25.17             14.26             32.70         100             25.04             26.97             30.57
32768                  40.76             22.80             50.54         100             40.55             43.73             44.52
65536                  74.05             41.10             91.87         100             73.77             76.64             78.73
131072                160.96             80.78            243.15         100            161.05            167.62            170.64
262144                293.11            147.38            444.84         100            291.51            313.03            319.31
524288                588.10            296.28            903.14         100            593.80            628.56            651.30
1048576               965.02            376.43           1466.11         100            948.79           1090.64           1099.74

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.59              0.72              4.88        1000              3.53              3.85              5.28
2                       3.60              0.71              4.89        1000              3.55              3.87              4.86
4                       3.60              0.70              4.80        1000              3.49              3.83              7.21
8                       3.57              0.70              4.83        1000              3.50              3.82              5.39
16                      3.52              0.71              4.74        1000              3.47              3.77              6.33
32                      3.98              0.84              5.52        1000              3.85              4.65              5.72
64                      3.91              0.82              5.38        1000              3.83              4.29              5.72
128                     4.60              1.61              6.04        1000              4.53              5.10              6.37
256                     4.63              1.63              6.25        1000              4.57              4.98              6.39
512                     4.98              1.70              6.95        1000              4.93              5.35              6.28
1024                    5.67              2.16              7.96        1000              5.58              6.14              9.74
2048                    7.47              3.70             11.25        1000              7.41              7.77              9.43
4096                   10.42              5.84             15.61        1000             10.38             10.81             12.14
8192                   14.90              9.60             22.02        1000             14.83             15.40             17.37
16384                  24.67             13.45             32.31         100             24.41             26.52             31.87
32768                  40.70             22.84             51.29         100             40.44             43.98             44.51
65536                  74.94             42.66             94.31         100             75.02             77.64             79.79
131072                161.48             72.50            241.07         100            161.41            169.57            171.76
262144                318.31            127.00            491.65         100            317.01            334.14            338.29
524288                617.62            275.76            972.79         100            615.15            642.74            649.73
1048576              1091.75            392.59           1723.22         100           1091.33           1138.60           1161.35

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.68              0.70              4.75        1000              3.61              3.95              6.11
2                       3.67              0.69              4.75        1000              3.61              3.95              5.41
4                       3.62              0.70              4.62        1000              3.54              3.84              7.80
8                       3.55              0.70              4.59        1000              3.48              3.82              6.97
16                      3.52              0.72              4.55        1000              3.43              3.73              7.20
32                      3.99              0.84              5.57        1000              3.89              4.67              6.18
64                      3.90              0.79              5.25        1000              3.81              4.22              6.08
128                     4.63              1.59              6.12        1000              4.56              5.13              7.90
256                     4.70              1.67              6.31        1000              4.65              5.04              6.56
512                     4.97              1.70              6.87        1000              4.92              5.38              6.46
1024                    5.70              2.14              8.01        1000              5.62              6.14              8.02
2048                    7.46              3.73             11.22        1000              7.41              7.77             10.38
4096                   10.24              5.75             15.52        1000             10.16             10.55             13.35
8192                   14.78              9.61             21.88        1000             14.70             15.20             18.56
16384                  24.94             13.01             32.16         100             24.84             26.61             28.23
32768                  41.23             23.55             51.07         100             40.98             44.71             48.52
65536                  74.51             43.16             94.34         100             74.67             78.44             80.11
131072                160.50             80.26            234.46         100            159.67            170.22            173.21
262144                304.44            134.45            464.63         100            303.31            319.71            326.58
524288                595.10            271.35            907.88         100            595.01            627.94            642.06
1048576              1024.36            440.63           1565.34         100           1040.62           1109.27           1114.99

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.61              0.71              5.00        1000              3.56              3.88              5.82
2                       3.59              0.71              4.95        1000              3.54              3.87              5.58
4                       3.59              0.74              4.86        1000              3.52              3.86              6.73
8                       3.58              0.71              4.93        1000              3.50              3.83              6.50
16                      3.55              0.71              4.83        1000              3.47              3.79              7.42
32                      3.96              0.84              5.61        1000              3.83              4.72              7.39
64                      4.02              0.86              5.54        1000              3.86              4.35              5.69
128                     4.60              1.62              6.12        1000              4.52              5.06              6.53
256                     4.66              1.63              6.27        1000              4.60              5.03              7.27
512                     5.01              1.74              6.91        1000              4.94              5.41              7.30
1024                    5.66              2.19              7.96        1000              5.63              6.10              7.05
2048                    7.44              3.78             11.14        1000              7.41              7.73              8.89
4096                   10.45              6.27             15.79        1000             10.39             10.78             13.42
8192                   14.76             10.44             22.05        1000             14.70             15.27             16.62
16384                  25.08             13.71             32.26         100             25.01             27.18             28.92
32768                  40.68             22.99             50.59         100             40.47             43.09             43.99
65536                  74.85             41.85             93.21         100             74.64             78.23             78.90
131072                162.59             80.14            242.65         100            162.21            170.63            174.44
262144                322.51            152.13            487.51         100            322.36            339.99            340.55
524288                629.03            291.57            960.95         100            625.52            657.81            665.67
1048576              1045.97            358.67           1637.62         100           1046.17           1084.13           1091.65


Procs: 38

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.39              0.70              4.67        1000              3.31              3.63              5.29
2                       3.42              0.71              4.78        1000              3.35              3.65              6.39
4                       3.40              0.70              4.73        1000              3.33              3.64              5.17
8                       3.40              0.69              4.76        1000              3.33              3.61              5.43
16                      3.38              0.70              4.72        1000              3.30              3.59              6.65
32                      3.86              0.87              5.66        1000              3.72              4.57              7.74
64                      3.86              0.83              5.51        1000              3.76              4.24              6.34
128                     4.56              1.68              6.17        1000              4.48              4.97              7.49
256                     4.57              1.68              6.34        1000              4.54              4.91              5.49
512                     4.90              1.75              7.00        1000              4.86              5.30              6.06
1024                    5.64              2.18              8.16        1000              5.57              6.08              7.96
2048                    7.28              3.90             10.81        1000              7.25              7.56              9.33
4096                   10.05              5.88             15.29        1000             10.01             10.44             11.62
8192                   14.96              9.51             22.44        1000             14.89             15.36             17.92
16384                  24.35             12.56             31.20         100             24.01             26.46             29.09
32768                  40.40             22.28             49.58         100             40.34             42.68             45.28
65536                  74.68             42.07             93.69         100             74.64             77.65             78.56
131072                160.76             79.17            242.34         100            160.50            169.52            170.89
262144                318.87            152.21            493.79         100            317.58            331.59            335.78
524288                620.83            309.67            974.69         100            620.94            640.65            650.82
1048576              1062.26            370.10           1653.50         100           1061.72           1102.43           1106.38

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.51              0.73              5.07        1000              3.42              3.75              6.57
2                       3.51              0.73              5.19        1000              3.45              3.75              5.88
4                       3.49              0.75              4.96        1000              3.40              3.71              7.39
8                       3.44              0.74              4.91        1000              3.37              3.63              6.98
16                      3.37              0.74              4.69        1000              3.30              3.59              5.66
32                      3.81              0.89              5.57        1000              3.70              4.52              6.04
64                      3.86              0.85              5.63        1000              3.76              4.23              6.11
128                     4.50              1.69              6.05        1000              4.45              4.87              6.23
256                     4.66              1.75              6.41        1000              4.59              4.97              6.33
512                     4.96              1.80              7.03        1000              4.89              5.33              6.72
1024                    5.67              2.23              8.15        1000              5.62              6.08              7.05
2048                    7.30              3.91             10.97        1000              7.26              7.60             10.18
4096                   10.23              6.00             15.26        1000             10.13             10.56             11.96
8192                   15.27              9.72             22.36        1000             15.22             15.77             17.15
16384                  24.87             13.99             31.81         100             24.54             26.96             30.41
32768                  41.15             23.07             51.16         100             40.81             44.55             45.63
65536                  75.12             42.26             94.27         100             75.14             78.29             79.10
131072                159.28             78.19            238.62         100            159.16            166.38            170.81
262144                315.40            150.06            486.21         100            316.07            326.76            333.23
524288                605.97            303.60            940.34         100            604.48            632.31            637.33
1048576              1082.62            394.30           1698.00         100           1082.11           1114.45           1125.69

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.35              0.73              4.87        1000              3.30              3.59              4.91
2                       3.45              0.71              4.95        1000              3.29              3.57              5.24
4                       3.35              0.71              4.77        1000              3.28              3.59              5.65
8                       3.34              0.70              4.80        1000              3.28              3.56              5.62
16                      3.31              0.71              4.72        1000              3.27              3.54              4.63
32                      3.77              0.84              5.58        1000              3.67              4.46              6.60
64                      3.84              0.83              5.47        1000              3.75              4.20              5.84
128                     4.53              1.64              6.28        1000              4.47              4.90              5.90
256                     4.65              1.72              6.45        1000              4.58              4.99              6.79
512                     4.92              1.72              7.03        1000              4.87              5.28              6.28
1024                    5.65              2.20              8.17        1000              5.60              6.07              8.23
2048                    7.32              3.90             11.15        1000              7.28              7.61              8.95
4096                   10.35              6.25             15.65        1000             10.27             10.69             13.13
8192                   14.42              8.95             21.52        1000             14.34             14.94             17.30
16384                  25.29             13.44             32.88         100             25.14             27.00             28.87
32768                  41.41             24.60             52.22         100             41.42             43.67             44.66
65536                  75.40             43.26             94.00         100             75.24             79.07             80.68
131072                161.95             84.08            243.75         100            161.48            170.07            174.64
262144                319.02            154.05            488.27         100            317.45            333.57            335.23
524288                621.93            313.84            966.85         100            620.67            642.37            647.25
1048576              1086.84            383.68           1732.82         100           1085.88           1117.89           1150.51

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.39              0.69              5.08        1000              3.35              3.59              4.92
2                       3.44              0.71              5.21        1000              3.37              3.61              6.94
4                       3.43              0.71              5.12        1000              3.37              3.63              5.89
8                       3.39              0.70              4.94        1000              3.34              3.59              5.13
16                      3.35              0.71              4.76        1000              3.29              3.56              5.24
32                      3.78              0.84              5.61        1000              3.68              4.46              6.13
64                      3.82              0.82              5.56        1000              3.74              4.17              5.07
128                     4.52              1.63              6.22        1000              4.44              4.92              7.51
256                     4.58              1.65              6.39        1000              4.54              4.93              5.81
512                     4.94              1.81              7.02        1000              4.88              5.33              7.25
1024                    5.62              2.19              8.09        1000              5.54              6.05              8.08
2048                    7.29              3.92             10.93        1000              7.24              7.57              9.28
4096                   10.13              5.88             15.23        1000             10.09             10.47             11.84
8192                   14.72              9.25             21.72        1000             14.64             15.21             17.81
16384                  25.16             13.45             31.39         100             24.91             27.10             30.13
32768                  41.41             24.20             50.99         100             40.92             44.69             47.48
65536                  75.07             43.07             94.05         100             74.89             78.38             79.30
131072                160.29             80.04            242.95         100            158.89            168.38            173.77
262144                315.97            151.24            483.57         100            314.57            331.71            333.47
524288                618.65            286.83            960.27         100            617.88            642.87            648.54
1048576              1073.01            394.66           1695.76         100           1072.77           1103.05           1121.00

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.48              0.73              4.99        1000              3.41              3.67              6.43
2                       3.48              0.76              5.02        1000              3.42              3.69              5.77
4                       3.49              0.73              4.99        1000              3.39              3.66              5.75
8                       3.45              0.75              4.92        1000              3.35              3.60              7.33
16                      3.38              0.73              4.75        1000              3.31              3.57              6.19
32                      3.81              0.94              5.65        1000              3.70              4.52              5.73
64                      3.85              0.87              5.51        1000              3.77              4.26              5.97
128                     4.58              1.71              6.32        1000              4.52              4.94              7.63
256                     4.68              1.76              6.47        1000              4.60              4.99              7.70
512                     4.96              1.77              7.12        1000              4.92              5.36              5.99
1024                    5.69              2.24              8.21        1000              5.61              6.09              8.77
2048                    7.26              3.86             11.01        1000              7.24              7.55              9.10
4096                   10.09              6.07             14.99        1000             10.04             10.45             12.13
8192                   14.77              9.30             21.84        1000             14.70             15.28             17.53
16384                  24.38             13.28             31.31         100             24.14             26.98             28.15
32768                  40.75             23.67             51.29         100             40.63             43.16             45.68
65536                  74.42             42.25             92.64         100             74.29             77.71             79.15
131072                160.28             85.17            240.71         100            160.19            168.90            170.62
262144                316.92            156.79            492.20         100            316.97            329.62            331.78
524288                620.36            318.08            982.36         100            619.10            641.48            653.05
1048576               992.76            371.76           1600.52         100            993.05           1032.42           1049.47


Procs: 40

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.23              0.73              4.57        1000              3.17              3.45              5.04
2                       3.28              0.72              4.64        1000              3.18              3.45              6.30
4                       3.22              0.72              4.50        1000              3.16              3.42              6.19
8                       3.21              0.72              4.52        1000              3.16              3.39              4.81
16                      3.22              0.72              4.57        1000              3.17              3.39              5.35
32                      3.64              0.87              5.31        1000              3.53              4.32              5.05
64                      3.76              0.83              5.38        1000              3.69              4.15              5.15
128                     4.46              1.65              6.14        1000              4.38              4.77              7.89
256                     4.55              1.70              6.43        1000              4.46              4.81              7.54
512                     4.85              1.77              6.95        1000              4.82              5.14              6.14
1024                    5.60              2.19              8.23        1000              5.53              6.03              8.04
2048                    7.14              3.88             10.66        1000              7.10              7.41              9.55
4096                    9.92              5.94             14.73        1000              9.88             10.27             11.42
8192                   14.62              9.31             21.66        1000             14.54             15.03             17.52
16384                  25.25             13.93             32.47         100             25.10             26.75             29.77
32768                  41.49             22.57             52.54         100             41.37             43.59             44.34
65536                  75.63             42.19             95.42         100             75.60             78.85             79.86
131072                158.50             80.04            240.33         100            157.71            164.85            167.36
262144                314.26            155.71            484.62         100            313.39            330.88            336.26
524288                618.03            314.44            910.13         100            618.14            642.76            659.00
1048576              1060.96            372.18           1553.54         100           1058.40           1102.44           1131.45

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       3.19              0.73              4.54        1000              3.15              3.40              4.29
2                       3.21              0.73              4.53        1000              3.14              3.42              6.20
4                       3.17              0.71              4.44        1000              3.12              3.39              4.83
8                       3.17              0.70              4.47        1000              3.11              3.35              5.44
16                      3.19              0.72              4.57        1000              3.12              3.35              6.28
32                      3.60              0.87              5.28        1000              3.49              4.33              5.47
64                      3.78              0.83              5.52        1000              3.66              4.16              4.79
128                     4.48              1.66              6.21        1000              4.40              4.75              7.38
256                     4.54              1.66              6.42        1000              4.50              4.86              5.79
