Algorithm,Procs,Size,Avg Latency(us) Mean,Avg Latency(us) Std Error
0,40,8,3.21,0.0192353840616713
0,40,16,3.2020000000000004,0.007348469228349594
0,40,32,3.6439999999999997,0.012884098726725092
0,40,64,3.776,0.0150332963783729
0,40,128,4.478,0.016248076809271917
0,40,256,4.5440000000000005,0.013266499161421585
0,40,512,4.867999999999999,0.016248076809271917
0,40,1024,5.61,0.009999999999999964
0,40,2048,7.1240000000000006,0.006782329983125281
0,40,4096,9.954,0.027676705006196154
0,40,8192,14.565999999999999,0.043886216514983284
0,40,16384,25.086,0.10623558725775467
0,40,32768,41.65,0.13183322798141497
0,40,65536,75.786,0.37850495373244325
0,40,131072,160.488,0.6365013747039336
0,40,262144,318.37199999999996,1.0403143755615452
0,40,524288,620.6379999999999,4.513711776354358
0,40,1048576,1059.576,6.73907233972155
0,42,1,3.094,0.01288409872672511
0,42,2,3.114,0.00979795897113272
0,42,4,3.122,0.00916515138991168
0,42,8,3.118,0.006633249580710818
0,42,16,3.1060000000000003,0.019646882704388524
0,42,32,3.4900000000000007,0.012247448713915848
0,42,64,3.746,0.017776388834631153
0,42,128,4.384,0.003999999999999915
0,42,256,4.498,0.0226715680975093
0,42,512,4.784000000000001,0.006782329983125281
0,42,1024,5.606,0.004000000000000115
0,42,2048,7.022,0.00800000000000003
0,42,4096,9.940000000000001,0.04785394445602158
0,42,8192,14.463999999999999,0.09244457799135669
0,42,16384,25.244000000000003,0.1287089740461012
0,42,32768,42.15,0.09005553841935501
0,42,65536,77.016,0.23810921863716214
0,42,131072,158.428,4.51607949442877
0,42,262144,315.438,7.0758295626732
0,42,524288,622.052,8.570546306974837
0,42,1048576,1059.958,16.136216842866247
0,44,1,2.934,0.009273618495495696
0,44,2,2.932,0.012409673645990845
0,44,4,2.9240000000000004,0.009273618495495725
0,44,8,2.92,0.005477225575051625
0,44,16,2.9240000000000004,0.0024494897427832347
0,44,32,3.312,0.013190905958272962
0,44,64,3.5759999999999996,0.009273618495495725
0,44,128,4.208,0.009695359714832626
0,44,256,4.3740000000000006,0.005099019513592675
0,44,512,4.6579999999999995,0.012806248474865702
0,44,1024,5.476000000000001,0.016613247725836246
0,44,2048,6.908000000000001,0.010677078252031406
0,44,4096,9.867999999999999,0.04340506882842154
0,44,8192,14.097999999999999,0.048104053883222746
0,44,16384,25.612000000000002,0.09598958276813203
0,44,32768,42.714,0.06021627686929794
0,44,65536,78.782,0.1323026832683289
0,44,131072,164.498,0.3334126572282453
0,44,262144,320.38,4.858360834684887
0,44,524288,630.154,5.338568722045259
0,44,1048576,1077.79,14.310200907045287
0,46,1,2.898,0.010198039027185577
0,46,2,2.902,0.017435595774162677
0,46,4,2.896,0.009273618495495696
0,46,8,2.87,0.01264911064067351
0,46,16,2.8840000000000003,0.011224972160321846
0,46,32,3.2340000000000004,0.009273618495495664
0,46,64,3.566,0.006782329983125254
0,46,128,4.168000000000001,0.015620499351813293
0,46,256,4.3740000000000006,0.018055470085267835
0,46,512,4.6659999999999995,0.020149441679609883
0,46,1024,5.55,0.015165750888103069
0,46,2048,6.848000000000001,0.018814887722226715
0,46,4096,9.784,0.02712931993250086
0,46,8192,14.058000000000002,0.04235563716909473
0,46,16384,25.836000000000002,0.12073110618229228
0,46,32768,43.192,0.1144727041700342
0,46,65536,80.05,0.2642536660105211
0,46,131072,165.732,1.0417840467198556
0,46,262144,330.742,1.7823843581001189
0,46,524288,646.47,2.0890978914354346
0,46,1048576,1100.8,6.696920934280164
0,48,1,2.8400000000000003,0.015165750888103128
0,48,2,2.842,0.02576819745345025
0,48,4,2.82,0.01581138830084191
0,48,8,2.802,0.012409673645990889
0,48,16,2.7960000000000003,0.006000000000000034
0,48,32,3.1700000000000004,0.013038404810405309
0,48,64,3.534,0.014352700094407344
0,48,128,4.112,0.006633249580710805
0,48,256,4.38,0.010488088481701503
0,48,512,4.662000000000001,0.008602325267042701
0,48,1024,5.612,0.015620499351813328
0,48,2048,6.868,0.020832666655999723
0,48,4096,9.79,0.04098780306383838
0,48,8192,14.406,0.09113725912051557
0,48,16384,26.176,0.0868101376568429
0,48,32768,43.937999999999995,0.15288557812952785
0,48,65536,81.59400000000001,0.22460186998330955
0,48,131072,168.07999999999998,0.9085648023118665
0,48,262144,334.668,2.381386990810183
0,48,524288,647.7280000000001,6.3888014525417836
0,48,1048576,1113.8200000000002,13.686567502482127
