Algorithm,Procs,Size,Avg Latency(us) Mean,Avg Latency(us) Std Error
0,20,32,1.174,0.05230678732248809
0,20,64,1.138,0.043634848458542846
0,20,128,1.8199999999999998,0.051185935568278905
0,20,256,1.9180000000000004,0.031527765540868884
0,20,512,1.886,0.09368030742904296
0,20,1024,2.3140000000000005,0.1342609399639374
0,20,2048,3.118,0.13406714735534583
0,20,4096,2214.5260000000003,631.8545165115147
0,20,8192,2372.7380000000003,603.5345843064836
0,20,16384,3128.94,851.9716989959232
0,20,32768,3117.0099999999993,649.3893731036871
0,20,65536,2645.878,624.8312760369794
0,20,131072,2403.7940000000003,683.8372546929568
0,20,262144,2615.464,608.1990479325004
0,20,524288,2554.388,689.6291889733207
0,20,1048576,9724.062,1231.3835925876226
0,22,1,0.992,0.12026637102698325
0,22,2,0.784,0.05065570056765576
0,22,4,0.7819999999999999,0.05238320341483518
0,22,8,0.7619999999999999,0.04554119014694279
0,22,16,0.7659999999999999,0.03695943722515266
0,22,32,0.93,0.05727128425310544
0,22,64,0.9480000000000001,0.06807348970047006
0,22,128,1.6260000000000001,0.07284229540589726
0,22,256,1.6420000000000001,0.06643794096749238
0,22,512,1.764,0.08225569889071516
0,22,1024,2.018,0.10350845376103342
0,22,2048,2.784,0.09703607576566561
0,22,4096,3505.382,850.7335216235458
0,22,8192,2794.506,659.8010897808521
0,22,16384,4347.111999999999,672.3931965405361
0,22,32768,4287.136,625.2795474473797
0,22,65536,4584.129999999999,670.2865789869285
0,22,131072,4539.642,801.9477223572619
0,22,262144,4506.704,816.833273450586
0,22,524288,4553.2519999999995,755.3318364295259
0,22,1048576,11661.066,972.4051779818947
0,24,1,1.004,0.08399999999999999
0,24,2,0.8400000000000001,0.0408656334834051
0,24,4,0.818,0.04498888751680796
0,24,8,0.808,0.04176122603564221
0,24,16,0.724,0.037762415176998416
0,24,32,1.1179999999999999,0.15966840639274882
0,24,64,0.9359999999999999,0.047916594202843776
0,24,128,1.54,0.051672042731055225
0,24,256,1.54,0.07355270219373317
0,24,512,1.766,0.052211109928826424
0,24,1024,2.184,0.06345076831686121
0,24,2048,2.9139999999999997,0.09008884503644166
0,24,4096,2131.1020000000003,567.4250682372078
0,24,8192,2042.3220000000001,491.5355676184583
0,24,16384,3082.828,520.5758122828989
0,24,32768,2985.4839999999995,406.65717503322134
0,24,65536,3011.78,423.1220751036277
0,24,131072,3136.6220000000003,633.8866834411336
0,24,262144,3072.39,584.7359850650548
0,24,524288,4093.8420000000006,530.9257624696695
0,24,1048576,14305.376,1297.7443584797431
