


--------------------------------------------
Algorithm: 0
--------------------------------------------


Procs: 2

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
8                       1.06              0.35              1.39        1000              1.04              1.25              1.40
16                      1.08              0.35              1.43        1000              1.04              1.28              1.39
32                      1.49              0.37              1.97        1000              1.47              1.83              2.10
64                      1.15              0.56              1.75        1000              1.11              1.45              1.72
128                     1.97              0.89              3.01        1000              1.90              2.37              2.63
256                     1.98              0.86              3.06        1000              1.93              2.33              2.63
512                     2.30              0.98              3.60        1000              2.21              2.68              3.93
1024                    2.62              1.09              4.06        1000              2.56              3.04              3.75
2048                    3.40              1.45              5.25        1000              3.35              3.83              4.58
4096                    5.24              1.86              7.31        1000              5.11              5.68              9.56
8192                    8.05              3.05             10.86        1000              7.95              8.57             12.19
16384                  14.94              8.01             21.35         100             14.54             19.42             24.38
32768                  22.54             12.59             26.40         100             22.50             28.19             30.01
65536                  43.61             30.88             48.45         100             42.90             53.53             55.17
131072                 89.03             76.40             94.48         100             88.83            107.03            113.33
262144                177.78            161.71            186.61         100            176.51            211.67            216.55
524288                360.41            344.94            374.13         100            361.79            426.59            446.57
1048576               667.15            554.08            711.16         100            666.20            753.01            763.07

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.97              0.54              1.36        1000              0.89              1.20              1.54
2                       0.93              0.46              1.35        1000              0.89              1.14              1.35
4                       0.90              0.44              1.28        1000              0.86              1.18              1.45
8                       1.04              0.34              1.37        1000              1.01              1.22              1.37
16                      1.08              0.40              1.36        1000              1.04              1.28              1.46
32                      1.53              0.36              2.02        1000              1.48              1.98              2.20
64                      1.24              0.60              1.87        1000              1.15              1.57              1.84
128                     1.96              0.88              2.97        1000              1.90              2.29              2.65
256                     1.99              0.87              3.03        1000              1.93              2.34              2.62
512                     2.32              0.97              3.59        1000              2.26              2.68              3.07
1024                    2.61              1.07              4.02        1000              2.54              2.99              4.51
2048                    3.39              1.45              5.20        1000              3.34              3.77              4.41
4096                    5.20              1.84              7.26        1000              5.10              5.62              9.38
8192                    8.06              3.03             10.93        1000              7.96              8.64             12.02
16384                  14.76              7.41             21.55         100             14.51             17.94             19.95
32768                  21.91             12.24             26.11         100             21.36             26.55             29.16
65536                  43.03             30.01             47.71         100             43.19             49.51             50.92
131072                 86.91             75.46             92.98         100             87.33             99.96            106.44
262144                174.90            158.40            183.76         100            172.56            210.54            216.33
524288                355.55            337.03            368.57         100            352.12            408.81            420.67
1048576               628.99            579.89            666.14         100            633.02            702.93            736.53


Procs: 10

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.97              0.25              1.59        1000              0.94              1.21              1.38
2                       1.00              0.26              1.63        1000              0.94              1.22              1.64
4                       0.99              0.27              1.60        1000              0.94              1.24              1.54
8                       1.22              0.26              1.73        1000              1.15              1.35              1.51
16                      1.19              0.26              1.68        1000              1.15              1.38              1.59
32                      1.52              0.29              2.18        1000              1.42              2.03              2.46
64                      1.18              0.32              2.01        1000              1.16              1.50              1.69
128                     1.89              0.65              3.23        1000              1.83              2.18              2.52
256                     1.93              0.70              3.31        1000              1.88              2.19              2.42
512                     2.17              0.79              3.76        1000              2.12              2.51              2.85
1024                    2.61              1.06              4.32        1000              2.57              2.97              3.21
2048                    3.39              1.55              5.57        1000              3.34              3.74              3.98
4096                    5.50              1.67              7.87        1000              5.40              5.95              9.18
8192                    8.45              2.90             12.68        1000              8.33              9.20             10.37
16384                  16.78              8.46             25.97         100             16.62             20.08             22.10
32768                  26.35             11.32             31.93         100             25.96             31.80             34.44
65536                  53.04             34.60             60.38         100             52.84             61.64             64.05
131072                105.90             81.15            116.88         100            107.16            120.34            123.78
262144                217.84            188.40            234.80         100            215.39            250.17            260.06
524288                394.31            287.62            432.86         100            391.20            436.98            462.17
1048576               737.78            574.00            803.38         100            738.86            809.87            835.30

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.10              0.36              1.75        1000              1.08              1.28              1.45
2                       1.11              0.36              1.77        1000              1.07              1.28              1.51
4                       1.10              0.36              1.74        1000              1.06              1.30              1.55
8                       1.29              0.33              1.96        1000              1.25              1.49              1.65
16                      1.28              0.31              1.91        1000              1.23              1.48              1.70
32                      1.75              0.33              2.56        1000              1.67              2.18              3.16
64                      1.34              0.50              2.18        1000              1.27              1.70              2.05
128                     2.09              0.89              3.39        1000              2.04              2.31              3.15
256                     2.09              0.84              3.44        1000              2.04              2.34              2.70
512                     2.25              0.88              3.76        1000              2.19              2.51              3.61
1024                    2.73              1.19              4.43        1000              2.69              3.04              3.58
2048                    3.41              1.55              5.53        1000              3.37              3.71              3.93
4096                    5.65              1.71              8.13        1000              5.59              6.11              8.66
8192                    8.42              2.94             12.55        1000              8.34              9.14              9.64
16384                  16.40              7.93             25.48         100             16.28             20.57             21.51
32768                  25.37              8.84             31.53         100             25.24             29.71             31.90
65536                  51.29             28.04             59.12         100             51.61             58.22             59.85
131072                105.97             80.38            116.86         100            105.32            120.86            123.71
262144                211.09            180.05            228.37         100            213.06            241.80            248.12
524288                426.84            387.07            450.57         100            425.01            481.15            486.00
1048576               765.48            628.19            816.44         100            761.28            835.72            853.82

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.11              0.40              1.77        1000              1.07              1.33              1.49
2                       1.21              0.52              1.90        1000              1.09              1.29              1.47
4                       1.09              0.39              1.67        1000              1.05              1.28              1.46
8                       1.27              0.32              1.84        1000              1.22              1.49              1.67
16                      1.26              0.32              1.79        1000              1.22              1.50              1.81
32                      1.63              0.32              2.32        1000              1.58              2.19              2.48
64                      1.33              0.49              2.16        1000              1.27              1.67              2.02
128                     2.00              0.79              3.34        1000              1.95              2.23              3.05
256                     2.04              0.82              3.40        1000              1.98              2.28              4.12
512                     2.20              0.85              3.62        1000              2.13              2.44              2.93
1024                    2.69              1.12              4.41        1000              2.61              3.00              5.06
2048                    3.31              1.43              5.46        1000              3.28              3.61              3.86
4096                    5.65              1.73              8.07        1000              5.57              6.10              9.07
8192                    8.31              3.13             12.24        1000              8.24              8.82              9.09
16384                  16.41              8.26             25.12         100             16.17             19.50             22.78
32768                  26.17             10.06             32.02         100             25.90             30.77             34.13
65536                  53.35             30.08             61.09         100             53.06             63.06             64.10
131072                106.01             78.07            116.76         100            105.13            122.63            127.40
262144                214.99            183.41            230.93         100            214.91            247.79            254.03
524288                427.51            391.26            452.24         100            430.15            483.18            500.77
1048576               767.33            598.04            821.05         100            764.26            859.61            876.62

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.39              0.61              2.17        1000              1.34              1.67              1.88
2                       1.40              0.59              2.18        1000              1.33              1.68              1.88
4                       1.40              0.63              2.17        1000              1.30              1.63              2.05
8                       1.33              0.33              1.99        1000              1.27              1.53              1.90
16                      1.30              0.32              1.94        1000              1.25              1.52              1.74
32                      1.75              0.35              2.56        1000              1.70              2.24              2.59
64                      1.51              0.64              2.44        1000              1.44              1.82              2.11
128                     2.22              0.94              3.65        1000              2.13              2.47              2.95
256                     2.15              0.91              3.55        1000              2.08              2.41              3.53
512                     2.33              0.96              3.89        1000              2.26              2.64              4.55
1024                    2.77              1.20              4.46        1000              2.71              3.14              5.24
2048                    3.43              1.55              5.59        1000              3.41              3.72              4.08
4096                    5.48              1.70              7.99        1000              5.37              5.88              9.47
8192                    8.64              2.88             12.60        1000              8.58              9.20              9.95
16384                  15.82              8.16             24.16         100             15.66             19.61             22.51
32768                  27.33             10.52             33.38         100             27.51             31.39             32.38
65536                  54.39             30.28             61.92         100             54.06             63.21             66.60
131072                109.36             81.88            119.69         100            109.24            121.86            129.72
262144                219.92            190.63            236.03         100            218.71            252.76            269.13
524288                445.08            413.67            467.70         100            444.90            493.37            499.52
1048576               814.80            704.54            863.04         100            814.51            893.54            918.97

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.14              0.48              1.81        1000              1.11              1.36              1.57
2                       1.21              0.56              1.91        1000              1.14              1.36              1.62
4                       1.15              0.49              1.83        1000              1.11              1.35              1.61
8                       1.22              0.31              1.78        1000              1.19              1.43              1.60
16                      1.25              0.31              1.76        1000              1.22              1.48              1.70
32                      1.60              0.32              2.30        1000              1.53              2.11              2.36
64                      1.39              0.60              2.26        1000              1.34              1.75              2.00
128                     2.06              0.84              3.38        1000              2.02              2.31              2.61
256                     2.11              0.88              3.45        1000              2.05              2.32              2.96
512                     2.24              0.90              3.74        1000              2.18              2.55              2.86
1024                    2.75              1.19              4.55        1000              2.69              3.06              5.00
2048                    3.41              1.51              5.54        1000              3.37              3.74              4.02
4096                    5.46              1.69              7.89        1000              5.39              5.91              7.58
8192                    8.54              2.87             12.65        1000              8.48              9.08             11.08
16384                  16.28              8.27             24.81         100             16.23             19.75             20.79
32768                  26.49             10.02             32.49         100             26.36             30.39             32.42
65536                  52.19             27.77             60.07         100             52.31             60.21             61.13
131072                105.92             77.56            116.59         100            105.53            121.71            127.42
262144                212.81            176.33            229.96         100            211.65            243.58            254.87
524288                395.07            323.53            429.93         100            399.14            440.34            462.11
1048576               752.91            635.93            804.94         100            751.70            842.17            865.33


Procs: 12

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.13              0.40              1.90        1000              1.10              1.34              1.48
2                       1.14              0.42              1.93        1000              1.10              1.36              1.58
4                       1.12              0.40              1.88        1000              1.11              1.33              1.50
8                       1.50              0.38              2.00        1000              1.45              1.73              1.90
16                      1.49              0.37              2.02        1000              1.45              1.72              2.02
32                      1.97              0.42              2.55        1000              1.92              2.48              2.80
64                      1.40              0.51              2.36        1000              1.34              1.70              2.08
128                     2.23              0.95              3.55        1000              2.16              2.44              3.24
256                     2.25              0.96              3.52        1000              2.19              2.49              3.00
512                     2.40              0.94              3.83        1000              2.35              2.66              3.28
1024                    3.01              1.26              4.52        1000              2.96              3.32              5.10
2048                    3.71              1.66              5.56        1000              3.69              3.99              4.22
4096                    6.18              1.89              8.42        1000              6.08              6.69             10.28
8192                    9.37              3.10             12.69        1000              9.27              9.91             10.92
16384                  16.46              8.73             24.60         100             16.07             21.10             22.10
32768                  32.44             13.37             39.43         100             32.65             37.52             38.33
65536                  64.29             40.16             72.69         100             64.31             73.97             75.38
131072                129.39             99.65            142.29         100            130.65            147.83            151.26
262144                265.08            228.79            285.77         100            262.55            297.90            302.70
524288                526.64            481.42            556.90         100            528.02            586.52            617.77
1048576               859.91            700.44            950.57         100            866.98            950.21            971.79

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.93              0.33              1.71        1000              0.91              1.19              1.35
2                       0.96              0.35              1.71        1000              0.91              1.16              1.41
4                       0.96              0.36              1.71        1000              0.92              1.18              1.36
8                       1.38              0.31              2.01        1000              1.31              1.60              1.73
16                      1.38              0.30              2.12        1000              1.32              1.55              1.79
32                      1.82              0.34              2.46        1000              1.76              2.31              2.58
64                      1.18              0.41              2.11        1000              1.15              1.41              1.70
128                     1.98              0.79              3.21        1000              1.94              2.19              2.62
256                     2.06              0.83              3.29        1000              2.02              2.31              2.54
512                     2.27              0.83              3.62        1000              2.23              2.53              2.74
1024                    2.88              1.17              4.36        1000              2.85              3.18              3.62
2048                    3.65              1.57              5.54        1000              3.62              3.89              4.10
4096                    5.82              1.87              7.95        1000              5.73              6.38              9.36
8192                    9.39              3.03             12.86        1000              9.26              9.93             11.42
16384                  17.17              7.99             25.60         100             16.79             19.77             22.21
32768                  30.37             10.86             37.56         100             30.07             36.29             37.58
65536                  62.38             34.13             71.12         100             62.45             70.10             73.91
131072                123.06             93.51            134.78         100            122.99            142.08            154.40
262144                254.77            218.41            274.88         100            253.88            288.55            293.56
524288                507.01            456.03            539.64         100            507.78            575.22            586.73
1048576               929.38            769.94            986.62         100            920.57           1030.97           1067.96

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.16              0.56              1.88        1000              1.13              1.40              1.58
2                       1.19              0.60              1.89        1000              1.17              1.44              1.58
4                       1.20              0.59              1.87        1000              1.14              1.42              1.56
8                       1.42              0.34              1.96        1000              1.39              1.66              1.82
16                      1.41              0.33              1.94        1000              1.36              1.64              1.85
32                      1.87              0.37              2.54        1000              1.82              2.41              2.70
64                      1.45              0.68              2.36        1000              1.40              1.77              2.11
128                     2.28              1.13              3.54        1000              2.19              2.46              3.30
256                     2.28              1.08              3.52        1000              2.23              2.52              2.86
512                     2.47              1.07              3.90        1000              2.43              2.75              3.71
1024                    3.01              1.32              4.53        1000              2.96              3.33              5.06
2048                    3.76              1.70              5.66        1000              3.71              4.03              4.48
4096                    6.13              1.82              8.30        1000              6.03              6.60              9.92
8192                    9.21              3.03             12.60        1000              9.13              9.75             11.34
16384                  17.94              8.62             26.89         100             17.79             21.12             22.90
32768                  31.18             11.73             38.02         100             30.96             36.64             38.55
65536                  61.44             36.32             69.75         100             61.07             70.23             71.66
131072                125.11             93.41            137.82         100            124.89            142.34            148.09
262144                249.22            208.07            268.60         100            250.29            277.73            292.84
524288                509.73            460.83            541.12         100            506.55            583.94            609.17
1048576               921.67            758.55            982.13         100            908.83           1026.78           1062.76

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.02              0.36              1.68        1000              0.99              1.24              1.39
2                       1.05              0.39              1.77        1000              1.01              1.27              1.46
4                       1.06              0.41              1.75        1000              0.99              1.25              1.49
8                       1.29              0.29              1.82        1000              1.24              1.55              1.80
16                      1.30              0.30              1.83        1000              1.26              1.55              1.86
32                      1.81              0.35              2.38        1000              1.77              2.29              2.58
64                      1.25              0.45              2.17        1000              1.22              1.55              1.82
128                     2.04              0.80              3.32        1000              2.00              2.25              2.65
256                     2.13              0.89              3.41        1000              2.07              2.39              2.73
512                     2.36              0.90              3.77        1000              2.30              2.62              4.25
1024                    2.94              1.20              4.48        1000              2.88              3.28              4.58
2048                    3.73              1.66              5.65        1000              3.69              3.99              4.24
4096                    5.89              1.86              7.96        1000              5.82              6.50              9.62
8192                    9.28              3.01             12.72        1000              9.20              9.99             11.14
16384                  17.94              8.27             27.41         100             17.59             22.90             24.73
32768                  30.06             10.66             37.09         100             29.88             35.34             37.04
65536                  61.48             35.49             69.75         100             61.20             69.90             73.21
131072                122.26             90.47            133.67         100            122.20            136.30            140.23
262144                251.24            213.03            269.98         100            250.18            285.78            294.42
524288                503.99            453.99            534.75         100            509.60            572.17            602.05
1048576               789.19            593.47            887.90         100            786.69            904.73            924.76

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.29              0.70              1.99        1000              1.26              1.53              1.67
2                       1.34              0.72              2.07        1000              1.29              1.57              1.73
4                       1.32              0.73              2.06        1000              1.28              1.52              1.69
8                       1.43              0.37              1.97        1000              1.38              1.69              1.94
16                      1.39              0.35              1.93        1000              1.35              1.64              1.88
32                      1.87              0.37              2.49        1000              1.83              2.35              2.60
64                      1.39              0.61              2.28        1000              1.34              1.65              2.00
128                     2.17              0.98              3.43        1000              2.12              2.38              2.87
256                     2.24              1.03              3.50        1000              2.18              2.46              2.87
512                     2.41              0.99              3.89        1000              2.35              2.66              4.19
1024                    3.00              1.29              4.59        1000              2.93              3.29              5.38
2048                    3.69              1.60              5.60        1000              3.64              3.95              4.17
4096                    6.00              1.81              8.12        1000              5.92              6.58              8.80
8192                    9.26              3.11             12.62        1000              9.18              9.87             10.53
16384                  17.19              8.37             25.52         100             16.82             20.18             23.35
32768                  31.32             11.91             38.24         100             30.97             36.68             39.29
65536                  63.68             38.76             72.06         100             64.24             74.90             77.24
131072                125.70             94.97            138.17         100            125.45            142.35            148.57
262144                260.00            225.55            280.60         100            258.91            301.86            306.79
524288                520.15            470.72            552.54         100            524.28            579.94            588.43
1048576               930.13            735.07            994.17         100            932.21           1035.98           1064.49


Procs: 14

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.44              0.98              2.21        1000              1.40              1.73              1.95
2                       1.47              1.00              2.23        1000              1.42              1.74              2.04
4                       1.33              0.90              2.11        1000              1.31              1.59              1.79
8                       1.47              0.44              2.01        1000              1.41              1.68              1.86
16                      1.43              0.43              2.01        1000              1.38              1.64              1.87
32                      1.92              0.45              2.64        1000              1.84              2.43              2.76
64                      1.43              0.86              2.50        1000              1.35              1.67              2.23
128                     2.26              1.23              3.66        1000              2.16              2.46              3.68
256                     2.23              1.19              3.62        1000              2.18              2.47              2.73
512                     2.35              1.18              3.98        1000              2.27              2.61              3.42
1024                    2.96              1.50              4.77        1000              2.92              3.23              5.05
2048                    3.63              1.88              5.69        1000              3.60              3.88              4.07
4096                    6.37              1.84              9.11        1000              6.24              6.93             10.40
8192                    9.79              3.05             14.05        1000              9.70             10.44             12.36
16384                  18.50              8.95             26.58         100             18.58             22.54             25.01
32768                  35.39             11.11             44.48         100             35.42             40.90             44.08
65536                  71.75             34.40             83.78         100             72.05             80.38             82.86
131072                145.13             97.97            162.11         100            145.64            163.39            168.12
262144                292.16            227.70            318.56         100            289.98            337.84            340.61
524288                594.26            528.39            634.34         100            594.61            674.43            699.87
1048576              1069.20            825.80           1132.03         100           1065.32           1160.91           1195.19

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.01              0.45              2.12        1000              1.00              1.23              1.33
2                       1.04              0.47              2.18        1000              1.02              1.26              1.41
4                       1.03              0.44              2.11        1000              0.98              1.24              1.58
8                       1.30              0.28              1.95        1000              1.26              1.47              1.69
16                      1.32              0.28              1.99        1000              1.25              1.49              1.72
32                      1.71              0.31              2.47        1000              1.62              2.26              2.57
64                      1.26              0.59              2.53        1000              1.19              1.47              1.85
128                     2.17              1.06              3.77        1000              2.03              2.45              4.58
256                     2.12              1.01              3.65        1000              2.05              2.35              4.33
512                     2.26              1.05              4.03        1000              2.19              2.49              3.62
1024                    2.89              1.43              4.77        1000              2.83              3.17              4.32
2048                    3.63              1.95              5.76        1000              3.58              3.90              4.32
4096                    6.26              1.78              9.02        1000              6.15              6.78              9.91
8192                   10.04              3.06             14.14        1000              9.94             10.67             12.42
16384                  17.37              7.63             25.18         100             17.20             21.38             22.82
32768                  35.20              9.92             44.67         100             35.38             40.35             42.82
65536                  71.49             33.12             83.29         100             71.53             83.21             87.73
131072                146.28             94.23            164.09         100            148.44            165.40            172.55
262144                297.43            239.47            321.88         100            297.54            335.31            340.96
524288                604.79            546.45            641.00         100            603.68            664.84            680.90
1048576              1085.38            830.56           1154.70         100           1077.31           1181.97           1228.61

Test: 3
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.23              0.81              2.07        1000              1.21              1.46              1.59
2                       1.24              0.81              2.06        1000              1.22              1.45              1.66
4                       1.25              0.82              2.07        1000              1.21              1.44              1.58
8                       1.39              0.43              1.99        1000              1.32              1.56              1.76
16                      1.35              0.38              1.94        1000              1.31              1.53              1.73
32                      1.88              0.41              2.62        1000              1.80              2.46              2.79
64                      1.46              0.87              2.58        1000              1.40              1.69              1.97
128                     2.24              1.15              3.64        1000              2.17              2.44              3.10
256                     2.24              1.19              3.62        1000              2.19              2.46              3.78
512                     2.39              1.20              3.96        1000              2.32              2.62              5.68
1024                    3.00              1.55              4.84        1000              2.94              3.29              6.51
2048                    3.63              1.91              5.74        1000              3.59              3.86              4.55
4096                    6.16              1.78              8.85        1000              6.06              6.67              9.88
8192                    9.89              2.96             14.03        1000              9.79             10.47             13.39
16384                  17.52              8.40             25.43         100             17.01             20.95             21.99
32768                  35.08             10.10             44.03         100             34.95             41.43             41.77
65536                  63.25             27.68             75.17         100             62.48             73.54             74.41
131072                108.49             36.35            136.91         100            108.41            122.96            126.37
262144                232.60             79.85            281.42         100            232.09            272.84            286.30
524288                516.26            234.87            588.58         100            516.95            602.19            624.16
1048576               995.05            652.06           1088.71         100            983.45           1097.57           1157.71

Test: 4
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.01              0.61              1.80        1000              0.99              1.29              1.45
2                       1.02              0.59              1.77        1000              0.97              1.27              1.44
4                       1.00              0.60              1.83        1000              0.97              1.24              1.37
8                       1.25              0.33              1.81        1000              1.20              1.47              1.65
16                      1.25              0.33              1.82        1000              1.21              1.48              1.74
32                      1.73              0.37              2.38        1000              1.66              2.33              2.62
64                      1.23              0.71              2.21        1000              1.20              1.51              1.72
128                     2.08              1.09              3.45        1000              2.04              2.31              3.32
256                     2.11              1.07              3.44        1000              2.08              2.35              2.53
512                     2.26              1.12              3.80        1000              2.21              2.51              3.94
1024                    2.90              1.41              4.72        1000              2.85              3.21              3.90
2048                    3.59              1.84              5.61        1000              3.55              3.86              4.05
4096                    6.30              1.86              9.03        1000              6.14              6.80              9.88
8192                   10.05              3.07             14.26        1000              9.96             10.66             12.21
16384                  17.63              8.52             25.03         100             17.25             21.73             26.83
32768                  35.42              9.79             44.85         100             35.53             40.50             43.15
65536                  71.90             31.85             84.34         100             72.03             83.12             85.61
131072                144.98             91.98            163.82         100            145.03            161.92            168.50
262144                297.49            241.71            322.92         100            294.88            335.37            346.23
524288                592.16            531.45            631.74         100            592.08            666.92            690.55
1048576              1088.45            882.74           1153.53         100           1086.50           1200.49           1268.62

Test: 5
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.01              0.60              1.85        1000              0.99              1.23              1.43
2                       1.00              0.60              1.83        1000              0.98              1.24              1.41
4                       1.05              0.62              1.92        1000              0.97              1.25              1.75
8                       1.25              0.33              1.86        1000              1.22              1.44              1.54
16                      1.26              0.32              1.88        1000              1.21              1.44              1.72
32                      1.70              0.38              2.40        1000              1.63              2.24              2.49
64                      1.25              0.69              2.35        1000              1.19              1.54              1.84
128                     2.06              1.05              3.50        1000              2.00              2.29              3.58
256                     2.13              1.11              3.57        1000              2.10              2.38              2.78
512                     2.29              1.13              3.90        1000              2.24              2.52              3.41
1024                    2.91              1.44              4.67        1000              2.87              3.21              4.42
2048                    3.60              1.84              5.70        1000              3.56              3.88              4.16
4096                    6.29              1.80              9.06        1000              6.21              6.82              9.98
8192                    9.98              3.13             14.14        1000              9.89             10.68             12.77
16384                  18.00              8.70             25.98         100             17.65             21.46             25.13
32768                  35.51             10.80             44.82         100             35.52             40.85             43.52
65536                  72.01             33.12             84.19         100             71.80             81.04             85.84
131072                129.04             73.13            150.16         100            129.94            143.86            149.84
262144                239.22            107.71            285.51         100            234.38            280.10            290.35
524288                503.59            217.88            575.15         100            502.73            578.28            628.90
1048576              1011.56            697.51           1108.11         100           1007.32           1144.87           1161.53


Procs: 16

Test: 1
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.84              0.89              2.87        1000              1.00              1.31              4.99
2                       1.22              0.80              1.76        1000              1.01              1.32              2.62
4                       1.09              0.65              1.63        1000              1.01              1.35              4.52
8                       0.99              0.51              1.53        1000              0.99              1.25              1.48
16                      1.03              0.56              1.55        1000              1.01              1.31              1.78
32                      1.66              0.91              2.76        1000              1.27              1.71              2.95
64                      1.40              0.88              2.11        1000              1.23              1.52              2.24
128                     2.16              1.08              3.16        1000              2.06              2.39              3.93
256                     2.21              1.10              3.31        1000              2.14              2.47              3.36
512                     2.28              1.02              3.42        1000              2.27              2.57              2.93
1024                    2.75              1.24              4.15        1000              2.74              3.05              3.23
2048                    3.63              1.59              5.46        1000              3.63              3.94              4.15
4096                 1001.00              2.35           7975.04        1000           1003.92           1005.18           1566.28
8192                 1001.28              3.60           7963.04        1000           1005.91           1006.64           1755.79
16384                1269.10              8.11           8038.97         100           1261.58           1263.00           1823.73
32768                1276.80             14.24           8038.98         100           1269.36           1271.29           1766.75
65536                1271.94             25.71           7919.00         100           1284.21           1286.87           1846.41
131072               1315.66             48.48           7998.99         100           1315.49           1320.15           2066.15
262144               1371.28             94.13           7958.98         100           1379.04           1385.42           1627.27
524288               1543.03            189.85           8238.73         100           1505.49           2006.53           2758.06
1048576              5125.49           4147.59           8025.82         100           5129.65           5352.18           6879.31

Test: 2
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       1.43              0.75              1.97        1000              0.97              1.20              3.38
2                       1.07              0.72              1.72        1000              0.96              1.17              2.56
4                       1.04              0.69              1.69        1000              0.96              1.16              2.24
8                       1.01              0.66              1.61        1000              0.95              1.15              1.84
16                      1.06              0.75              1.60        1000              0.97              1.14              1.30
32                      1.22              0.75              1.94        1000              1.20              1.42              1.61
64                      1.21              0.77              1.89        1000              1.16              1.36              1.59
128                     2.06              1.37              2.86        1000              1.88              2.15              7.29
256                     2.41              1.85              3.06        1000              1.97              2.25             11.01
